Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,47.901635,[53  6] ; [23 53],[33.21481481 25.78518519] ; [42.78518519 33.21481481],1
s6,1,5e-06,20.802205,[43 15] ; [27 51],[29.85294118 28.14705882] ; [40.14705882 37.85294118],1
s7,1,1.1e-05,19.302466,[30 24] ; [13 59],[18.42857143 35.57142857] ; [24.57142857 47.42857143],1
s8,1,9.7e-05,15.18653,[28 31] ; [13 65],[17.65693431 41.34306569] ; [23.34306569 54.65693431],1
u3,1,0.002665,9.023873,[19  2] ; [10 11],[14.5  6.5] ; [14.5  6.5],0
r3,1,0.00368,8.43522,[56  2] ; [62 16],[50.32352941  7.67647059] ; [67.67647059 10.32352941],0
s4,1,0.005359,7.754105,[17 42] ; [ 8 70],[10.76642336 48.23357664] ; [14.23357664 63.76642336],0
s5,1,0.005745,7.628736,[19 35] ; [11 65],[12.46153846 41.53846154] ; [17.53846154 58.46153846],0
v4,1,0.010091,6.61875,[55  4] ; [60 18],[49.52554745  9.47445255] ; [65.47445255 12.52554745],0
p10,1,0.015985,5.804543,[40 16] ; [39 38],[33.26315789 22.73684211] ; [45.73684211 31.26315789],0
r2,1,0.037405,4.331877,[54  4] ; [62 15],[49.83703704  8.16296296] ; [66.16296296 10.83703704],0
n2,1,0.057712,3.601956,[16  3] ; [15 11],[13.08888889  5.91111111] ; [17.91111111  8.08888889],0
v1,1,0.059397,3.554143,[30 26] ; [29 49],[24.65671642 31.34328358] ; [34.34328358 43.65671642],0
p6,1,0.060525,3.522941,[17 39] ; [12 61],[12.58914729 43.41085271] ; [16.41085271 56.58914729],0
p9,1,0.07469,3.176811,[42 14] ; [47 31],[37.19402985 18.80597015] ; [51.80597015 26.19402985],0
r4,1,0.077485,3.116882,[48 11] ; [53 25],[43.49635036 15.50364964] ; [57.50364964 20.49635036],0
n1,1,0.096491,2.762601,[10  9] ; [ 7 18],[ 7.34090909 11.65909091] ; [ 9.65909091 15.34090909],0
a4,1,0.118211,2.44087,[18 41] ; [34 44],[22.39416058 36.60583942] ; [29.60583942 48.39416058],0
p5,1,0.12433,2.361914,[ 1 56] ; [ 6 72],[ 2.95555556 54.04444444] ; [ 4.04444444 73.95555556],0
u2,1,0.147299,2.1,[18  3] ; [14  7],[16.  5.] ; [16.  5.],0
v3,1,0.170462,1.878872,[18 37] ; [16 57],[14.609375 40.390625] ; [19.390625 53.609375],0
p12,1,0.187161,1.739826,[ 3 54] ; [ 1 75],[ 1.71428571 55.28571429] ; [ 2.28571429 73.71428571],0
a3,1,0.195487,1.67577,[37 22] ; [57 21],[40.48175182 18.51824818] ; [53.51824818 24.48175182],0
v2,1,0.236406,1.401896,[29 24] ; [34 43],[25.68461538 27.31538462] ; [37.31538462 39.68461538],0
a8,1,0.257162,1.283972,[ 6 49] ; [ 4 69],[ 4.296875 50.703125] ; [ 5.703125 67.296875],0
d5,1,0.318392,0.99554,[46 13] ; [66 12],[48.23357664 10.76642336] ; [63.76642336 14.23357664],0
n5,1,0.322938,0.977009,[24 35] ; [25 52],[21.25735294 37.74264706] ; [27.74264706 49.25735294],0
d3,1,0.32637,0.963248,[46 13] ; [55 23],[43.49635036 15.50364964] ; [57.50364964 20.49635036],0
a2,1,0.379157,0.773432,[ 8 51] ; [15 63],[ 9.90510949 49.09489051] ; [13.09489051 64.90510949],0
b4,1,0.390613,0.737034,[32 27] ; [48 30],[34.45255474 24.54744526] ; [45.54744526 32.45255474],0
p3,1,0.395243,0.72275,[24 34] ; [26 50],[21.64179104 36.35820896] ; [28.35820896 47.64179104],0
d2,1,0.40129,0.704458,[23 36] ; [36 42],[25.40875912 33.59124088] ; [33.59124088 44.40875912],0
n3,1,0.401943,0.702507,[13  6] ; [14 11],[11.65909091  7.34090909] ; [15.34090909  9.65909091],0
p4,1,0.436776,0.604739,[26 32] ; [29 47],[23.80597015 34.19402985] ; [31.19402985 44.80597015],0
n4,1,0.522216,0.409514,[27 32] ; [40 38],[28.8540146 30.1459854] ; [38.1459854 39.8540146],0
p11,1,0.522377,0.409198,[35 24] ; [42 36],[33.16058394 25.83941606] ; [43.83941606 34.16058394],0
d1,1,0.588041,0.293414,[36 23] ; [44 34],[34.45255474 24.54744526] ; [45.54744526 32.45255474],0
r1,1,0.594927,0.282715,[44 14] ; [56 22],[42.64705882 15.35294118] ; [57.35294118 20.64705882],0
a6,1,0.630912,0.230826,[37 22] ; [52 26],[38.32846715 20.67153285] ; [50.67153285 27.32846715],0
b5,1,0.657562,0.196498,[37 22] ; [46 32],[35.74452555 23.25547445] ; [47.25547445 30.74452555],0
b1,1,0.692438,0.156459,[29 30] ; [41 37],[30.1459854 28.8540146] ; [39.8540146 38.1459854],0
p8,1,0.696003,0.152663,[20 36] ; [25 52],[18.94736842 37.05263158] ; [26.05263158 50.94736842],0
s1,1,0.705205,0.143113,[ 3 54] ; [ 3 74],[ 2.55223881 54.44776119] ; [ 3.44776119 73.55223881],0
a5,1,0.746554,0.104449,[37 22] ; [51 27],[37.89781022 21.10218978] ; [50.10218978 27.89781022],0
a7,1,0.80451,0.061264,[42 17] ; [54 24],[41.34306569 17.65693431] ; [54.65693431 23.34306569],0
p2,1,0.819215,0.052237,[40 18] ; [51 25],[39.3880597 18.6119403] ; [51.6119403 24.3880597],0
p7,1,0.867949,0.027644,[26 28] ; [35 40],[25.53488372 28.46511628] ; [35.46511628 39.53488372],0
b3,1,0.874682,0.024874,[ 9 23] ; [13 36],[ 8.69135802 23.30864198] ; [13.30864198 35.69135802],0
b2,1,0.874682,0.024874,[ 9 23] ; [13 36],[ 8.69135802 23.30864198] ; [13.30864198 35.69135802],0
u1,1,0.918389,0.010499,[ 5 54] ; [ 7 71],[ 5.16788321 53.83211679] ; [ 6.83211679 71.16788321],0
p1,1,0.977033,0.000829,[ 3 56] ; [ 4 73],[ 3.03676471 55.96323529] ; [ 3.96323529 73.03676471],0
a1,1,0.990873,0.000131,[ 3 56] ; [ 4 74],[ 3.01459854 55.98540146] ; [ 3.98540146 74.01459854],0
