Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000617,11.725392,[34  7] ; [28 29],[25.93877551 15.06122449] ; [36.06122449 20.93877551],1
p3,1,0.828922,0.046693,[17 24] ; [22 34],[16.48453608 24.51546392] ; [22.51546392 33.48453608],0
s6,1,0.836228,0.042734,[26 15] ; [36 19],[26.47916667 14.52083333] ; [35.52083333 19.47916667],0
s2,1,0.849424,0.036044,[19 22] ; [28 30],[19.46464646 21.53535354] ; [27.53535354 30.46464646],0
a7,1,0.850599,0.035477,[29 12] ; [40 18],[28.57575758 12.42424242] ; [40.42424242 17.57575758],0
s7,1,0.864782,0.028999,[16 23] ; [22 34],[15.6 23.4] ; [22.4 33.6],0
p8,1,0.911385,0.012386,[18 22] ; [25 32],[17.73195876 22.26804124] ; [25.26804124 31.73195876],0
b1,1,0.912261,0.012141,[16 25] ; [22 36],[15.73737374 25.26262626] ; [22.26262626 35.73737374],0
r1,1,0.914219,0.011603,[30 11] ; [43 15],[30.23232323 10.76767677] ; [42.76767677 15.23232323],0
p12,1,0.916044,0.011113,[ 2 39] ; [ 3 53],[ 2.11340206 38.88659794] ; [ 2.88659794 53.11340206],0
r3,1,0.955799,0.003072,[36  4] ; [52  6],[35.91836735  4.08163265] ; [52.08163265  5.91836735],0
p6,1,0.95837,0.002725,[10 30] ; [13 40],[ 9.89247312 30.10752688] ; [13.10752688 39.89247312],0
s3,1,0.973324,0.001118,[21 20] ; [29 28],[20.91836735 20.08163265] ; [29.08163265 27.91836735],0
u1,1,0.984885,0.000359,[ 5 36] ; [ 7 51],[ 4.96969697 36.03030303] ; [ 7.03030303 50.96969697],0
b2,1,1.0,0.0,[10 14] ; [10 14],[10. 14.] ; [10. 14.],0
b3,1,1.0,0.0,[10 14] ; [10 14],[10. 14.] ; [10. 14.],0
