Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,30.762235,[57  7] ; [13 23],[44.8 19.2] ; [25.2 10.8],1
n6,1,0.00015,14.366803,[53  9] ; [18 18],[44.91836735 17.08163265] ; [26.08163265  9.91836735],1
s4,1,0.000198,13.846119,[ 5 57] ; [14 22],[12.02040816 49.97959184] ; [ 6.97959184 29.02040816],1
a6,1,0.004159,8.213237,[47 15] ; [17 19],[40.48979592 21.51020408] ; [23.51020408 12.48979592],0
p11,1,0.004405,8.108866,[42 22] ; [13 23],[35.2 28.8] ; [19.8 16.2],0
s8,1,0.005322,7.766586,[32 31] ; [ 8 28],[25.45454545 37.54545455] ; [14.54545455 21.45454545],0
a2,1,0.01369,6.077665,[26 38] ; [ 6 30],[20.48 43.52] ; [11.52 24.48],0
p9,1,0.03601,4.39661,[45 18] ; [17 17],[40.26804124 22.73195876] ; [21.73195876 12.26804124],0
b4,1,0.04344,4.078185,[45 19] ; [18 18],[40.32 23.68] ; [22.68 13.32],0
s3,1,0.053148,3.739273,[36 28] ; [13 23],[31.36 32.64] ; [17.64 18.36],0
v4,1,0.056289,3.643481,[56  8] ; [26 10],[52.48 11.52] ; [29.52  6.48],0
a5,1,0.078489,3.095908,[54 10] ; [25 11],[50.56 13.44] ; [28.44  7.56],0
r2,1,0.098328,2.732448,[60  2] ; [30  4],[58.125  3.875] ; [31.875  2.125],0
a1,1,0.102961,2.659069,[ 8 56] ; [ 1 35],[ 5.76 58.24] ; [ 3.24 32.76],0
a4,1,0.125742,2.344299,[43 20] ; [19 17],[39.45454545 23.54545455] ; [22.54545455 13.45454545],0
p10,1,0.134667,2.237867,[41 23] ; [17 18],[37.49494949 26.50505051] ; [20.50505051 14.49494949],0
u1,1,0.148915,2.083333,[19 45] ; [ 6 30],[16. 48.] ; [ 9. 27.],0
n2,1,0.220691,1.499875,[17  9] ; [10 11],[14.93617021 11.06382979] ; [12.06382979  8.93617021],0
a7,1,0.239851,1.381469,[48 16] ; [23 13],[45.44 18.56] ; [25.56 10.44],0
a8,1,0.251754,1.313546,[ 5 52] ; [ 1 35],[ 3.67741935 53.32258065] ; [ 2.32258065 33.67741935],0
n1,1,0.281974,1.157549,[14 12] ; [ 8 13],[12.17021277 13.82978723] ; [ 9.82978723 11.17021277],0
p7,1,0.306136,1.047273,[21 39] ; [ 9 27],[18.75 41.25] ; [11.25 24.75],0
v1,1,0.306265,1.046716,[26 36] ; [11 24],[23.64948454 38.35051546] ; [13.35051546 21.64948454],0
u4,1,0.308868,1.03551,[ 5 59] ; [ 1 35],[ 3.84 60.16] ; [ 2.16 33.84],0
r1,1,0.317231,1.000331,[47 17] ; [23 13],[44.8 19.2] ; [25.2 10.8],0
p4,1,0.346676,0.885587,[23 39] ; [10 26],[20.87755102 41.12244898] ; [12.12244898 23.87755102],0
p3,1,0.347708,0.881806,[22 41] ; [ 9 26],[19.92857143 43.07142857] ; [11.07142857 23.92857143],0
v3,1,0.383423,0.759697,[21 37] ; [ 9 24],[19.12087912 38.87912088] ; [10.87912088 22.12087912],0
u3,1,0.421374,0.646479,[8 5] ; [7 2],[8.86363636 4.13636364] ; [6.13636364 2.86363636],0
s2,1,0.439968,0.596365,[30 34] ; [14 22],[28.16 35.84] ; [15.84 20.16],0
b2,1,0.450539,0.569296,[21 30] ; [ 7 15],[19.56164384 31.43835616] ; [ 8.43835616 13.56164384],0
b3,1,0.450539,0.569296,[21 30] ; [ 7 15],[19.56164384 31.43835616] ; [ 8.43835616 13.56164384],0
s1,1,0.473736,0.513249,[ 3 60] ; [ 3 33],[ 3.81818182 59.18181818] ; [ 2.18181818 33.81818182],0
d3,1,0.524552,0.404933,[53  9] ; [29  7],[51.87755102 10.12244898] ; [30.12244898  5.87755102],0
r4,1,0.548069,0.360787,[48 16] ; [25 11],[46.72 17.28] ; [26.28  9.72],0
a3,1,0.587023,0.295017,[51 13] ; [27  9],[49.92 14.08] ; [28.08  7.92],0
n3,1,0.591505,0.288,[13 12] ; [12  8],[13.88888889 11.11111111] ; [11.11111111  8.88888889],0
b5,1,0.636386,0.223499,[36 28] ; [22 14],[37.12 26.88] ; [20.88 15.12],0
p8,1,0.643588,0.21408,[15 49] ; [ 7 29],[14.08 49.92] ; [ 7.92 28.08],0
s6,1,0.645093,0.212143,[36 28] ; [18 17],[34.90909091 29.09090909] ; [19.09090909 15.90909091],0
d2,1,0.65859,0.195241,[45 16] ; [28  8],[45.90721649 15.09278351] ; [27.09278351  8.90721649],0
v2,1,0.693889,0.154907,[31 29] ; [19 15],[31.91489362 28.08510638] ; [18.08510638 15.91489362],0
p1,1,0.695109,0.15361,[ 4 60] ; [ 3 33],[ 4.48 59.52] ; [ 2.52 33.48],0
s7,1,0.769284,0.086031,[32 30] ; [15 16],[31.33333333 30.66666667] ; [15.66666667 15.33333333],0
p6,1,0.797262,0.065993,[14 49] ; [ 7 28],[13.5 49.5] ; [ 7.5 27.5],0
u2,1,0.898708,0.016204,[7 5] ; [5 4],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
r3,1,0.946936,0.004429,[53 11] ; [30  6],[53.12 10.88] ; [29.88  6.12],0
b1,1,0.973361,0.001115,[30 34] ; [17 19],[30.08 33.92] ; [16.92 19.08],0
s5,1,0.987823,0.000233,[17 45] ; [ 9 24],[16.96842105 45.03157895] ; [ 9.03157895 23.96842105],0
