Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,56.960751,[24 49] ; [115  21],[48.55023923 24.44976077] ; [90.44976077 45.55023923],1
n6,1,1e-06,23.345103,[40 33] ; [116  20],[54.48803828 18.51196172] ; [101.51196172  34.48803828],1
s8,1,0.001737,9.808352,[10 63] ; [46 90],[19.55980861 53.44019139] ; [36.44019139 99.55980861],0
d2,1,0.002468,9.164389,[24 49] ; [73 60],[34.37378641 38.62621359] ; [62.62621359 70.37378641],0
s7,1,0.00427,8.165124,[12 57] ; [48 82],[20.8040201 48.1959799] ; [39.1959799 90.8040201],0
a4,1,0.006749,7.338633,[21 52] ; [65 70],[30.18269231 42.81730769] ; [55.81730769 79.18269231],0
a8,1,0.022528,5.204575,[ 1 68] ; [ 13 114],[ 4.92857143 64.07142857] ; [  9.07142857 117.92857143],0
p10,1,0.028449,4.800627,[36 36] ; [88 46],[43.33980583 28.66019417] ; [80.66019417 53.33980583],0
r3,1,0.03048,4.681995,[66  7] ; [106  29],[60.36538462 12.63461538] ; [111.63461538  23.36538462],0
p11,1,0.030814,4.663271,[36 37] ; [88 48],[43.31100478 29.68899522] ; [80.68899522 55.31100478],0
a2,1,0.042328,4.122043,[ 7 66] ; [ 28 108],[12.22488038 60.77511962] ; [ 22.77511962 113.22488038],0
p9,1,0.043222,4.08668,[39 32] ; [92 41],[45.59313725 25.40686275] ; [85.40686275 47.59313725],0
a1,1,0.046545,3.961765,[ 1 72] ; [ 11 125],[ 4.19138756 68.80861244] ; [  7.80861244 128.19138756],0
a5,1,0.048724,3.884845,[37 36] ; [88 48],[43.66028708 29.33971292] ; [81.33971292 54.66028708],0
p1,1,0.070372,3.27433,[ 3 69] ; [ 16 120],[ 6.57692308 65.42307692] ; [ 12.42307692 123.57692308],0
s3,1,0.098763,2.7254,[24 48] ; [61 74],[29.56521739 42.43478261] ; [55.43478261 79.56521739],0
u1,1,0.107377,2.5924,[ 6 67] ; [ 22 114],[ 9.77990431 63.22009569] ; [ 18.22009569 117.77990431],0
p6,1,0.119572,2.422912,[ 5 68] ; [ 19 116],[ 8.42307692 64.57692308] ; [ 15.57692308 119.42307692],0
v3,1,0.139214,2.186631,[12 57] ; [35 96],[16.215 52.785] ; [ 30.785 100.215],0
p3,1,0.150752,2.064629,[13 60] ; [36 99],[17.19711538 55.80288462] ; [ 31.80288462 103.19711538],0
s4,1,0.168406,1.897073,[17 56] ; [ 21 114],[13.33653846 59.66346154] ; [ 24.66346154 110.33653846],0
v2,1,0.17142,1.870479,[29 43] ; [39 88],[24.60301508 47.39698492] ; [43.39698492 83.60301508],0
s6,1,0.171487,1.869894,[29 44] ; [67 68],[33.69230769 39.30769231] ; [62.30769231 72.69230769],0
n1,1,0.18693,1.741646,[ 9 19] ; [26 29],[11.80722892 16.19277108] ; [23.19277108 31.80722892],0
a7,1,0.192333,1.699657,[52 21] ; [84 51],[47.73076923 25.26923077] ; [88.26923077 46.73076923],0
p4,1,0.231256,1.433118,[20 53] ; [48 87],[23.86538462 49.13461538] ; [44.13461538 90.86538462],0
d1,1,0.242889,1.363746,[33 40] ; [73 63],[37.02392344 35.97607656] ; [68.97607656 67.02392344],0
d4,1,0.273722,1.198,[59 14] ; [100  35],[55.80288462 17.19711538] ; [103.19711538  31.80288462],0
b3,1,0.282695,1.154088,[11 28] ; [28 45],[13.58035714 25.41964286] ; [25.41964286 47.58035714],0
b2,1,0.282695,1.154088,[11 28] ; [28 45],[13.58035714 25.41964286] ; [25.41964286 47.58035714],0
s2,1,0.306593,1.045295,[20 53] ; [46 88],[23.27536232 49.72463768] ; [42.72463768 91.27536232],0
a6,1,0.308022,1.03914,[42 31] ; [88 48],[45.40669856 27.59330144] ; [84.59330144 51.40669856],0
b1,1,0.32299,0.976801,[26 47] ; [58 78],[29.33971292 43.66028708] ; [54.66028708 81.33971292],0
n2,1,0.324333,0.971394,[15 12] ; [38 19],[17.03571429  9.96428571] ; [35.96428571 21.03571429],0
p8,1,0.356728,0.849381,[12 60] ; [ 30 106],[14.53846154 57.46153846] ; [ 27.46153846 108.53846154],0
u3,1,0.373994,0.790352,[15 13] ; [22 29],[13.11392405 14.88607595] ; [23.88607595 27.11392405],0
s1,1,0.443178,0.58804,[ 3 70] ; [  9 125],[ 4.23188406 68.76811594] ; [  7.76811594 126.23188406],0
p2,1,0.452369,0.564709,[39 34] ; [80 56],[41.5645933 31.4354067] ; [77.4354067 58.5645933],0
r1,1,0.627883,0.234942,[49 23] ; [88 48],[47.42307692 24.57692308] ; [89.57692308 46.42307692],0
r4,1,0.683456,0.166261,[54 19] ; [97 39],[52.74162679 20.25837321] ; [98.25837321 37.74162679],0
d3,1,0.700436,0.148019,[46 27] ; [82 54],[44.70813397 28.29186603] ; [83.29186603 52.70813397],0
b4,1,0.726454,0.122392,[46 27] ; [89 47],[47.15311005 25.84688995] ; [87.84688995 48.15311005],0
d5,1,0.767103,0.087715,[54 19] ; [98 38],[53.09090909 19.90909091] ; [98.90909091 37.09090909],0
u2,1,0.778174,0.079355,[13 15] ; [22 29],[12.40506329 15.59493671] ; [22.59493671 28.40506329],0
r2,1,0.814744,0.054901,[61 11] ; [116  19],[61.56521739 10.43478261] ; [115.43478261  19.56521739],0
a3,1,0.851226,0.035177,[45 28] ; [85 50],[45.625 27.375] ; [84.375 50.625],0
s5,1,0.857978,0.032023,[14 55] ; [ 28 103],[14.49 54.51] ; [ 27.51 103.49],0
b5,1,0.868601,0.027369,[41 32] ; [78 58],[41.5645933 31.4354067] ; [77.4354067 58.5645933],0
n3,1,0.894804,0.017484,[16 10] ; [33 22],[15.72839506 10.27160494] ; [33.27160494 21.72839506],0
u4,1,0.953458,0.003406,[ 1 72] ; [  2 134],[ 1.04784689 71.95215311] ; [  1.95215311 134.04784689],0
v4,1,0.976785,0.000847,[60 13] ; [112  24],[60.07655502 12.92344498] ; [111.92344498  24.07655502],0
