Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.010982,6.468222,[ 5 12] ; [24 12],[9.30188679 7.69811321] ; [19.69811321 16.30188679],0
d2,1,0.01572,5.833929,[17  1] ; [23 13],[13.33333333  4.66666667] ; [26.66666667  9.33333333],0
s8,1,0.022605,5.198615,[ 1 18] ; [12 25],[ 4.41071429 14.58928571] ; [ 8.58928571 28.41071429],0
p2,1,0.026266,4.938446,[ 5 13] ; [21 14],[8.83018868 9.16981132] ; [17.16981132 17.83018868],0
n6,1,0.064343,3.421741,[ 8 10] ; [26 11],[11.12727273  6.87272727] ; [22.87272727 14.12727273],0
v3,1,0.089321,2.886573,[ 3 16] ; [14 23],[ 5.76785714 13.23214286] ; [11.23214286 25.76785714],0
v1,1,0.094736,2.791996,[ 4 14] ; [16 19],[ 6.79245283 11.20754717] ; [13.20754717 21.79245283],0
p7,1,0.115157,2.481978,[ 2 17] ; [10 24],[ 4.30188679 14.69811321] ; [ 7.69811321 26.30188679],0
n2,1,0.121335,2.4,[3 7] ; [12  8],[5. 5.] ; [10. 10.],0
v2,1,0.142773,2.14782,[ 8 11] ; [22 13],[10.55555556  8.44444444] ; [19.44444444 15.55555556],0
b5,1,0.15286,2.043475,[ 8 11] ; [23 14],[10.51785714  8.48214286] ; [20.48214286 16.51785714],0
s7,1,0.159755,1.976544,[ 4 12] ; [16 19],[6.2745098 9.7254902] ; [13.7254902 21.2745098],0
p10,1,0.177634,1.817308,[ 7 11] ; [21 15],[9.33333333 8.66666667] ; [18.66666667 17.33333333],0
b4,1,0.2154,1.534756,[14  5] ; [21 16],[11.875  7.125] ; [23.125 13.875],0
r3,1,0.217746,1.519162,[10  9] ; [25 11],[12.09090909  6.90909091] ; [22.90909091 13.09090909],0
s1,1,0.218299,1.515518,[ 2 17] ; [ 1 36],[ 1.01785714 17.98214286] ; [ 1.98214286 35.01785714],0
p8,1,0.232245,1.427061,[ 2 16] ; [ 9 27],[ 3.66666667 14.33333333] ; [ 7.33333333 28.66666667],0
s2,1,0.26798,1.227057,[ 5 13] ; [16 21],[ 6.87272727 11.12727273] ; [14.12727273 22.87272727],0
n3,1,0.280038,1.166905,[3 6] ; [11  9],[4.34482759 4.65517241] ; [ 9.65517241 10.34482759],0
a7,1,0.308313,1.037889,[10  9] ; [24 12],[11.74545455  7.25454545] ; [22.25454545 13.74545455],0
a5,1,0.372116,0.796586,[15  4] ; [25 12],[13.57142857  5.42857143] ; [26.42857143 10.57142857],0
r2,1,0.374813,0.787645,[11  6] ; [26  8],[12.33333333  4.66666667] ; [24.66666667  9.33333333],0
a6,1,0.374815,0.78764,[10  9] ; [24 13],[11.53571429  7.46428571] ; [22.46428571 14.53571429],0
p1,1,0.378896,0.774282,[ 3 16] ; [ 3 34],[ 2.03571429 16.96428571] ; [ 3.96428571 33.03571429],0
a4,1,0.385048,0.754524,[11  7] ; [18 19],[9.49090909 8.50909091] ; [19.50909091 17.49090909],0
p3,1,0.501875,0.45097,[ 5 14] ; [12 22],[ 6.09433962 12.90566038] ; [10.90566038 23.09433962],0
s6,1,0.511912,0.430156,[ 6 13] ; [15 22],[ 7.125 11.875] ; [13.875 23.125],0
p4,1,0.540567,0.374489,[ 6 13] ; [14 21],[ 7.03703704 11.96296296] ; [12.96296296 22.03703704],0
n1,1,0.541552,0.372671,[3 7] ; [ 4 16],[2.33333333 7.66666667] ; [ 4.66666667 15.33333333],0
s5,1,0.593955,0.284211,[ 5 14] ; [ 7 28],[ 4.22222222 14.77777778] ; [ 7.77777778 27.22222222],0
s3,1,0.620479,0.245195,[ 7 11] ; [17 20],[ 7.85454545 10.14545455] ; [16.14545455 20.85454545],0
p5,1,0.620577,0.245057,[ 3 16] ; [ 4 32],[ 2.41818182 16.58181818] ; [ 4.58181818 31.41818182],0
a3,1,0.624947,0.238976,[15  4] ; [27 10],[14.25  4.75] ; [27.75  9.25],0
a8,1,0.625393,0.23836,[ 1 17] ; [ 1 34],[ 0.67924528 17.32075472] ; [ 1.32075472 33.67924528],0
p11,1,0.642028,0.2161,[11  8] ; [19 18],[10.17857143  8.82142857] ; [19.82142857 17.17857143],0
n4,1,0.643501,0.214193,[13  6] ; [23 14],[12.21428571  6.78571429] ; [23.78571429 13.21428571],0
d3,1,0.748947,0.102418,[17  2] ; [32  5],[16.625  2.375] ; [32.375  4.625],0
n5,1,0.756873,0.095846,[11  8] ; [23 14],[11.53571429  7.46428571] ; [22.46428571 14.53571429],0
a1,1,0.763822,0.09028,[ 2 17] ; [ 3 34],[ 1.69642857 17.30357143] ; [ 3.30357143 33.69642857],0
b1,1,0.777761,0.079659,[ 9 10] ; [19 18],[9.5 9.5] ; [18.5 18.5],0
r1,1,0.790146,0.07082,[ 6 13] ; [13 24],[ 6.44642857 12.55357143] ; [12.55357143 24.44642857],0
b2,1,0.899895,0.015824,[ 4 11] ; [ 6 15],[ 4.16666667 10.83333333] ; [ 5.83333333 15.16666667],0
b3,1,0.899895,0.015824,[ 4 11] ; [ 6 15],[ 4.16666667 10.83333333] ; [ 5.83333333 15.16666667],0
a2,1,0.960815,0.002414,[ 4 15] ; [ 8 29],[ 4.07142857 14.92857143] ; [ 7.92857143 29.07142857],0
s4,1,0.967161,0.001695,[ 3 16] ; [ 6 31],[ 3.05357143 15.94642857] ; [ 5.94642857 31.05357143],0
u1,1,0.974001,0.001062,[ 2 17] ; [ 4 33],[ 2.03571429 16.96428571] ; [ 3.96428571 33.03571429],0
