Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.009203,6.783049,[33 14] ; [23 29],[26.58585859 20.41414141] ; [29.41414141 22.58585859],0
a8,1,0.613893,0.254545,[ 5 35] ; [ 4 40],[ 4.28571429 35.71428571] ; [ 4.71428571 39.28571429],0
s6,1,0.658446,0.195416,[31 13] ; [38 13],[31.95789474 12.04210526] ; [37.04210526 13.95789474],0
s5,1,0.679871,0.170271,[18 26] ; [18 31],[17.03225806 26.96774194] ; [18.96774194 30.03225806],0
a5,1,0.687375,0.161942,[36 11] ; [38 14],[35.13131313 11.86868687] ; [38.86868687 13.13131313],0
n3,1,0.694188,0.154589,[11  5] ; [12  4],[11.5  4.5] ; [11.5  4.5],0
d2,1,0.718823,0.129624,[27 20] ; [28 24],[26.11111111 20.88888889] ; [28.88888889 23.11111111],0
v1,1,0.718823,0.129624,[27 20] ; [28 24],[26.11111111 20.88888889] ; [28.88888889 23.11111111],0
p1,1,0.749618,0.101852,[ 2 44] ; [ 3 49],[ 2.34693878 43.65306122] ; [ 2.65306122 49.34693878],0
p7,1,0.751828,0.100002,[23 21] ; [25 26],[22.23157895 21.76842105] ; [25.76842105 25.23157895],0
p6,1,0.773295,0.082983,[18 26] ; [19 31],[17.31914894 26.68085106] ; [19.68085106 30.31914894],0
b5,1,0.795325,0.067289,[31 16] ; [33 19],[30.38383838 16.61616162] ; [33.61616162 18.38383838],0
p3,1,0.818748,0.052512,[20 26] ; [21 30],[19.44329897 26.55670103] ; [21.55670103 29.44329897],0
d4,1,0.825158,0.048804,[39  8] ; [44  8],[39.4040404  7.5959596] ; [43.5959596  8.4040404],0
u2,1,0.836687,0.042491,[6 7] ; [8 8],[6.27586207 6.72413793] ; [7.72413793 8.27586207],0
d5,1,0.838195,0.041699,[40  7] ; [45  7],[40.35353535  6.64646465] ; [44.64646465  7.35353535],0
s4,1,0.874139,0.025092,[10 36] ; [12 40],[10.32653061 35.67346939] ; [11.67346939 40.32653061],0
a2,1,0.902312,0.015065,[15 32] ; [16 36],[14.71717172 32.28282828] ; [16.28282828 35.71717172],0
r3,1,0.904033,0.014537,[43  4] ; [47  4],[43.16326531  3.83673469] ; [46.83673469  4.16326531],0
a3,1,0.915449,0.011272,[33 14] ; [36 16],[32.75757576 14.24242424] ; [36.24242424 15.75757576],0
a4,1,0.915804,0.011177,[23 24] ; [26 26],[23.26262626 23.73737374] ; [25.73737374 26.26262626],0
p9,1,0.935718,0.006505,[30 16] ; [33 17],[30.1875 15.8125] ; [32.8125 17.1875],0
n2,1,1.0,0.0,[11  5] ; [11  5],[11.  5.] ; [11.  5.],0
