Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.080805,3.048627,[33 29] ; [13 24],[28.80808081 33.19191919] ; [17.19191919 19.80808081],0
p9,1,0.101043,2.689004,[54  9] ; [26 10],[50.90909091 12.09090909] ; [29.09090909  6.90909091],0
u2,1,0.115589,2.476088,[11 13] ; [12  5],[13.46341463 10.53658537] ; [9.53658537 7.46341463],0
v4,1,0.133916,2.246517,[62  2] ; [35  4],[60.27184466  3.72815534] ; [36.72815534  2.27184466],0
v3,1,0.137978,2.200362,[18 43] ; [ 6 31],[14.93877551 46.06122449] ; [ 9.06122449 27.93877551],0
b5,1,0.157939,1.993846,[44 21] ; [21 18],[40.625 24.375] ; [24.375 14.625],0
b1,1,0.186126,1.748017,[20 45] ; [17 22],[23.125 41.875] ; [13.875 25.125],0
s6,1,0.204578,1.60939,[56  9] ; [29  9],[53.6407767 11.3592233] ; [31.3592233  6.6407767],0
n5,1,0.209207,1.576906,[25 40] ; [10 28],[22.08737864 42.91262136] ; [12.91262136 25.08737864],0
r4,1,0.228341,1.451163,[56  9] ; [30  9],[53.75 11.25] ; [32.25  6.75],0
p2,1,0.238494,1.389471,[49 15] ; [25 13],[46.43137255 17.56862745] ; [27.56862745 10.43137255],0
n1,1,0.253312,1.304945,[ 6 18] ; [6 8],[ 7.57894737 16.42105263] ; [4.42105263 9.57894737],0
u3,1,0.264069,1.247296,[16  8] ; [14  3],[17.56097561  6.43902439] ; [12.43902439  4.56097561],0
r2,1,0.266332,1.235542,[62  3] ; [35  4],[60.625  4.375] ; [36.375  2.625],0
d2,1,0.272095,1.206154,[27 38] ; [12 27],[24.375 40.625] ; [14.625 24.375],0
a7,1,0.27355,1.198857,[49 15] ; [26 13],[46.60194175 17.39805825] ; [28.39805825 10.60194175],0
r3,1,0.278068,1.176507,[64  1] ; [36  2],[63.10679612  1.89320388] ; [36.89320388  1.10679612],0
p7,1,0.298599,1.080442,[38 23] ; [18 17],[35.58333333 25.41666667] ; [20.41666667 14.58333333],0
p11,1,0.320391,0.98735,[43 22] ; [22 17],[40.625 24.375] ; [24.375 14.625],0
p8,1,0.331676,0.942344,[26 39] ; [18 18],[28.31683168 36.68316832] ; [15.68316832 20.31683168],0
s4,1,0.343939,0.895694,[26 39] ; [12 27],[23.75 41.25] ; [14.25 24.75],0
a5,1,0.352992,0.862673,[41 24] ; [21 18],[38.75 26.25] ; [23.25 15.75],0
a6,1,0.380102,0.77037,[43 22] ; [29 10],[45. 20.] ; [27. 12.],0
p10,1,0.418202,0.655361,[50 13] ; [26 10],[48.36363636 14.63636364] ; [27.63636364  8.36363636],0
p12,1,0.437656,0.60242,[ 4 61] ; [ 1 36],[ 3.18627451 61.81372549] ; [ 1.81372549 35.18627451],0
