Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,76.374937,[18 51] ; [190  43],[47.52317881 21.47682119] ; [160.47682119  72.52317881],1
n6,1,1.2e-05,19.13225,[42 27] ; [199  35],[54.88118812 14.11881188] ; [186.11881188  47.88118812],1
s7,1,0.000205,13.785009,[16 47] ; [116 108],[28.97560976 34.02439024] ; [103.02439024 120.97560976],1
r2,1,0.009647,6.698961,[59 10] ; [218  12],[63.92307692  5.07692308] ; [213.07692308  16.92307692],0
a2,1,0.016905,5.706252,[12 57] ; [ 76 160],[19.90819672 49.09180328] ; [ 68.09180328 167.90819672],0
a4,1,0.019103,5.492102,[28 41] ; [133 102],[36.54276316 32.45723684] ; [124.45723684 110.54276316],0
s8,1,0.021841,5.258372,[17 52] ; [ 93 141],[25.04950495 43.95049505] ; [ 84.95049505 149.04950495],0
p11,1,0.02655,4.919845,[42 27] ; [176  60],[49.31803279 19.68196721] ; [168.68196721  67.31803279],0
r1,1,0.045869,3.986409,[47 21] ; [190  46],[53.01315789 14.98684211] ; [183.98684211  52.01315789],0
p2,1,0.057645,3.603875,[46 23] ; [183  52],[51.97697368 17.02302632] ; [177.02302632  57.97697368],0
d2,1,0.058724,3.573055,[32 37] ; [138  95],[38.8410596 30.1589404] ; [131.1589404 101.8410596],0
a8,1,0.060155,3.5331,[ 3 60] ; [ 29 189],[ 7.17437722 55.82562278] ; [ 24.82562278 193.17437722],0
p10,1,0.061831,3.487566,[47 22] ; [184  49],[52.7781457 16.2218543] ; [178.2218543  54.7781457],0
u1,1,0.085694,2.953465,[ 8 61] ; [ 49 187],[12.89508197 56.10491803] ; [ 44.10491803 191.89508197],0
p9,1,0.092055,2.838073,[49 19] ; [189  43],[53.94666667 14.05333333] ; [184.05333333  47.94666667],0
s4,1,0.111716,2.52978,[17 52] ; [ 38 196],[12.52475248 56.47524752] ; [ 42.47524752 191.52475248],0
a3,1,0.113907,2.499167,[48 21] ; [185  50],[52.88486842 16.11513158] ; [180.11513158  54.88486842],0
p6,1,0.139909,2.178962,[15 54] ; [ 72 161],[19.87748344 49.12251656] ; [ 67.12251656 165.87748344],0
r4,1,0.140477,2.172725,[55 14] ; [205  31],[58.81967213 10.18032787] ; [201.18032787  34.81967213],0
n2,1,0.161125,1.963636,[17 13] ; [47 19],[20. 10.] ; [44. 22.],0
v3,1,0.199034,1.64945,[15 51] ; [ 71 159],[19.17567568 46.82432432] ; [ 66.82432432 163.17567568],0
p3,1,0.200872,1.636026,[26 43] ; [109 126],[30.64144737 38.35855263] ; [104.35855263 130.64144737],0
p1,1,0.292134,1.109763,[ 3 66] ; [ 19 216],[ 4.99342105 64.00657895] ; [ 17.00657895 217.99342105],0
b2,1,0.332711,0.938318,[10 25] ; [53 89],[12.45762712 22.54237288] ; [50.54237288 91.45762712],0
b3,1,0.332711,0.938318,[10 25] ; [53 89],[12.45762712 22.54237288] ; [50.54237288 91.45762712],0
u4,1,0.353184,0.861984,[ 1 68] ; [  1 235],[ 0.45245902 68.54754098] ; [  1.54754098 234.45245902],0
s3,1,0.360989,0.834451,[33 36] ; [126 107],[36.32781457 32.67218543] ; [122.67218543 110.32781457],0
v4,1,0.373328,0.792557,[61  8] ; [215  19],[62.85148515  6.14851485] ; [213.14851485  20.85148515],0
d5,1,0.374335,0.789225,[55 14] ; [198  37],[57.42434211 11.57565789] ; [195.57565789  39.42434211],0
a6,1,0.426988,0.631002,[49 20] ; [178  57],[51.52302632 17.47697368] ; [175.47697368  59.52302632],0
p12,1,0.453444,0.562028,[ 3 66] ; [ 16 218],[ 4.32673267 64.67326733] ; [ 14.67326733 219.32673267],0
d3,1,0.466536,0.530167,[51 18] ; [163  72],[48.57236842 20.42763158] ; [165.42763158  69.57236842],0
d1,1,0.531895,0.390769,[41 28] ; [150  86],[43.20983607 25.79016393] ; [147.79016393  88.20983607],0
b4,1,0.58089,0.304798,[36 33] ; [132 104],[38.00655738 30.99344262] ; [129.99344262 106.00655738],0
s1,1,0.602766,0.270844,[ 2 67] ; [ 10 223],[ 2.74172185 66.25827815] ; [  9.25827815 223.74172185],0
s5,1,0.618039,0.248633,[22 45] ; [ 67 159],[20.35153584 46.64846416] ; [ 68.64846416 157.35153584],0
p8,1,0.626578,0.23673,[32 36] ; [101 130],[30.24749164 37.75250836] ; [102.75250836 128.24749164],0
s6,1,0.68008,0.170036,[41 28] ; [143  87],[42.46153846 26.53846154] ; [141.53846154  88.46153846],0
r3,1,0.682229,0.167627,[62  7] ; [214  20],[62.85148515  6.14851485] ; [213.14851485  20.85148515],0
n3,1,0.68852,0.160692,[20  9] ; [46 17],[20.80434783  8.19565217] ; [45.19565217 17.80434783],0
a7,1,0.741556,0.108764,[48 21] ; [169  67],[49.09180328 19.90819672] ; [167.90819672  68.09180328],0
u2,1,0.753414,0.098684,[12  9] ; [26 23],[11.4  9.6] ; [26.6 22.4],0
