Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,61.999494,[112  62] ; [ 24 104],[78.35761589 95.64238411] ; [57.64238411 70.35761589],1
p6,1,0.0,39.314244,[89 85] ; [ 20 106],[ 63.22 110.78] ; [45.78 80.22],1
p7,1,0.0,27.69365,[127  46] ; [52 69],[105.32993197  67.67006803] ; [73.67006803 47.32993197],1
p8,1,1e-06,24.303289,[113  61] ; [46 81],[91.91362126 82.08637874] ; [67.08637874 59.91362126],1
p10,1,3.4e-05,17.158619,[155  18] ; [90 37],[141.28333333  31.71666667] ; [103.71666667  23.28333333],1
n4,1,0.0002,13.83376,[146  29] ; [83 45],[132.26072607  42.73927393] ; [96.73927393 31.26072607],1
s8,1,0.000399,12.536047,[85 90] ; [36 91],[ 70.11589404 104.88410596] ; [50.88410596 76.11589404],1
d1,1,0.000582,11.833793,[102  73] ; [49 79],[87.21122112 87.78877888] ; [63.78877888 64.21122112],1
s2,1,0.000671,11.566659,[97 76] ; [46 81],[82.46333333 90.53666667] ; [60.53666667 66.46333333],1
s7,1,0.004288,8.1575,[86 81] ; [43 81],[74.03092784 92.96907216] ; [54.96907216 69.03092784],0
b1,1,0.004764,7.96684,[77 98] ; [36 92],[ 65.2640264 109.7359736] ; [47.7359736 80.2640264],0
n5,1,0.005044,7.863602,[138  36] ; [83 45],[127.33112583  46.66887417] ; [93.66887417 34.33112583],0
s6,1,0.006822,7.319202,[123  48] ; [71 54],[112.07432432  58.92567568] ; [81.92567568 43.07432432],0
p9,1,0.007223,7.216774,[155  20] ; [97 29],[146.51162791  28.48837209] ; [105.48837209  20.51162791],0
s3,1,0.007315,7.193998,[106  67] ; [58 69],[94.57333333 78.42666667] ; [69.42666667 57.57333333],0
p2,1,0.008623,6.899204,[155  19] ; [99 28],[146.83056478  27.16943522] ; [107.16943522  19.83056478],0
d3,1,0.01252,6.235741,[119  56] ; [69 59],[108.58085809  66.41914191] ; [79.41914191 48.58085809],0
a5,1,0.013366,6.119981,[130  45] ; [78 50],[120.1320132  54.8679868] ; [87.8679868 40.1320132],0
a4,1,0.014014,6.036384,[83 91] ; [43 85],[ 72.59602649 101.40397351] ; [53.40397351 74.59602649],0
d5,1,0.018368,5.560675,[139  35] ; [87 41],[130.21192053  43.78807947] ; [95.78807947 32.21192053],0
d4,1,0.021504,5.285462,[142  32] ; [90 38],[133.66887417  40.33112583] ; [98.33112583 29.66887417],0
v1,1,0.030834,4.662164,[75 95] ; [40 86],[ 66.0472973 103.9527027] ; [48.9527027 77.0472973],0
s5,1,0.035587,4.416805,[ 62 107] ; [32 95],[ 53.66891892 115.33108108] ; [40.33108108 86.66891892],0
b2,1,0.03904,4.259133,[49 67] ; [20 53],[42.34920635 73.65079365] ; [26.65079365 46.34920635],0
b3,1,0.03904,4.259133,[49 67] ; [20 53],[42.34920635 73.65079365] ; [26.65079365 46.34920635],0
p5,1,0.044923,4.021512,[ 25 147] ; [  9 118],[ 19.55852843 152.44147157] ; [ 14.44147157 112.55852843],0
a7,1,0.044978,4.019481,[122  53] ; [75 53],[113.77887789  61.22112211] ; [83.22112211 44.77887789],0
v4,1,0.049337,3.863845,[169   6] ; [115  11],[165.11627907   9.88372093] ; [118.88372093   7.11627907],0
d2,1,0.059016,3.564811,[81 94] ; [45 82],[ 73.01324503 101.98675497] ; [52.98675497 74.01324503],0
r2,1,0.102477,2.666562,[163  10] ; [114  14],[159.20598007  13.79401993] ; [117.79401993  10.20598007],0
n6,1,0.102751,2.662321,[152  22] ; [103  25],[146.9205298  27.0794702] ; [108.0794702  19.9205298],0
r1,1,0.12153,2.397486,[133  42] ; [87 41],[127.06270627  47.93729373] ; [92.93729373 35.06270627],0
