Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000226,13.604191,[37 22] ; [58  6],[45.56910569 13.43089431] ; [49.43089431 14.56910569],1
r3,1,0.000268,13.281306,[37 22] ; [57  6],[45.45901639 13.54098361] ; [48.54098361 14.45901639],1
p7,1,0.001609,9.949333,[11 48] ; [29 35],[19.18699187 39.81300813] ; [20.81300813 43.18699187],0
p8,1,0.00239,9.222851,[ 7 53] ; [22 41],[14.14634146 45.85365854] ; [14.85365854 48.14634146],0
v2,1,0.007626,7.119155,[15 42] ; [32 32],[22.14049587 34.85950413] ; [24.85950413 39.14049587],0
p3,1,0.00775,7.090302,[ 9 51] ; [23 41],[15.48387097 44.51612903] ; [16.51612903 47.48387097],0
r4,1,0.011736,6.350303,[32 28] ; [48 16],[38.70967742 21.29032258] ; [41.29032258 22.70967742],0
p9,1,0.014923,5.925497,[10 48] ; [23 39],[15.95 42.05] ; [17.05 44.95],0
v1,1,0.017139,5.682041,[13 46] ; [27 37],[19.18699187 39.81300813] ; [20.81300813 43.18699187],0
p11,1,0.030074,4.70503,[23 37] ; [37 27],[29.03225806 30.96774194] ; [30.96774194 33.03225806],0
a7,1,0.032046,4.596015,[29 30] ; [43 20],[34.81967213 24.18032787] ; [37.18032787 25.81967213],0
a1,1,0.036951,4.35269,[ 8 52] ; [ 2 62],[ 4.83870968 55.16129032] ; [ 5.16129032 58.83870968],0
p4,1,0.054142,3.708315,[13 47] ; [24 40],[17.90322581 42.09677419] ; [19.09677419 44.90322581],0
n3,1,0.066704,3.36233,[12 13] ; [19  7],[15.19607843  9.80392157] ; [15.80392157 10.19607843],0
b2,1,0.068875,3.30962,[17 25] ; [ 9 32],[13.15662651 28.84337349] ; [12.84337349 28.15662651],0
b3,1,0.068875,3.30962,[17 25] ; [ 9 32],[13.15662651 28.84337349] ; [12.84337349 28.15662651],0
r1,1,0.075856,3.15152,[31 28] ; [43 20],[35.78688525 23.21311475] ; [38.21311475 24.78688525],0
b5,1,0.077734,3.111664,[33 27] ; [45 19],[37.74193548 22.25806452] ; [40.25806452 23.74193548],0
n2,1,0.079877,3.067399,[13 14] ; [18  7],[16.09615385 10.90384615] ; [14.90384615 10.09615385],0
a8,1,0.09891,2.72303,[ 3 54] ; [ 8 47],[ 5.59821429 51.40178571] ; [ 5.40178571 49.59821429],0
d3,1,0.113678,2.502325,[30 30] ; [41 23],[34.35483871 25.64516129] ; [36.64516129 27.35483871],0
p6,1,0.124843,2.355488,[ 8 51] ; [15 46],[11.30833333 47.69166667] ; [11.69166667 49.30833333],0
u3,1,0.161305,1.961951,[15 13] ; [ 9 17],[12.44444444 15.55555556] ; [11.55555556 14.44444444],0
a6,1,0.163198,1.944342,[32 28] ; [42 22],[35.80645161 24.19354839] ; [38.19354839 25.80645161],0
n5,1,0.177016,1.822499,[33 26] ; [28 36],[29.2601626 29.7398374] ; [31.7398374 32.2601626],0
s5,1,0.314748,1.010647,[ 5 53] ; [ 9 53],[ 6.76666667 51.23333333] ; [ 7.23333333 54.76666667],0
s6,1,0.322995,0.976782,[18 41] ; [14 48],[15.60330579 43.39669421] ; [16.39669421 45.60330579],0
d2,1,0.376703,0.781433,[30 29] ; [27 36],[27.56557377 31.43442623] ; [29.43442623 33.56557377],0
v3,1,0.42032,0.64942,[15 43] ; [12 49],[13.15966387 44.84033613] ; [13.84033613 47.15966387],0
b4,1,0.44034,0.595397,[36 24] ; [34 30],[33.87096774 26.12903226] ; [36.12903226 27.87096774],0
d5,1,0.527112,0.399955,[39 21] ; [45 19],[40.64516129 19.35483871] ; [43.35483871 20.64516129],0
n6,1,0.546081,0.364385,[35 23] ; [42 22],[36.60655738 21.39344262] ; [40.39344262 23.60655738],0
a3,1,0.565396,0.330448,[32 27] ; [38 26],[33.57723577 25.42276423] ; [36.42276423 27.57723577],0
b1,1,0.577432,0.310404,[33 27] ; [32 32],[31.4516129 28.5483871] ; [33.5483871 30.4516129],0
s7,1,0.669691,0.181964,[ 7 49] ; [ 9 50],[ 7.79130435 48.20869565] ; [ 8.20869565 50.79130435],0
n1,1,0.702859,0.145514,[10 17] ; [ 8 17],[ 9.34615385 17.65384615] ; [ 8.65384615 16.34615385],0
u2,1,0.725526,0.123259,[11 16] ; [ 9 16],[10.38461538 16.61538462] ; [ 9.61538462 15.38461538],0
p1,1,0.74681,0.104231,[ 3 57] ; [ 4 59],[ 3.41463415 56.58536585] ; [ 3.58536585 59.41463415],0
d4,1,0.834071,0.043883,[42 18] ; [43 20],[41.46341463 18.53658537] ; [43.53658537 19.46341463],0
u1,1,0.864774,0.029002,[ 6 54] ; [ 7 57],[ 6.29032258 53.70967742] ; [ 6.70967742 57.29032258],0
d1,1,0.879812,0.022864,[28 32] ; [29 35],[27.58064516 32.41935484] ; [29.41935484 34.58064516],0
a5,1,0.888647,0.019605,[33 27] ; [36 28],[33.38709677 26.61290323] ; [35.61290323 28.38709677],0
s4,1,0.913782,0.011722,[ 5 54] ; [ 5 58],[ 4.83606557 54.16393443] ; [ 5.16393443 57.83606557],0
s8,1,0.91519,0.011341,[ 8 51] ; [ 8 54],[ 7.80165289 51.19834711] ; [ 8.19834711 53.80165289],0
s2,1,0.952304,0.003578,[ 6 54] ; [ 6 56],[ 5.90163934 54.09836066] ; [ 6.09836066 55.90163934],0
r2,1,0.958795,0.002669,[47 10] ; [53 11],[47.10743802  9.89256198] ; [52.89256198 11.10743802],0
p12,1,0.963297,0.002117,[ 1 59] ; [ 1 63],[ 0.96774194 59.03225806] ; [ 1.03225806 62.96774194],0
p5,1,0.963297,0.002117,[ 1 59] ; [ 1 63],[ 0.96774194 59.03225806] ; [ 1.03225806 62.96774194],0
a2,1,0.965427,0.001879,[12 48] ; [13 51],[12.09677419 47.90322581] ; [12.90322581 51.09677419],0
a4,1,0.995233,3.6e-05,[24 35] ; [26 38],[23.98373984 35.01626016] ; [26.01626016 37.98373984],0
n4,1,0.995233,3.6e-05,[35 24] ; [38 26],[35.01626016 23.98373984] ; [37.98373984 26.01626016],0
