Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.8e-05,18.367798,[98 36] ; [61 68],[81.01140684 52.98859316] ; [77.98859316 51.01140684],1
p8,1,0.000815,11.20712,[99 35] ; [68 58],[86.06923077 47.93076923] ; [80.93076923 45.06923077],1
u1,1,0.004434,8.096751,[ 25 109] ; [  9 121],[ 17.25757576 116.74242424] ; [ 16.74242424 113.25757576],0
v3,1,0.007501,7.148945,[51 80] ; [29 95],[41.09803922 89.90196078] ; [38.90196078 85.09803922],0
b1,1,0.010792,6.499291,[65 69] ; [43 87],[54.81818182 79.18181818] ; [53.18181818 76.81818182],0
v2,1,0.012424,6.24929,[79 50] ; [56 67],[69.10714286 59.89285714] ; [65.89285714 57.10714286],0
n4,1,0.013888,6.052319,[104  30] ; [83 47],[94.91666667 39.08333333] ; [92.08333333 37.91666667],0
s8,1,0.017197,5.676199,[37 97] ; [ 20 109],[ 29.0418251 104.9581749] ; [ 27.9581749 101.0418251],0
a5,1,0.031892,4.60427,[99 35] ; [80 50],[90.85606061 43.14393939] ; [88.14393939 41.85606061],0
p5,1,0.032808,4.555779,[ 16 118] ; [  6 123],[ 11.20912548 122.79087452] ; [ 10.79087452 118.20912548],0
u3,1,0.049933,3.8437,[29 22] ; [17 29],[24.18556701 26.81443299] ; [21.81443299 24.18556701],0
v1,1,0.071142,3.256473,[75 55] ; [58 67],[67.80392157 62.19607843] ; [65.19607843 59.80392157],0
a6,1,0.081688,3.030999,[96 38] ; [80 50],[89.33333333 44.66666667] ; [86.66666667 43.33333333],0
a2,1,0.087951,2.911491,[ 33 101] ; [ 21 109],[ 27.40909091 106.59090909] ; [ 26.59090909 103.40909091],0
r4,1,0.10106,2.688729,[123  11] ; [111  19],[118.77272727  15.22727273] ; [115.22727273  14.77272727],0
p10,1,0.104322,2.638203,[108  26] ; [93 36],[102.41064639  31.58935361] ; [98.58935361 30.41064639],0
p9,1,0.119524,2.42355,[111  23] ; [96 32],[105.87022901  28.12977099] ; [101.12977099  26.87022901],0
a4,1,0.131837,2.270744,[60 74] ; [46 83],[54.00760456 79.99239544] ; [51.99239544 77.00760456],0
n5,1,0.134799,2.236343,[98 36] ; [84 46],[92.37878788 41.62121212] ; [89.62121212 40.37878788],0
p6,1,0.145229,2.121665,[57 75] ; [44 84],[51.27692308 80.72307692] ; [49.72307692 78.27692308],0
n6,1,0.219543,1.507358,[112  21] ; [101  28],[108.1259542  24.8740458] ; [104.8740458  24.1259542],0
d5,1,0.222419,1.488698,[110  24] ; [98 31],[105.97718631  28.02281369] ; [102.02281369  26.97718631],0
s4,1,0.226424,1.463185,[ 20 111] ; [ 13 114],[ 16.75581395 114.24418605] ; [ 16.24418605 110.75581395],0
r2,1,0.23428,1.414687,[123   9] ; [113  14],[120.27799228  11.72200772] ; [115.72200772  11.27799228],0
p11,1,0.239438,1.383902,[109  25] ; [98 32],[105.06818182  28.93181818] ; [101.93181818  28.06818182],0
r1,1,0.259961,1.268964,[105  27] ; [95 34],[101.14942529  30.85057471] ; [98.85057471 30.14942529],0
a7,1,0.263425,1.250667,[100  33] ; [89 40],[95.94274809 37.05725191] ; [93.05725191 35.94274809],0
s5,1,0.279374,1.170133,[36 94] ; [ 28 100],[32.24806202 97.75193798] ; [31.75193798 96.24806202],0
p1,1,0.362848,0.828013,[ 11 122] ; [  7 122],[  9.13740458 123.86259542] ; [  8.86259542 120.13740458],0
s2,1,0.403398,0.698173,[37 96] ; [42 87],[40.10305344 92.89694656] ; [38.89694656 90.10305344],0
b5,1,0.480136,0.498555,[82 52] ; [85 45],[84.76515152 49.23484848] ; [82.23484848 47.76515152],0
p2,1,0.522165,0.409615,[114  19] ; [114  15],[115.74045802  17.25954198] ; [112.25954198  16.74045802],0
b4,1,0.557746,0.343622,[79 55] ; [72 58],[76.64393939 57.35606061] ; [74.35606061 55.64393939],0
b2,1,0.57669,0.311616,[26 56] ; [19 50],[24.43708609 57.56291391] ; [20.56291391 48.43708609],0
b3,1,0.57669,0.311616,[26 56] ; [19 50],[24.43708609 57.56291391] ; [20.56291391 48.43708609],0
p12,1,0.581923,0.303136,[  7 126] ; [  5 125],[  6.06844106 126.93155894] ; [  5.93155894 124.06844106],0
d1,1,0.636931,0.222778,[75 59] ; [69 61],[73.09090909 60.90909091] ; [70.90909091 59.09090909],0
s1,1,0.641284,0.217067,[  3 131] ; [  4 122],[  3.60769231 130.39230769] ; [  3.39230769 122.60769231],0
s6,1,0.712934,0.135364,[70 59] ; [66 61],[68.53125 60.46875] ; [67.46875 59.53125],0
a8,1,0.768904,0.086323,[ 15 103] ; [ 14 108],[ 14.25833333 103.74166667] ; [ 14.74166667 107.25833333],0
a3,1,0.785182,0.074296,[83 51] ; [82 47],[84.06844106 49.93155894] ; [80.93155894 48.06844106],0
d3,1,0.788539,0.071935,[89 45] ; [83 45],[87.96946565 46.03053435] ; [84.03053435 43.96946565],0
r3,1,0.82555,0.048581,[125   8] ; [123   7],[125.41444867   7.58555133] ; [122.58555133   7.41444867],0
n2,1,0.865633,0.028631,[11  5] ; [27 11],[11.25925926  4.74074074] ; [26.74074074 11.25925926],0
n1,1,0.877877,0.023612,[ 4 12] ; [10 27],[ 4.22641509 11.77358491] ; [ 9.77358491 27.22641509],0
