Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,36.971454,[51 19] ; [ 6 37],[35.30973451 34.69026549] ; [21.69026549 21.30973451],1
s2,1,1.9e-05,18.309664,[40 30] ; [ 7 36],[29.11504425 40.88495575] ; [17.88495575 25.11504425],1
n5,1,0.000228,13.585786,[58 13] ; [21 22],[49.20175439 21.79824561] ; [29.79824561 13.20175439],1
s7,1,0.000777,11.295377,[33 34] ; [ 7 34],[24.81481481 42.18518519] ; [15.18518519 25.81481481],1
s8,1,0.001049,10.738174,[35 36] ; [ 8 35],[26.78070175 44.21929825] ; [16.21929825 26.78070175],0
p10,1,0.002053,9.501409,[57 12] ; [24 19],[49.90178571 19.09821429] ; [31.09821429 11.90178571],0
v1,1,0.017269,5.668853,[47 22] ; [19 23],[41.02702703 27.97297297] ; [24.97297297 17.02702703],0
p4,1,0.017989,5.597231,[40 31] ; [14 28],[33.92920354 37.07079646] ; [20.07079646 21.92920354],0
p5,1,0.024782,5.039038,[14 57] ; [ 2 41],[ 9.96491228 61.03508772] ; [ 6.03508772 36.96491228],0
p3,1,0.026321,4.93479,[33 38] ; [11 32],[27.40350877 43.59649123] ; [16.59649123 26.40350877],0
r3,1,0.05549,3.667302,[68  2] ; [37  5],[65.625  4.375] ; [39.375  2.625],0
p9,1,0.078626,3.093077,[56 14] ; [28 15],[52.03539823 17.96460177] ; [31.96460177 11.03539823],0
b3,1,0.088342,2.904326,[ 8 35] ; [ 9 15],[10.91044776 32.08955224] ; [ 6.08955224 17.91044776],0
b2,1,0.088342,2.904326,[ 8 35] ; [ 9 15],[10.91044776 32.08955224] ; [ 6.08955224 17.91044776],0
a7,1,0.102738,2.662511,[52 18] ; [25 17],[48.125 21.875] ; [28.875 13.125],0
s5,1,0.109426,2.56249,[19 49] ; [ 6 35],[15.59633028 52.40366972] ; [ 9.40366972 31.59633028],0
s4,1,0.145373,2.120139,[16 55] ; [ 5 38],[13.07894737 57.92105263] ; [ 7.92105263 35.07894737],0
r4,1,0.185861,1.750125,[60 11] ; [32 11],[57.29824561 13.70175439] ; [34.70175439  8.29824561],0
u3,1,0.187406,1.737891,[19 14] ; [ 6 10],[16.83673469 16.16326531] ; [8.16326531 7.83673469],0
p6,1,0.255599,1.292437,[28 39] ; [13 29],[25.20183486 41.79816514] ; [15.79816514 26.20183486],0
p8,1,0.27067,1.213347,[33 36] ; [16 27],[30.1875 38.8125] ; [18.8125 24.1875],0
u1,1,0.294482,1.099016,[ 1 70] ; [ 2 41],[ 1.86842105 69.13157895] ; [ 1.13157895 41.86842105],0
n6,1,0.317,1.001282,[59 11] ; [33 10],[56.99115044 13.00884956] ; [35.00884956  7.99115044],0
a3,1,0.332549,0.938948,[38 33] ; [27 16],[40.48245614 30.51754386] ; [24.51754386 18.48245614],0
p7,1,0.386899,0.748665,[46 22] ; [25 17],[43.89090909 24.10909091] ; [27.10909091 14.89090909],0
b5,1,0.404565,0.694717,[42 29] ; [22 21],[39.85964912 31.14035088] ; [24.14035088 18.85964912],0
u2,1,0.413811,0.667826,[18 14] ; [7 9],[16.66666667 15.33333333] ; [8.33333333 7.66666667],0
d2,1,0.414885,0.664759,[17 54] ; [13 29],[18.84955752 52.15044248] ; [11.15044248 30.84955752],0
d3,1,0.477741,0.504015,[46 25] ; [25 18],[44.21929825 26.78070175] ; [26.78070175 16.21929825],0
b1,1,0.494484,0.466754,[22 49] ; [16 27],[23.66666667 47.33333333] ; [14.33333333 28.66666667],0
d1,1,0.515982,0.421917,[27 44] ; [19 24],[28.64912281 42.35087719] ; [17.35087719 25.64912281],0
n4,1,0.554686,0.348988,[50 21] ; [28 15],[48.57894737 22.42105263] ; [29.42105263 13.57894737],0
d5,1,0.570295,0.322189,[53 18] ; [30 13],[51.69298246 19.30701754] ; [31.30701754 11.69298246],0
v3,1,0.575182,0.314088,[38 32] ; [20 21],[36.57657658 33.42342342] ; [21.42342342 19.57657658],0
r2,1,0.575972,0.312792,[60  9] ; [38  4],[60.91891892  8.08108108] ; [37.08108108  4.91891892],0
b4,1,0.577459,0.310361,[45 26] ; [25 18],[43.59649123 27.40350877] ; [26.40350877 16.59649123],0
a1,1,0.593129,0.285484,[ 3 68] ; [ 1 42],[ 2.49122807 68.50877193] ; [ 1.50877193 41.49122807],0
s1,1,0.626907,0.236278,[ 2 67] ; [ 2 41],[ 2.46428571 66.53571429] ; [ 1.53571429 41.46428571],0
n2,1,0.629063,0.233333,[12  4] ; [8 4],[11.42857143  4.57142857] ; [8.57142857 3.42857143],0
p1,1,0.664483,0.188124,[ 5 66] ; [ 4 39],[ 5.60526316 65.39473684] ; [ 3.39473684 39.60526316],0
v4,1,0.680594,0.169458,[65  5] ; [39  4],[64.42477876  5.57522124] ; [39.57522124  3.42477876],0
n1,1,0.684498,0.165106,[ 5 11] ; [5 8],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
u4,1,0.717717,0.130691,[ 1 70] ; [ 1 42],[ 1.24561404 69.75438596] ; [ 0.75438596 42.24561404],0
r1,1,0.738068,0.111832,[50 21] ; [29 14],[49.20175439 21.79824561] ; [29.79824561 13.20175439],0
a8,1,0.738299,0.111627,[ 8 58] ; [ 4 36],[ 7.47169811 58.52830189] ; [ 4.52830189 35.47169811],0
d4,1,0.789204,0.071473,[54 17] ; [31 11],[53.40707965 17.59292035] ; [31.59292035 10.40707965],0
a4,1,0.790024,0.070905,[15 56] ; [10 33],[15.57017544 55.42982456] ; [ 9.42982456 33.57017544],0
p2,1,0.840907,0.040294,[55 16] ; [34  9],[55.42982456 15.57017544] ; [33.57017544  9.42982456],0
a6,1,0.88662,0.02033,[37 34] ; [23 20],[37.36842105 33.63157895] ; [22.63157895 20.36842105],0
n3,1,0.904201,0.014486,[12  4] ; [10  3],[12.13793103  3.86206897] ; [9.86206897 3.13793103],0
p11,1,0.980097,0.000622,[56 15] ; [34  9],[56.05263158 14.94736842] ; [33.94736842  9.05263158],0
