Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.065574,[392  23] ; [58 23],[376.51209677  38.48790323] ; [73.48790323  7.51209677],1
r2,1,0.0,41.041534,[398  12] ; [62 17],[385.68507157  24.31492843] ; [74.31492843  4.68507157],1
n5,1,0.0,31.421154,[327  88] ; [39 41],[306.84848485 108.15151515] ; [59.15151515 20.84848485],1
n4,1,0.0,27.747152,[333  81] ; [43 38],[314.47272727  99.52727273] ; [61.52727273 19.47272727],1
b1,1,1e-06,25.185703,[152 263] ; [54 27],[172.35887097 242.64112903] ; [33.64112903 47.35887097],1
p10,1,3e-06,21.684809,[356  56] ; [52 28],[341.65853659  70.34146341] ; [66.34146341 13.65853659],1
p9,1,1.1e-05,19.28185,[360  52] ; [55 26],[346.81541582  65.18458418] ; [68.18458418 12.81541582],1
b3,1,0.002396,9.218737,[ 94 159] ; [ 7 41],[ 84.89368771 168.10631229] ; [16.10631229 31.89368771],0
b2,1,0.002396,9.218737,[ 94 159] ; [ 7 41],[ 84.89368771 168.10631229] ; [16.10631229 31.89368771],0
u2,1,0.003925,8.318257,[54 58] ; [22  6],[60.8 51.2] ; [15.2 12.8],0
v3,1,0.004499,8.070705,[167 241] ; [18 58],[155.95041322 252.04958678] ; [29.04958678 46.95041322],0
p2,1,0.004516,8.063548,[376  38] ; [64 16],[368.74493927  45.25506073] ; [71.25506073  8.74493927],0
a5,1,0.004819,7.946215,[314 101] ; [49 32],[303.71975806 111.28024194] ; [59.28024194 21.71975806],0
v1,1,0.007167,7.230672,[233 176] ; [32 47],[222.10040984 186.89959016] ; [42.89959016 36.10040984],0
s5,1,0.007711,7.099455,[144 264] ; [16 64],[133.7704918 274.2295082] ; [26.2295082 53.7704918],0
p11,1,0.014714,5.950382,[341  74] ; [57 24],[333.00403226  81.99596774] ; [64.99596774 16.00403226],0
d1,1,0.015191,5.894212,[250 165] ; [37 44],[240.13104839 174.86895161] ; [46.86895161 34.13104839],0
v4,1,0.018188,5.577967,[401  13] ; [72  7],[397.20486815  16.79513185] ; [75.79513185  3.20486815],0
