Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,55.634682,[308  42] ; [16 23],[291.51670951  58.48329049] ; [32.48329049  6.51670951],1
n4,1,0.0,31.957015,[310  40] ; [22 18],[297.94871795  52.05128205] ; [34.05128205  5.94871795],1
p4,1,0.005545,7.69237,[297  53] ; [27 13],[290.76923077  59.23076923] ; [33.23076923  6.76923077],0
v1,1,0.009565,6.714173,[219 119] ; [17 22],[211.5862069 126.4137931] ; [24.4137931 14.5862069],0
p9,1,0.013158,6.147783,[341   9] ; [36  4],[338.33333333  11.66666667] ; [38.66666667  1.33333333],0
v3,1,0.014425,5.985384,[169 170] ; [11 27],[161.85676393 177.14323607] ; [18.14323607 19.85676393],0
p11,1,0.026707,4.909681,[313  37] ; [31  9],[308.71794872  41.28205128] ; [35.28205128  4.71794872],0
b1,1,0.030585,4.676117,[139 211] ; [23 17],[145.38461538 204.61538462] ; [16.61538462 23.38461538],0
u1,1,0.032599,4.566718,[ 88 262] ; [ 4 36],[ 82.56410256 267.43589744] ; [ 9.43589744 30.56410256],0
r2,1,0.034082,4.490596,[336  11] ; [36  4],[333.5503876  13.4496124] ; [38.4496124  1.5503876],0
s7,1,0.037456,4.329555,[202 129] ; [15 20],[196.24863388 134.75136612] ; [20.75136612 14.24863388],0
p12,1,0.045269,4.008574,[ 47 301] ; [ 1 39],[ 43.05154639 304.94845361] ; [ 4.94845361 35.05154639],0
p5,1,0.048404,3.8959,[ 71 276] ; [ 3 37],[ 66.35142119 280.64857881] ; [ 7.64857881 32.35142119],0
b4,1,0.093121,2.819577,[206 144] ; [18 22],[201.02564103 148.97435897] ; [22.97435897 17.02564103],0
r4,1,0.09694,2.755186,[330  20] ; [35  5],[327.56410256  22.43589744] ; [37.43589744  2.56410256],0
s6,1,0.117916,2.444792,[252  88] ; [25 15],[247.84210526  92.15789474] ; [29.15789474 10.84210526],0
a8,1,0.133566,2.250561,[ 44 272] ; [ 2 36],[ 41.06214689 274.93785311] ; [ 4.93785311 33.06214689],0
b3,1,0.165673,1.921663,[ 97 132] ; [ 7 18],[ 93.76377953 135.23622047] ; [10.23622047 14.76377953],0
b2,1,0.165673,1.921663,[ 97 132] ; [ 7 18],[ 93.76377953 135.23622047] ; [10.23622047 14.76377953],0
s2,1,0.16657,1.913543,[196 151] ; [18 22],[191.88113695 155.11886305] ; [22.11886305 17.88113695],0
d4,1,0.172251,1.863243,[299  50] ; [31  9],[296.06683805  52.93316195] ; [33.93316195  6.06683805],0
u2,1,0.208607,1.581071,[47 32] ; [8 2],[48.82022472 30.17977528] ; [6.17977528 3.82022472],0
r3,1,0.209833,1.572581,[335  12] ; [37  3],[333.5503876  13.4496124] ; [38.4496124  1.5503876],0
p6,1,0.250928,1.318129,[176 171] ; [16 23],[172.60103627 174.39896373] ; [19.39896373 19.60103627],0
d5,1,0.261336,1.261667,[302  47] ; [32  8],[299.65552699  49.34447301] ; [34.34447301  5.65552699],0
s8,1,0.263638,1.24955,[189 159] ; [18 22],[185.65979381 162.34020619] ; [21.34020619 18.65979381],0
s5,1,0.276833,1.182572,[145 189] ; [13 25],[141.86021505 192.13978495] ; [16.13978495 21.86021505],0
p2,1,0.302931,1.061246,[314  34] ; [34  6],[312.12371134  35.87628866] ; [35.87628866  4.12371134],0
a4,1,0.308325,1.037837,[178 171] ; [17 23],[174.94858612 174.05141388] ; [20.05141388 19.94858612],0
b5,1,0.356674,0.849568,[192 158] ; [25 15],[194.74358974 155.25641026] ; [22.25641026 17.74358974],0
a2,1,0.377756,0.777992,[102 248] ; [ 9 31],[ 99.61538462 250.38461538] ; [11.38461538 28.61538462],0
d2,1,0.384992,0.7547,[191 158] ; [19 21],[188.40616967 160.59383033] ; [21.59383033 18.40616967],0
s4,1,0.396691,0.718333,[ 59 286] ; [ 9 31],[ 60.93506494 284.06493506] ; [ 7.06493506 32.93506494],0
v2,1,0.41047,0.677439,[217 124] ; [21 16],[214.7037037 126.2962963] ; [23.2962963 13.7037037],0
d1,1,0.427772,0.628865,[232 118] ; [24 16],[229.74358974 120.25641026] ; [26.25641026 13.74358974],0
a6,1,0.531292,0.391921,[252  97] ; [27 13],[250.31105398  98.68894602] ; [28.68894602 11.31105398],0
r1,1,0.544786,0.366741,[290  58] ; [31  8],[288.65116279  59.34883721] ; [32.34883721  6.65116279],0
a5,1,0.548303,0.360365,[285  65] ; [31  9],[283.58974359  66.41025641] ; [32.41025641  7.58974359],0
p8,1,0.5824,0.30237,[241 107] ; [26 14],[239.4742268 108.5257732] ; [27.5257732 12.4742268],0
a7,1,0.594047,0.284068,[258  91] ; [28 12],[256.59125964  92.40874036] ; [29.40874036 10.59125964],0
v4,1,0.618225,0.248371,[336  12] ; [38  2],[335.44329897  12.55670103] ; [38.55670103  1.44329897],0
a3,1,0.679841,0.170305,[271  77] ; [30 10],[269.96907216  78.03092784] ; [31.03092784  8.96907216],0
p1,1,0.713794,0.134517,[ 45 303] ; [ 6 34],[ 45.74226804 302.25773196] ; [ 5.25773196 34.74226804],0
p7,1,0.735012,0.114559,[275  72] ; [30  9],[274.18393782  72.81606218] ; [30.81606218  8.18393782],0
a1,1,0.748552,0.102752,[ 22 328] ; [ 2 38],[ 21.53846154 328.46153846] ; [ 2.46153846 37.53846154],0
s3,1,0.78752,0.072648,[206 139] ; [23 17],[205.20779221 139.79220779] ; [23.79220779 16.20779221],0
n3,1,0.79031,0.070707,[38 10] ; [6 2],[37.71428571 10.28571429] ; [6.28571429 1.71428571],0
u3,1,0.901166,0.015423,[49 30] ; [6 4],[48.82022472 30.17977528] ; [6.17977528 3.82022472],0
n2,1,0.901955,0.015176,[35 13] ; [6 2],[35.14285714 12.85714286] ; [5.85714286 2.14285714],0
d3,1,0.9101,0.012749,[248 102] ; [28 12],[247.69230769 102.30769231] ; [28.30769231 11.69230769],0
n1,1,0.911058,0.012478,[19 29] ; [3 5],[18.85714286 29.14285714] ; [3.14285714 4.85714286],0
