Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000508,12.086169,[5 1] ; [ 7 34],[1.53191489 4.46808511] ; [10.46808511 30.53191489],1
p7,1,0.01436,5.99335,[6 1] ; [14 25],[3.04347826 3.95652174] ; [16.95652174 22.04347826],0
s2,1,0.019743,5.434513,[4 3] ; [ 7 34],[1.60416667 5.39583333] ; [ 9.39583333 31.60416667],0
p8,1,0.023652,5.119981,[5 2] ; [11 29],[2.38297872 4.61702128] ; [13.61702128 26.38297872],0
p10,1,0.029301,4.749861,[6 1] ; [16 23],[3.34782609 3.65217391] ; [18.65217391 20.34782609],0
d3,1,0.037607,4.322721,[4 3] ; [ 8 32],[1.78723404 5.21276596] ; [10.21276596 29.78723404],0
s6,1,0.052819,3.74965,[4 3] ; [ 9 32],[1.89583333 5.10416667] ; [11.10416667 29.89583333],0
p9,1,0.053691,3.722278,[6 1] ; [18 21],[3.65217391 3.34782609] ; [20.34782609 18.65217391],0
s4,1,0.077041,3.12624,[3 4] ; [ 6 35],[1.3125 5.6875] ; [ 7.6875 33.3125],0
r3,1,0.078753,3.090447,[5 2] ; [14 25],[2.89130435 4.10869565] ; [16.10869565 22.89130435],0
a6,1,0.083958,2.98656,[5 2] ; [15 26],[2.91666667 4.08333333] ; [17.08333333 23.91666667],0
s5,1,0.08888,2.894547,[2 5] ; [ 3 38],[0.72916667 6.27083333] ; [ 4.27083333 36.72916667],0
p2,1,0.126609,2.333593,[6 1] ; [22 18],[4.17021277 2.82978723] ; [23.82978723 16.17021277],0
u2,1,0.136037,2.222222,[4 2] ; [ 8 16],[2.4 3.6] ; [ 9.6 14.4],0
n4,1,0.156586,2.00689,[6 1] ; [23 17],[4.31914894 2.68085106] ; [24.68085106 15.31914894],0
a3,1,0.156586,2.00689,[1 6] ; [17 23],[2.68085106 4.31914894] ; [15.31914894 24.68085106],0
s8,1,0.164181,1.935291,[2 5] ; [ 4 37],[0.875 6.125] ; [ 5.125 35.875],0
p11,1,0.177875,1.815289,[5 2] ; [18 23],[3.35416667 3.64583333] ; [19.64583333 21.35416667],0
p6,1,0.187619,1.736219,[3 4] ; [ 8 32],[1.63829787 5.36170213] ; [ 9.36170213 30.63829787],0
n6,1,0.196904,1.665192,[5 2] ; [18 22],[3.42553191 3.57446809] ; [19.57446809 20.42553191],0
s7,1,0.284378,1.14605,[2 4] ; [ 6 33],[1.06666667 4.93333333] ; [ 6.93333333 32.06666667],0
a8,1,0.379179,0.773362,[1 6] ; [ 2 36],[0.46666667 6.53333333] ; [ 2.53333333 35.46666667],0
b1,1,0.38108,0.767214,[5 2] ; [22 19],[3.9375 3.0625] ; [23.0625 17.9375],0
v1,1,0.409708,0.679649,[1 6] ; [12 29],[1.89583333 5.10416667] ; [11.10416667 29.89583333],0
r2,1,0.428336,0.627332,[3 4] ; [23 16],[3.95652174 3.04347826] ; [22.04347826 16.95652174],0
d5,1,0.473453,0.513906,[3 4] ; [12 29],[2.1875 4.8125] ; [12.8125 28.1875],0
d2,1,0.478736,0.501742,[1 6] ; [11 30],[1.75 5.25] ; [10.25 30.75],0
b5,1,0.515835,0.422212,[4 3] ; [18 23],[3.20833333 3.79166667] ; [18.79166667 22.20833333],0
v4,1,0.545449,0.365534,[3 4] ; [21 17],[3.73333333 3.26666667] ; [20.26666667 17.73333333],0
s1,1,0.552811,0.352305,[1 6] ; [ 3 37],[0.59574468 6.40425532] ; [ 3.40425532 36.59574468],0
a4,1,0.585439,0.297524,[2 5] ; [ 8 33],[1.45833333 5.54166667] ; [ 8.54166667 32.45833333],0
n2,1,0.635788,0.224293,[2 1] ; [12 11],[1.61538462 1.38461538] ; [12.38461538 10.61538462],0
u3,1,0.679708,0.170455,[2 4] ; [ 6 18],[1.6 4.4] ; [ 6.4 17.6],0
b4,1,0.68257,0.167247,[4 3] ; [20 21],[3.5 3.5] ; [20.5 20.5],0
p1,1,0.734409,0.115102,[1 6] ; [ 4 36],[0.74468085 6.25531915] ; [ 4.25531915 35.74468085],0
n1,1,0.737989,0.111902,[1 2] ; [10 13],[1.26923077 1.73076923] ; [ 9.73076923 13.26923077],0
n3,1,0.737989,0.111902,[2 1] ; [13 10],[1.73076923 1.26923077] ; [13.26923077  9.73076923],0
a7,1,0.740545,0.109649,[2 5] ; [14 26],[2.38297872 4.61702128] ; [13.61702128 26.38297872],0
a5,1,0.751412,0.100348,[3 4] ; [15 26],[2.625 4.375] ; [15.375 25.625],0
v2,1,0.75367,0.098473,[2 5] ; [ 9 30],[1.67391304 5.32608696] ; [ 9.32608696 29.67391304],0
r1,1,0.83464,0.043578,[1 6] ; [ 7 33],[1.19148936 5.80851064] ; [ 6.80851064 33.19148936],0
n5,1,0.841547,0.039966,[5 2] ; [30 10],[5.21276596 1.78723404] ; [29.78723404 10.21276596],0
