Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,30.131931,[42 59] ; [45  6],[57.80921053 43.19078947] ; [29.19078947 21.80921053],1
s7,1,0.000106,15.026589,[31 69] ; [31 17],[41.89189189 58.10810811] ; [20.10810811 27.89189189],1
p5,1,0.000179,14.041811,[ 7 95] ; [15 36],[14.66666667 87.33333333] ; [ 7.33333333 43.66666667],1
p3,1,0.000229,13.574654,[29 74] ; [30 21],[39.46103896 63.53896104] ; [19.53896104 31.46103896],1
p12,1,0.000588,11.812853,[ 4 97] ; [11 40],[ 9.96710526 91.03289474] ; [ 5.03289474 45.96710526],1
p8,1,0.00072,11.437426,[44 57] ; [37 14],[53.82236842 47.17763158] ; [27.17763158 23.82236842],1
p4,1,0.000726,11.420429,[40 61] ; [35 16],[49.83552632 51.16447368] ; [25.16447368 25.83552632],1
p1,1,0.005174,7.817755,[ 9 94] ; [13 38],[14.71428571 88.28571429] ; [ 7.28571429 43.71428571],0
r4,1,0.010337,6.575935,[80 23] ; [48  3],[85.61038961 17.38961039] ; [42.38961039  8.61038961],0
r2,1,0.011417,6.399159,[87 16] ; [50  1],[91.62987013 11.37012987] ; [45.37012987  5.62987013],0
n4,1,0.023926,5.1,[66 36] ; [42  9],[72. 30.] ; [36. 15.],0
v2,1,0.040375,4.20205,[39 58] ; [29 21],[44.8707483 52.1292517] ; [23.1292517 26.8707483],0
s2,1,0.042121,4.130337,[37 64] ; [27 23],[42.80794702 58.19205298] ; [21.19205298 28.80794702],0
s3,1,0.056432,3.639254,[45 54] ; [31 19],[50.4966443 48.5033557] ; [25.5033557 24.4966443],0
s5,1,0.061481,3.496979,[24 76] ; [19 30],[28.8590604 71.1409396] ; [14.1409396 34.8590604],0
a7,1,0.065729,3.386592,[59 44] ; [37 14],[64.20779221 38.79220779] ; [31.79220779 19.20779221],0
r1,1,0.070311,3.275736,[66 37] ; [40 11],[70.8961039 32.1038961] ; [35.1038961 15.8961039],0
p2,1,0.076157,3.145062,[71 32] ; [42  9],[75.57792208 27.42207792] ; [37.42207792 13.57792208],0
n5,1,0.090791,2.860288,[71 31] ; [42  9],[75.33333333 26.66666667] ; [37.66666667 13.33333333],0
s8,1,0.118326,2.43934,[31 71] ; [22 29],[35.33333333 66.66666667] ; [17.66666667 33.33333333],0
v3,1,0.132669,2.26099,[29 71] ; [21 30],[33.11258278 66.88741722] ; [16.88741722 34.11258278],0
u3,1,0.153835,2.033808,[21 33] ; [13 10],[23.84415584 30.15584416] ; [10.15584416 12.84415584],0
n1,1,0.175567,1.834753,[ 9 21] ; [4 3],[10.54054054 19.45945946] ; [2.45945946 4.54054054],0
a5,1,0.188638,1.728224,[49 54] ; [30 21],[52.83766234 50.16233766] ; [26.16233766 24.83766234],0
r3,1,0.190975,1.710082,[89 13] ; [48  3],[91.33333333 10.66666667] ; [45.66666667  5.33333333],0
s6,1,0.199978,1.642534,[53 47] ; [32 18],[56.66666667 43.33333333] ; [28.33333333 21.66666667],0
a4,1,0.241881,1.369598,[20 82] ; [ 6 44],[17.44736842 84.55263158] ; [ 8.55263158 41.44736842],0
b1,1,0.274733,1.192959,[39 64] ; [24 27],[42.13636364 60.86363636] ; [20.86363636 30.13636364],0
d4,1,0.33102,0.944904,[53 50] ; [22 29],[50.16233766 52.83766234] ; [24.83766234 26.16233766],0
v4,1,0.362065,0.830718,[95  8] ; [49  2],[96.31168831  6.68831169] ; [47.68831169  3.31168831],0
p10,1,0.379004,0.773931,[72 29] ; [39 11],[74.24503311 26.75496689] ; [36.75496689 13.24503311],0
b2,1,0.385386,0.75345,[20 38] ; [14 18],[21.91111111 36.08888889] ; [12.08888889 19.91111111],0
b3,1,0.385386,0.75345,[20 38] ; [14 18],[21.91111111 36.08888889] ; [12.08888889 19.91111111],0
u2,1,0.39035,0.737851,[22 31] ; [12 11],[23.71052632 29.28947368] ; [10.28947368 12.71052632],0
a3,1,0.390392,0.737721,[48 53] ; [28 23],[50.5 50.5] ; [25.5 25.5],0
a6,1,0.440922,0.593882,[60 43] ; [33 18],[62.2012987 40.7987013] ; [30.7987013 20.2012987],0
u1,1,0.526356,0.401421,[ 4 99] ; [ 1 50],[ 3.34415584 99.65584416] ; [ 1.65584416 49.34415584],0
s1,1,0.607328,0.264085,[ 6 94] ; [ 2 48],[ 5.33333333 94.66666667] ; [ 2.66666667 47.33333333],0
b5,1,0.609343,0.261133,[61 42] ; [28 23],[59.52597403 43.47402597] ; [29.47402597 21.52597403],0
u4,1,0.609596,0.260763,[  1 102] ; [ 1 50],[  1.33766234 101.66233766] ; [ 0.66233766 50.33766234],0
a2,1,0.669093,0.182665,[ 8 95] ; [ 3 48],[ 7.35714286 95.64285714] ; [ 3.64285714 47.35714286],0
n2,1,0.736319,0.113389,[24  7] ; [5 2],[23.65789474  7.34210526] ; [5.34210526 1.65789474],0
a1,1,0.739533,0.110537,[  3 100] ; [ 2 49],[ 3.34415584 99.65584416] ; [ 1.65584416 49.34415584],0
a8,1,0.739626,0.110456,[10 86] ; [ 6 43],[10.59310345 85.40689655] ; [ 5.40689655 43.59310345],0
b4,1,0.779671,0.078259,[61 42] ; [29 22],[60.19480519 42.80519481] ; [29.80519481 21.19480519],0
n3,1,0.808514,0.05873,[20 10] ; [5 2],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
p9,1,0.831485,0.045283,[78 22] ; [39 12],[77.48344371 22.51655629] ; [39.51655629 11.48344371],0
v1,1,0.845823,0.037811,[43 56] ; [23 28],[43.56 55.44] ; [22.44 28.56],0
s4,1,0.882468,0.021857,[19 83] ; [ 9 42],[18.66666667 83.33333333] ; [ 9.33333333 41.66666667],0
d2,1,0.919161,0.0103,[25 78] ; [12 39],[24.74675325 78.25324675] ; [12.25324675 38.74675325],0
d3,1,0.94604,0.004581,[43 60] ; [21 30],[42.80519481 60.19480519] ; [21.19480519 29.80519481],0
p11,1,0.976222,0.000888,[81 22] ; [40 11],[80.92857143 22.07142857] ; [40.07142857 10.92857143],0
d1,1,0.988655,0.000202,[ 6 97] ; [ 3 48],[ 6.01948052 96.98051948] ; [ 2.98051948 48.01948052],0
