Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,30.671089,[166 117] ; [20 63],[143.81967213 139.18032787] ; [42.18032787 40.81967213],1
r3,1,0.0,28.171744,[286   5] ; [75 14],[276.45  14.55] ; [84.55  4.45],1
p11,1,0.0,27.061374,[234  60] ; [46 43],[214.93472585  79.06527415] ; [65.06527415 23.93472585],1
p8,1,0.0,26.295646,[128 158] ; [13 76],[107.536 178.464] ; [33.464 55.536],1
p9,1,1e-06,24.027583,[236  51] ; [50 38],[218.88533333  68.11466667] ; [67.11466667 20.88533333],1
p10,1,3e-06,21.779113,[229  60] ; [47 40],[212.13829787  76.86170213] ; [63.86170213 23.13829787],1
p4,1,4.5e-05,16.640426,[125 167] ; [16 70],[108.92063492 183.07936508] ; [32.07936508 53.92063492],1
n6,1,0.000269,13.275815,[242  49] ; [58 31],[229.73684211  61.26315789] ; [70.26315789 18.73684211],1
v4,1,0.00081,11.217621,[279  11] ; [77 12],[272.40105541  17.59894459] ; [83.59894459  5.40105541],1
r4,1,0.000943,10.937079,[277  17] ; [74 15],[269.43603133  24.56396867] ; [81.56396867  7.43603133],1
p6,1,0.002106,9.455014,[ 79 211] ; [10 78],[ 68.28042328 221.71957672] ; [20.71957672 67.28042328],0
b1,1,0.004774,7.962959,[ 88 206] ; [41 48],[ 99.02349869 194.97650131] ; [29.97650131 59.02349869],0
s1,1,0.006084,7.525127,[  9 277] ; [ 9 78],[ 13.80160858 272.19839142] ; [ 4.19839142 82.80160858],0
a7,1,0.007561,7.134564,[226  67] ; [56 33],[216.29842932  76.70157068] ; [65.70157068 23.29842932],0
d3,1,0.007955,7.04363,[217  77] ; [52 36],[207.03141361  86.96858639] ; [61.96858639 26.03141361],0
a6,1,0.017142,5.681826,[207  87] ; [50 38],[197.79581152  96.20418848] ; [59.20418848 28.79581152],0
n5,1,0.023828,5.107122,[209  82] ; [52 36],[200.39841689  90.60158311] ; [60.60158311 27.39841689],0
v1,1,0.02556,4.985568,[149 139] ; [34 55],[139.79840849 148.20159151] ; [43.20159151 45.79840849],0
a1,1,0.025729,4.974123,[  6 288] ; [ 6 83],[  9.21148825 284.78851175] ; [ 2.78851175 86.21148825],0
n4,1,0.030038,4.707116,[216  77] ; [55 34],[207.86125654  85.13874346] ; [63.13874346 25.86125654],0
d5,1,0.035364,4.427492,[238  56] ; [62 26],[230.89005236  63.10994764] ; [69.10994764 18.89005236],0
s4,1,0.042397,4.119294,[ 37 252] ; [19 69],[ 42.92838196 246.07161804] ; [13.07161804 74.92838196],0
a5,1,0.046926,3.948045,[214  80] ; [55 34],[206.49086162  87.50913838] ; [62.50913838 26.49086162],0
u4,1,0.050093,3.838353,[  2 292] ; [ 3 86],[  3.8381201 290.1618799] ; [ 1.1618799 87.8381201],0
s6,1,0.159606,1.977958,[190 101] ; [49 37],[184.4801061 106.5198939] ; [54.5198939 31.4801061],0
n1,1,0.199474,1.646223,[25 51] ; [18 22],[28.17241379 47.82758621] ; [14.82758621 25.17241379],0
