Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,112.053421,[ 49 224] ; [81 27],[ 93.1496063 179.8503937] ; [36.8503937 71.1496063],1
s6,1,0.0,53.106234,[117 161] ; [92 19],[149.36246787 128.63753213] ; [59.63753213 51.36246787],1
s2,1,0.0,50.879207,[ 80 201] ; [75 36],[111.10969388 169.89030612] ; [43.89030612 67.10969388],1
s3,1,0.0,42.310793,[103 175] ; [81 29],[131.83505155 146.16494845] ; [52.16494845 57.83505155],1
s5,1,1e-05,19.425655,[ 47 230] ; [41 67],[ 63.31428571 213.68571429] ; [24.68571429 83.31428571],1
p10,1,1.3e-05,19.046933,[172 107] ; [93 17],[190.06426735  88.93573265] ; [74.93573265 35.06426735],1
r1,1,2.5e-05,17.790603,[190  92] ; [98 13],[206.65648855  75.34351145] ; [81.34351145 29.65648855],1
r4,1,0.000803,11.233495,[207  77] ; [100  13],[219.61712846  64.38287154] ; [87.38287154 25.61712846],1
p7,1,0.00114,10.584499,[ 92 183] ; [56 53],[105.98958333 169.01041667] ; [42.01041667 66.98958333],0
p9,1,0.002368,9.240069,[185  89] ; [92 19],[197.13766234  76.86233766] ; [79.86233766 31.13766234],0
a3,1,0.003312,8.626905,[170 111] ; [86 27],[182.5786802  98.4213198] ; [73.4213198 39.5786802],0
v3,1,0.005086,7.848454,[ 71 201] ; [44 64],[ 82.31578947 189.68421053] ; [32.68421053 75.31578947],0
r3,1,0.006843,7.313829,[241  39] ; [108   5],[248.65139949  31.34860051] ; [100.34860051  12.65139949],0
d2,1,0.010178,6.603501,[107 174] ; [59 54],[118.39086294 162.60913706] ; [47.60913706 65.39086294],0
v4,1,0.010676,6.518492,[237  41] ; [105   6],[244.41131105  33.58868895] ; [97.58868895 13.41131105],0
p4,1,0.011142,6.442593,[ 67 213] ; [41 71],[ 77.14285714 202.85714286] ; [30.85714286 81.14285714],0
v1,1,0.016509,5.747834,[ 97 180] ; [53 57],[107.36434109 169.63565891] ; [42.63565891 67.36434109],0
a2,1,0.018248,5.572193,[ 44 240] ; [29 84],[ 52.22166247 231.77833753] ; [20.77833753 92.22166247],0
n6,1,0.020796,5.343803,[199  82] ; [92 20],[208.06870229  72.93129771] ; [82.93129771 29.06870229],0
d1,1,0.021246,5.306534,[127 157] ; [65 48],[137.35012594 146.64987406] ; [54.64987406 58.35012594],0
a8,1,0.022091,5.238602,[ 29 235] ; [20 79],[ 35.63636364 228.36363636] ; [13.36363636 85.63636364],0
d5,1,0.023322,5.144373,[196  87] ; [91 22],[205.10353535  77.89646465] ; [81.89646465 31.10353535],0
n4,1,0.030725,4.66829,[174 108] ; [82 30],[183.2284264  98.7715736] ; [72.7715736 39.2284264],0
v2,1,0.031627,4.618606,[114 152] ; [60 49],[123.424 142.576] ; [50.576 58.424],0
u4,1,0.036649,4.366651,[  2 282] ; [  4 109],[  4.29219144 279.70780856] ; [  1.70780856 111.29219144],0
n5,1,0.040784,4.184968,[171 109] ; [80 31],[179.74424552 100.25575448] ; [71.25575448 39.74424552],0
u3,1,0.048694,3.885864,[51 61] ; [18  9],[55.5971223 56.4028777] ; [13.4028777 13.5971223],0
a4,1,0.05132,3.797796,[100 182] ; [52 61],[108.5164557 173.4835443] ; [43.4835443 69.5164557],0
u2,1,0.053452,3.72973,[51 60] ; [18  9],[55.5 55.5] ; [13.5 13.5],0
n2,1,0.053718,3.721427,[62 33] ; [32  7],[66.64179104 28.35820896] ; [27.35820896 11.64179104],0
a5,1,0.085188,2.963028,[175 109] ; [80 33],[182.41813602 101.58186398] ; [72.58186398 40.41813602],0
p11,1,0.088267,2.905702,[186  98] ; [84 29],[193.14861461  90.85138539] ; [76.85138539 36.14861461],0
p5,1,0.106089,2.611542,[  8 274] ; [  7 104],[ 10.76335878 271.23664122] ; [  4.23664122 106.76335878],0
p8,1,0.111445,2.533613,[ 80 199] ; [41 70],[ 86.56153846 192.43846154] ; [34.43846154 76.56153846],0
u1,1,0.112766,2.515019,[ 27 257] ; [17 96],[ 31.47607053 252.52392947] ; [ 12.52392947 100.47607053],0
a7,1,0.155011,2.022235,[189  93] ; [84 29],[194.90126582  87.09873418] ; [78.09873418 34.90126582],0
s4,1,0.232135,1.427729,[ 41 240] ; [22 91],[ 44.93147208 236.06852792] ; [18.06852792 94.93147208],0
r2,1,0.267353,1.230279,[240  36] ; [101  10],[243.19379845  32.80620155] ; [97.80620155 13.19379845],0
p2,1,0.292851,1.106469,[190  93] ; [82 31],[194.38383838  88.61616162] ; [77.61616162 35.38383838],0
p12,1,0.314333,1.012382,[  9 272] ; [  6 106],[ 10.72519084 270.27480916] ; [  4.27480916 107.72519084],0
n1,1,0.321444,0.983062,[31 63] ; [16 22],[33.46969697 60.53030303] ; [13.53030303 24.46969697],0
d3,1,0.330309,0.947687,[173 110] ; [75 38],[177.23232323 105.76767677] ; [70.76767677 42.23232323],0
s1,1,0.48055,0.497616,[ 12 268] ; [  3 106],[ 10.79691517 269.20308483] ; [  4.20308483 104.79691517],0
d4,1,0.483261,0.491495,[212  69] ; [89 24],[214.67258883  66.32741117] ; [86.32741117 26.67258883],0
b1,1,0.485849,0.485706,[100 184] ; [44 69],[103.01259446 180.98740554] ; [40.98740554 72.01259446],0
b2,1,0.638866,0.220229,[ 46 106] ; [25 50],[ 47.54185022 104.45814978] ; [23.45814978 51.54185022],0
b3,1,0.638866,0.220229,[ 46 106] ; [25 50],[ 47.54185022 104.45814978] ; [23.45814978 51.54185022],0
a6,1,0.731326,0.117897,[183 100] ; [71 42],[181.52020202 101.47979798] ; [72.47979798 40.52020202],0
p1,1,0.739658,0.110427,[ 12 269] ; [  4 109],[ 11.41116751 269.58883249] ; [  4.58883249 108.41116751],0
b5,1,0.740867,0.109366,[171 113] ; [66 47],[169.54156171 114.45843829] ; [67.45843829 45.54156171],0
n3,1,0.831407,0.045325,[60 34] ; [25 13],[60.53030303 33.46969697] ; [24.46969697 13.53030303],0
b4,1,0.916384,0.011023,[165 119] ; [65 48],[164.53400504 119.46599496] ; [65.46599496 47.53400504],0
a1,1,0.947391,0.004354,[ 13 271] ; [  5 108],[ 12.87657431 271.12342569] ; [  5.12342569 107.87657431],0
