Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.003375,8.592584,[ 54 113] ; [21 15],[ 61.69950739 105.30049261] ; [13.30049261 22.69950739],0
s8,1,0.013279,6.131611,[ 34 138] ; [14 22],[ 39.69230769 132.30769231] ; [ 8.30769231 27.69230769],0
r2,1,0.034456,4.471937,[144  27] ; [36  1],[147.98076923  23.01923077] ; [32.01923077  4.98076923],0
p6,1,0.03856,4.280164,[ 21 151] ; [ 9 26],[ 24.92753623 147.07246377] ; [ 5.07246377 29.92753623],0
a3,1,0.048344,3.897977,[99 71] ; [28  9],[104.29951691  65.70048309] ; [22.70048309 14.29951691],0
u1,1,0.064666,3.41349,[ 15 158] ; [ 7 30],[ 18.12380952 154.87619048] ; [ 3.87619048 33.12380952],0
a5,1,0.08621,2.943765,[95 78] ; [26 11],[99.68095238 73.31904762] ; [21.31904762 15.68095238],0
b3,1,0.086831,2.93216,[28 68] ; [11 12],[31.46218487 64.53781513] ; [ 7.53781513 15.46218487],0
b2,1,0.086831,2.93216,[28 68] ; [11 12],[31.46218487 64.53781513] ; [ 7.53781513 15.46218487],0
b4,1,0.092457,2.831067,[101  72] ; [16 21],[96.38571429 76.61428571] ; [20.61428571 16.38571429],0
r4,1,0.099623,2.711568,[122  51] ; [31  6],[126.04285714  46.95714286] ; [26.95714286 10.04285714],0
p8,1,0.11405,2.497191,[ 49 124] ; [15 21],[ 52.97607656 120.02392344] ; [11.02392344 24.97607656],0
d2,1,0.160947,1.965304,[ 64 107] ; [18 18],[ 67.73913043 103.26086957] ; [14.26086957 21.73913043],0
p9,1,0.166443,1.914696,[105  62] ; [27  9],[108.591133  58.408867] ; [23.408867 12.591133],0
p10,1,0.179935,1.798162,[95 76] ; [25 12],[98.65384615 72.34615385] ; [21.34615385 15.65384615],0
u3,1,0.182937,1.773605,[32 42] ; [6 3],[33.87951807 40.12048193] ; [4.12048193 4.87951807],0
d1,1,0.187202,1.739503,[ 64 109] ; [18 19],[ 67.55238095 105.44761905] ; [14.44761905 22.55238095],0
s7,1,0.192699,1.69686,[ 45 121] ; [13 21],[ 48.14 117.86] ; [ 9.86 24.14],0
p1,1,0.210032,1.571208,[  9 161] ; [ 4 33],[ 10.6763285 159.3236715] ; [ 2.3236715 34.6763285],0
a8,1,0.262834,1.253769,[ 20 143] ; [ 2 33],[ 18.11111111 144.88888889] ; [ 3.88888889 31.11111111],0
n3,1,0.266664,1.233827,[41 29] ; [7 2],[42.53164557 27.46835443] ; [5.46835443 3.53164557],0
s5,1,0.282353,1.155731,[ 35 137] ; [10 25],[ 37.39130435 134.60869565] ; [ 7.60869565 27.39130435],0
v1,1,0.299828,1.07496,[ 47 124] ; [13 23],[ 49.56521739 121.43478261] ; [10.43478261 25.56521739],0
d5,1,0.314602,1.011256,[110  61] ; [27 10],[112.62980769  58.37019231] ; [24.37019231 12.62980769],0
d4,1,0.326334,0.963392,[116  56] ; [28  9],[118.50717703  53.49282297] ; [25.49282297 11.50717703],0
p2,1,0.355131,0.855038,[107  65] ; [26 11],[109.45454545  62.54545455] ; [23.54545455 13.45454545],0
n5,1,0.360397,0.83651,[112  61] ; [21 16],[109.56666667  63.43333333] ; [23.43333333 13.56666667],0
p5,1,0.392948,0.7298,[  8 164] ; [ 3 34],[  9.05263158 162.94736842] ; [ 1.94736842 35.05263158],0
s6,1,0.412318,0.672106,[75 96] ; [18 17],[77.19902913 93.80097087] ; [15.80097087 19.19902913],0
a6,1,0.412598,0.671303,[99 73] ; [24 13],[101.22488038  70.77511962] ; [21.77511962 15.22488038],0
a7,1,0.431283,0.619365,[105  67] ; [20 17],[102.8708134  69.1291866] ; [22.1291866 14.8708134],0
d3,1,0.440321,0.595444,[90 80] ; [17 20],[87.87439614 82.12560386] ; [19.12560386 17.87439614],0
s3,1,0.443379,0.587521,[71 99] ; [18 19],[73.09178744 96.90821256] ; [15.90821256 21.09178744],0
v4,1,0.453288,0.562418,[139  32] ; [32  5],[140.58173077  30.41826923] ; [30.41826923  6.58173077],0
n2,1,0.516921,0.420033,[49 24] ; [7 2],[49.85365854 23.14634146] ; [6.14634146 2.85365854],0
b5,1,0.590949,0.288865,[104  69] ; [24 13],[105.44761905  67.55238095] ; [22.55238095 14.44761905],0
p11,1,0.590949,0.288865,[104  69] ; [24 13],[105.44761905  67.55238095] ; [22.55238095 14.44761905],0
v3,1,0.600967,0.27354,[ 27 143] ; [ 7 29],[ 28.05825243 141.94174757] ; [ 5.94174757 30.05825243],0
n6,1,0.607965,0.263149,[119  53] ; [24 13],[117.68421053  54.31578947] ; [25.31578947 11.68421053],0
b1,1,0.65728,0.196844,[ 68 105] ; [16 21],[ 69.2 103.8] ; [14.8 22.2],0
s2,1,0.658356,0.195527,[ 54 118] ; [13 24],[ 55.13875598 116.86124402] ; [11.86124402 25.13875598],0
a4,1,0.699957,0.148516,[ 59 112] ; [14 23],[ 60.01442308 110.98557692] ; [12.98557692 24.01442308],0
s4,1,0.707551,0.140735,[ 28 143] ; [ 7 30],[ 28.77403846 142.22596154] ; [ 6.22596154 30.77403846],0
p12,1,0.709697,0.138579,[  7 164] ; [ 1 35],[  6.60869565 164.39130435] ; [ 1.39130435 34.60869565],0
n4,1,0.780653,0.077545,[108  65] ; [24 13],[108.74285714  64.25714286] ; [23.25714286 13.74285714],0
n1,1,0.810446,0.057528,[29 43] ; [4 5],[29.33333333 42.66666667] ; [3.66666667 5.33333333],0
a2,1,0.819136,0.052284,[ 30 143] ; [ 7 30],[ 30.48095238 142.51904762] ; [ 6.51904762 30.48095238],0
r3,1,0.862068,0.030186,[137  35] ; [29  8],[136.61244019  35.38755981] ; [29.38755981  7.61244019],0
u2,1,0.87137,0.026218,[35 39] ; [4 5],[34.77108434 39.22891566] ; [4.22891566 4.77108434],0
s1,1,0.9228,0.009391,[ 10 162] ; [ 2 35],[  9.87559809 162.12440191] ; [ 2.12440191 34.87559809],0
r1,1,0.951636,0.003679,[106  66] ; [23 14],[106.16267943  65.83732057] ; [22.83732057 14.16267943],0
a1,1,0.959861,0.002533,[  9 164] ; [ 2 35],[  9.06190476 163.93809524] ; [ 1.93809524 35.06190476],0
