Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.011126,6.445058,[11  4] ; [12 23],[6.9 8.1] ; [16.1 18.9],0
s2,1,0.015834,5.821206,[7 7] ; [ 6 30],[ 3.64 10.36] ; [ 9.36 26.64],0
a2,1,0.032997,4.545926,[ 4 11] ; [ 2 34],[ 1.76470588 13.23529412] ; [ 4.23529412 31.76470588],0
p6,1,0.064671,3.413344,[ 5 10] ; [ 4 31],[ 2.7 12.3] ; [ 6.3 28.7],0
a3,1,0.07311,3.211786,[13  2] ; [22 14],[10.29411765  4.70588235] ; [24.70588235 11.29411765],0
v3,1,0.082879,3.007519,[6 9] ; [ 6 29],[ 3.6 11.4] ; [ 8.4 26.6],0
s7,1,0.090717,2.861612,[6 7] ; [ 7 26],[3.67391304 9.32608696] ; [ 9.32608696 23.67391304],0
v2,1,0.116526,2.463401,[9 6] ; [13 23],[6.47058824 8.52941176] ; [15.52941176 20.47058824],0
p3,1,0.128655,2.308661,[7 8] ; [ 9 27],[ 4.70588235 10.29411765] ; [11.29411765 24.70588235],0
b2,1,0.143442,2.140642,[ 3 10] ; [11 12],[5.05555556 7.94444444] ; [ 8.94444444 14.05555556],0
b3,1,0.143442,2.140642,[ 3 10] ; [11 12],[5.05555556 7.94444444] ; [ 8.94444444 14.05555556],0
r1,1,0.148042,2.092308,[10  5] ; [16 20],[7.64705882 7.35294118] ; [18.35294118 17.64705882],0
n3,1,0.196667,1.666955,[4 1] ; [5 6],[2.8125 2.1875] ; [6.1875 4.8125],0
s6,1,0.207712,1.587302,[8 7] ; [12 23],[6. 9.] ; [14. 21.],0
u3,1,0.226104,1.465201,[1 1] ; [ 2 12],[0.375 1.625] ; [ 2.625 11.375],0
d1,1,0.232014,1.428472,[6 9] ; [21 15],[7.94117647 7.05882353] ; [19.05882353 16.94117647],0
s4,1,0.238687,1.388333,[ 3 12] ; [ 3 33],[ 1.76470588 13.23529412] ; [ 4.23529412 31.76470588],0
n1,1,0.252136,1.311429,[1 4] ; [6 6],[2.05882353 2.94117647] ; [4.94117647 7.05882353],0
p7,1,0.272633,1.203451,[7 8] ; [11 25],[5.29411765 9.70588235] ; [12.70588235 23.29411765],0
p4,1,0.272633,1.203451,[7 8] ; [11 25],[5.29411765 9.70588235] ; [12.70588235 23.29411765],0
b4,1,0.284073,1.1475,[9 6] ; [27  9],[10.58823529  4.41176471] ; [25.41176471 10.58823529],0
d5,1,0.28668,1.13515,[10  5] ; [29  7],[11.47058824  3.52941176] ; [27.52941176  8.47058824],0
a6,1,0.311281,1.025231,[9 6] ; [16 20],[7.35294118 7.64705882] ; [17.64705882 18.35294118],0
a5,1,0.312718,1.019161,[11  4] ; [21 15],[9.41176471 5.58823529] ; [22.58823529 13.41176471],0
s1,1,0.346517,0.88617,[ 2 13] ; [ 2 34],[ 1.17647059 13.82352941] ; [ 2.82352941 33.17647059],0
a8,1,0.34864,0.8784,[ 1 13] ; [ 6 28],[ 2.04166667 11.95833333] ; [ 4.95833333 29.04166667],0
b5,1,0.405563,0.691769,[9 6] ; [17 19],[7.64705882 7.35294118] ; [18.35294118 17.64705882],0
p8,1,0.438979,0.598951,[ 5 10] ; [ 8 27],[ 3.9 11.1] ; [ 9.1 25.9],0
b1,1,0.514453,0.425,[9 6] ; [18 18],[7.94117647 7.05882353] ; [19.05882353 16.94117647],0
a1,1,0.514453,0.425,[ 1 14] ; [ 1 35],[ 0.58823529 14.41176471] ; [ 1.41176471 34.58823529],0
a7,1,0.514453,0.425,[6 9] ; [18 18],[7.05882353 7.94117647] ; [16.94117647 19.05882353],0
p12,1,0.528733,0.396825,[ 1 14] ; [ 1 34],[ 0.6 14.4] ; [ 1.4 33.6],0
d2,1,0.528733,0.396825,[8 7] ; [22 13],[9. 6.] ; [21. 14.],0
r2,1,0.579965,0.306291,[8 7] ; [21 13],[8.87755102 6.12244898] ; [20.12244898 13.87755102],0
n5,1,0.636719,0.223059,[9 6] ; [19 17],[8.23529412 6.76470588] ; [19.76470588 16.23529412],0
s5,1,0.664612,0.18797,[ 3 12] ; [ 9 26],[ 3.6 11.4] ; [ 8.4 26.6],0
r3,1,0.691555,0.157407,[10  5] ; [26 10],[10.58823529  4.41176471] ; [25.41176471 10.58823529],0
n2,1,0.70663,0.141667,[3 2] ; [6 6],[2.64705882 2.35294118] ; [6.35294118 5.64705882],0
r4,1,0.708477,0.139803,[ 5 10] ; [14 22],[5.58823529 9.41176471] ; [13.41176471 22.58823529],0
d3,1,0.770283,0.085266,[9 6] ; [20 16],[8.52941176 6.47058824] ; [20.47058824 15.52941176],0
p5,1,0.82242,0.05037,[ 2 13] ; [ 4 32],[ 1.76470588 13.23529412] ; [ 4.23529412 31.76470588],0
a4,1,0.84873,0.036381,[6 9] ; [13 22],[5.7 9.3] ; [13.3 21.7],0
n4,1,0.849982,0.035774,[10  5] ; [23 13],[9.70588235 5.29411765] ; [23.29411765 12.70588235],0
s3,1,0.855858,0.032997,[6 8] ; [16 19],[6.28571429 7.71428571] ; [15.71428571 19.28571429],0
n6,1,0.855858,0.032997,[8 6] ; [19 16],[7.71428571 6.28571429] ; [19.28571429 15.71428571],0
p9,1,0.859882,0.031161,[7 7] ; [19 17],[7.28 6.72] ; [18.72 17.28],0
p10,1,0.859882,0.031161,[7 7] ; [17 19],[6.72 7.28] ; [17.28 18.72],0
p11,1,0.884458,0.021118,[8 7] ; [20 16],[8.23529412 6.76470588] ; [19.76470588 16.23529412],0
s8,1,0.963683,0.002073,[ 3 12] ; [ 7 29],[ 2.94117647 12.05882353] ; [ 7.05882353 28.94117647],0
