Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,41.343475,[347  30] ; [43 24],[331.14864865  45.85135135] ; [58.85135135  8.14864865],1
p8,1,0.000164,14.209786,[258 118] ; [30 37],[244.44243792 131.55756208] ; [43.55756208 23.44243792],1
p9,1,0.000299,13.076246,[348  30] ; [52 15],[339.7752809  38.2247191] ; [60.2247191  6.7752809],1
p7,1,0.001046,10.74371,[285  90] ; [38 29],[274.03846154 100.96153846] ; [48.96153846 18.03846154],0
a5,1,0.007128,7.240442,[310  70] ; [45 22],[301.78970917  78.21029083] ; [53.21029083 13.78970917],0
b1,1,0.009911,6.650827,[146 234] ; [37 30],[155.5704698 224.4295302] ; [27.4295302 39.5704698],0
v4,1,0.017933,5.60271,[365  11] ; [61  6],[361.57110609  14.42889391] ; [64.42889391  2.57110609],0
a6,1,0.031909,4.603406,[271 109] ; [39 28],[263.53467562 116.46532438] ; [46.46532438 20.53467562],0
a3,1,0.033301,4.530214,[289  91] ; [42 24],[282.01793722  97.98206278] ; [48.98206278 17.01793722],0
s6,1,0.060114,3.534249,[270 100] ; [53 10],[276.00461894  93.99538106] ; [46.99538106 16.00461894],0
r3,1,0.060589,3.52119,[367  11] ; [61  5],[364.37837838  13.62162162] ; [63.62162162  2.37837838],0
v1,1,0.068859,3.310008,[236 133] ; [35 32],[229.35550459 139.64449541] ; [41.64449541 25.35550459],0
d4,1,0.077728,3.111781,[326  53] ; [52 15],[321.21524664  57.78475336] ; [56.78475336 10.21524664],0
a1,1,0.100987,2.689882,[ 25 355] ; [ 1 66],[ 22.10290828 357.89709172] ; [ 3.89709172 63.10290828],0
b3,1,0.101603,2.680206,[106 152] ; [11 29],[101.29530201 156.70469799] ; [15.70469799 24.29530201],0
b2,1,0.101603,2.680206,[106 152] ; [11 29],[101.29530201 156.70469799] ; [15.70469799 24.29530201],0
s7,1,0.102127,2.672009,[205 158] ; [40 19],[210.7464455 152.2535545] ; [34.2535545 24.7464455],0
n1,1,0.111383,2.534495,[22 33] ; [10  6],[24.78873239 30.21126761] ; [7.21126761 8.78873239],0
s2,1,0.144215,2.132398,[207 166] ; [43 23],[212.41457859 160.58542141] ; [37.58542141 28.41457859],0
b5,1,0.164498,1.932384,[215 165] ; [44 23],[220.17897092 159.82102908] ; [38.82102908 28.17897092],0
u2,1,0.184957,1.757336,[53 37] ; [11 14],[50.08695652 39.91304348] ; [13.91304348 11.08695652],0
p12,1,0.186496,1.74508,[ 43 336] ; [ 4 63],[ 39.93946188 339.06053812] ; [ 7.06053812 59.93946188],0
n6,1,0.243514,1.360138,[349  29] ; [59  8],[346.57078652  31.42921348] ; [61.42921348  5.57078652],0
s1,1,0.249748,1.32471,[ 12 364] ; [ 4 62],[ 13.61085973 362.38914027] ; [ 2.38914027 63.61085973],0
d1,1,0.263268,1.251492,[259 121] ; [41 26],[255.03355705 124.96644295] ; [44.96644295 22.03355705],0
d3,1,0.267748,1.228247,[276 104] ; [53 14],[279.68680089 100.31319911] ; [49.31319911 17.68680089],0
p3,1,0.28326,1.151382,[268 111] ; [43 24],[264.28026906 114.71973094] ; [46.71973094 20.28026906],0
v2,1,0.312177,1.021444,[222 146] ; [36 31],[218.26206897 149.73793103] ; [39.73793103 27.26206897],0
s4,1,0.366432,0.81573,[ 57 316] ; [13 53],[ 59.476082 313.523918] ; [10.523918 55.476082],0
n5,1,0.406753,0.688272,[340  38] ; [58  9],[338.07640449  39.92359551] ; [59.92359551  7.07640449],0
u4,1,0.409417,0.680493,[ 10 369] ; [ 3 64],[ 11.0470852 367.9529148] ; [ 1.9529148 65.0470852],0
a7,1,0.436794,0.60469,[283  96] ; [47 20],[280.42600897  98.57399103] ; [49.57399103 17.42600897],0
s5,1,0.474396,0.511719,[138 227] ; [26 35],[140.51643192 224.48356808] ; [23.48356808 37.51643192],0
