Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,30.46458,[ 8 34] ; [32  8],[20.48780488 21.51219512] ; [19.51219512 20.48780488],1
p11,1,0.000811,11.214919,[12 32] ; [26 15],[19.67058824 24.32941176] ; [18.32941176 22.67058824],1
p2,1,0.002782,8.945211,[16 28] ; [27 12],[22.79518072 21.20481928] ; [20.20481928 18.79518072],0
p8,1,0.003907,8.32665,[ 6 38] ; [17 24],[11.90588235 32.09411765] ; [11.09411765 29.90588235],0
s8,1,0.009845,6.662651,[ 1 43] ; [ 8 33],[ 4.65882353 39.34117647] ; [ 4.34117647 36.65882353],0
p7,1,0.025849,4.96612,[ 8 35] ; [16 23],[12.58536585 30.41463415] ; [11.41463415 27.58536585],0
p4,1,0.030564,4.677273,[10 34] ; [18 22],[14.66666667 29.33333333] ; [13.33333333 26.66666667],0
n6,1,0.036818,4.358812,[21 21] ; [29 11],[25.6097561 16.3902439] ; [24.3902439 15.6097561],0
n2,1,0.042944,4.097599,[ 9 14] ; [14  6],[12.30232558 10.69767442] ; [10.69767442  9.30232558],0
s7,1,0.04495,4.020513,[ 4 36] ; [11 29],[ 7.5 32.5] ; [ 7.5 32.5],0
v1,1,0.061493,3.496664,[10 33] ; [17 23],[13.98795181 29.01204819] ; [13.01204819 26.98795181],0
p5,1,0.069103,3.304196,[ 1 43] ; [ 5 35],[ 3.14285714 40.85714286] ; [ 2.85714286 37.14285714],0
a3,1,0.077339,3.119962,[19 24] ; [26 15],[23.03571429 19.96428571] ; [21.96428571 19.03571429],0
n5,1,0.097015,2.753942,[24 19] ; [30 11],[27.64285714 15.35714286] ; [26.35714286 14.64285714],0
p6,1,0.098325,2.732499,[ 4 39] ; [ 9 31],[ 6.73493976 36.26506024] ; [ 6.26506024 33.73493976],0
v4,1,0.109864,2.556183,[22 21] ; [28 13],[25.5952381 17.4047619] ; [24.4047619 16.5952381],0
r3,1,0.188052,1.732811,[17 25] ; [22 18],[19.97560976 22.02439024] ; [19.02439024 20.97560976],0
a6,1,0.212588,1.553711,[22 22] ; [15 26],[19.15294118 24.84705882] ; [17.84705882 23.15294118],0
a5,1,0.227777,1.454688,[20 24] ; [24 17],[22.77647059 21.22352941] ; [21.22352941 19.77647059],0
d4,1,0.248457,1.33196,[23 20] ; [27 14],[25.5952381 17.4047619] ; [24.4047619 16.5952381],0
r1,1,0.261459,1.261014,[ 9 34] ; [13 28],[11.26190476 31.73809524] ; [10.73809524 30.26190476],0
u2,1,0.267699,1.2285,[ 7 17] ; [7 8],[ 8.61538462 15.38461538] ; [5.38461538 9.61538462],0
a8,1,0.317108,1.000835,[ 3 37] ; [ 1 38],[ 2.02531646 37.97468354] ; [ 1.97468354 37.02531646],0
n1,1,0.333558,0.935034,[ 5 18] ; [ 7 13],[ 6.41860465 16.58139535] ; [ 5.58139535 14.41860465],0
a1,1,0.344063,0.895233,[ 6 38] ; [ 3 38],[ 4.65882353 39.34117647] ; [ 4.34117647 36.65882353],0
b4,1,0.406416,0.689262,[24 20] ; [26 15],[25.88235294 18.11764706] ; [24.11764706 16.88235294],0
s2,1,0.428004,0.628234,[ 4 40] ; [ 6 35],[ 5.17647059 38.82352941] ; [ 4.82352941 36.17647059],0
u3,1,0.432768,0.615385,[ 7 18] ; [6 9],[ 8.125 16.875] ; [ 4.875 10.125],0
a7,1,0.442999,0.588502,[19 23] ; [22 19],[20.74698795 21.25301205] ; [20.25301205 20.74698795],0
p3,1,0.446896,0.578512,[ 8 36] ; [10 30],[ 9.42857143 34.57142857] ; [ 8.57142857 31.42857143],0
s4,1,0.45001,0.570628,[ 5 39] ; [ 7 34],[ 6.21176471 37.78823529] ; [ 5.78823529 35.21176471],0
b2,1,0.454486,0.559441,[11 15] ; [ 7 15],[ 9.75 16.25] ; [ 8.25 13.75],0
b3,1,0.454486,0.559441,[11 15] ; [ 7 15],[ 9.75 16.25] ; [ 8.25 13.75],0
b5,1,0.458171,0.550359,[25 19] ; [20 21],[23.29411765 20.70588235] ; [21.70588235 19.29411765],0
b1,1,0.465785,0.531958,[26 18] ; [21 20],[24.32941176 19.67058824] ; [22.67058824 18.32941176],0
d1,1,0.504151,0.446189,[17 27] ; [13 28],[15.52941176 28.47058824] ; [14.47058824 26.52941176],0
v2,1,0.541686,0.372425,[16 26] ; [13 28],[14.6746988 27.3253012] ; [14.3253012 26.6746988],0
a2,1,0.579012,0.307834,[ 6 38] ; [ 4 37],[ 5.17647059 38.82352941] ; [ 4.82352941 36.17647059],0
s1,1,0.605719,0.266456,[ 2 41] ; [ 3 38],[ 2.55952381 40.44047619] ; [ 2.44047619 38.55952381],0
n3,1,0.63878,0.220342,[11 12] ; [11  9],[11.76744186 11.23255814] ; [10.23255814  9.76744186],0
n4,1,0.67923,0.170994,[25 18] ; [22 19],[24.05952381 18.94047619] ; [22.94047619 18.05952381],0
r2,1,0.733203,0.116191,[21 20] ; [22 18],[21.7654321 19.2345679] ; [21.2345679 18.7654321],0
s6,1,0.740556,0.109639,[11 33] ; [ 9 32],[10.35294118 33.64705882] ; [ 9.64705882 31.35294118],0
s5,1,0.809794,0.057933,[ 5 39] ; [ 4 37],[ 4.65882353 39.34117647] ; [ 4.34117647 36.65882353],0
d5,1,0.872712,0.025669,[25 19] ; [24 17],[25.36470588 18.63529412] ; [23.63529412 17.36470588],0
a4,1,0.883806,0.021359,[13 30] ; [13 28],[13.30952381 29.69047619] ; [12.69047619 28.30952381],0
v3,1,0.886401,0.020409,[10 33] ; [ 9 32],[ 9.72619048 33.27380952] ; [ 9.27380952 31.72619048],0
p1,1,0.916416,0.011014,[ 4 40] ; [ 4 37],[ 4.14117647 39.85882353] ; [ 3.85882353 37.14117647],0
u1,1,0.928501,0.008052,[ 3 41] ; [ 3 38],[ 3.10588235 40.89411765] ; [ 2.89411765 38.10588235],0
d2,1,0.934179,0.006821,[15 27] ; [15 26],[15.18072289 26.81927711] ; [14.81927711 26.18072289],0
p12,1,0.945597,0.004656,[ 1 43] ; [ 1 39],[ 1.04761905 42.95238095] ; [ 0.95238095 39.04761905],0
d3,1,1.0,0.0,[22 22] ; [20 20],[22. 22.] ; [20. 20.],0
