Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.00837,6.952593,[26  4] ; [4 5],[23.07692308  6.92307692] ; [6.92307692 2.07692308],0
a3,1,0.054485,3.697778,[16 14] ; [8 1],[18.46153846 11.53846154] ; [5.53846154 3.46153846],0
d3,1,0.100582,2.696296,[14 16] ; [7 2],[16.15384615 13.84615385] ; [4.84615385 4.15384615],0
p10,1,0.122325,2.387291,[21  8] ; [4 5],[19.07894737  9.92105263] ; [5.92105263 3.07894737],0
b3,1,0.146217,2.111278,[ 4 16] ; [3 3],[ 5.38461538 14.61538462] ; [1.61538462 4.38461538],0
b2,1,0.146217,2.111278,[ 4 16] ; [3 3],[ 5.38461538 14.61538462] ; [1.61538462 4.38461538],0
s7,1,0.160814,1.966555,[ 8 19] ; [5 4],[ 9.75 17.25] ; [3.25 5.75],0
p8,1,0.21706,1.523701,[ 7 23] ; [4 5],[ 8.46153846 21.53846154] ; [2.53846154 6.46153846],0
a4,1,0.24061,1.377014,[ 7 22] ; [4 5],[ 8.39473684 20.60526316] ; [2.60526316 6.39473684],0
v3,1,0.255034,1.295517,[ 9 21] ; [1 8],[ 7.69230769 22.30769231] ; [2.30769231 6.69230769],0
v2,1,0.292425,1.108421,[16 14] ; [3 6],[14.61538462 15.38461538] ; [4.38461538 4.61538462],0
b1,1,0.292425,1.108421,[16 14] ; [3 6],[14.61538462 15.38461538] ; [4.38461538 4.61538462],0
r4,1,0.3123,1.020924,[11 19] ; [5 4],[12.30769231 17.69230769] ; [3.69230769 5.30769231],0
p9,1,0.319837,0.989611,[20  9] ; [4 4],[18.81081081 10.18918919] ; [5.18918919 2.81081081],0
s2,1,0.38551,0.753056,[11 18] ; [2 7],[ 9.92105263 19.07894737] ; [3.07894737 5.92105263],0
n2,1,0.386916,0.748611,[5 3] ; [1 2],[4.36363636 3.63636364] ; [1.63636364 1.36363636],0
r1,1,0.409145,0.681283,[12 18] ; [5 4],[13.07692308 16.92307692] ; [3.92307692 5.07692308],0
s8,1,0.420113,0.65,[11 19] ; [2 7],[10. 20.] ; [3. 6.],0
p4,1,0.479265,0.500535,[14 16] ; [3 6],[13.07692308 16.92307692] ; [3.92307692 5.07692308],0
v1,1,0.536562,0.381949,[11 19] ; [2 6],[10.26315789 19.73684211] ; [2.73684211 5.26315789],0
r2,1,0.588198,0.293167,[15 14] ; [5 3],[15.67567568 13.32432432] ; [4.32432432 3.67567568],0
n1,1,0.621014,0.244444,[4 4] ; [1 2],[3.63636364 4.36363636] ; [1.36363636 1.63636364],0
s6,1,0.633677,0.227107,[15 13] ; [4 5],[14.37837838 13.62162162] ; [4.62162162 4.37837838],0
d5,1,0.649273,0.206818,[21  9] ; [7 2],[21.53846154  8.46153846] ; [6.46153846 2.53846154],0
d4,1,0.649273,0.206818,[21  9] ; [7 2],[21.53846154  8.46153846] ; [6.46153846 2.53846154],0
b4,1,0.649273,0.206818,[21  9] ; [7 2],[21.53846154  8.46153846] ; [6.46153846 2.53846154],0
s4,1,0.685372,0.164141,[ 5 25] ; [1 8],[ 4.61538462 25.38461538] ; [1.38461538 7.61538462],0
d2,1,0.702782,0.145594,[14 15] ; [5 4],[14.5 14.5] ; [4.5 4.5],0
a6,1,0.769943,0.085526,[15 15] ; [4 5],[14.61538462 15.38461538] ; [4.38461538 4.61538462],0
a8,1,0.771159,0.084599,[ 5 23] ; [2 7],[ 5.2972973 22.7027027] ; [1.7027027 7.2972973],0
s5,1,0.793176,0.068743,[ 6 23] ; [2 6],[ 6.27027027 22.72972973] ; [1.72972973 6.27027027],0
d1,1,0.81208,0.056522,[12 18] ; [4 5],[12.30769231 17.69230769] ; [3.69230769 5.30769231],0
a5,1,0.81208,0.056522,[18 12] ; [5 4],[17.69230769 12.30769231] ; [5.30769231 3.69230769],0
p2,1,0.81208,0.056522,[18 12] ; [5 4],[17.69230769 12.30769231] ; [5.30769231 3.69230769],0
p7,1,0.81208,0.056522,[12 18] ; [4 5],[12.30769231 17.69230769] ; [3.69230769 5.30769231],0
s3,1,0.840617,0.040443,[14 15] ; [4 5],[13.73684211 15.26315789] ; [4.26315789 4.73684211],0
p11,1,0.849286,0.036111,[21  9] ; [6 3],[20.76923077  9.23076923] ; [6.23076923 2.76923077],0
p3,1,0.854928,0.033429,[11 19] ; [3 6],[10.76923077 19.23076923] ; [3.23076923 5.76923077],0
a7,1,0.906631,0.013757,[14 16] ; [4 5],[13.84615385 16.15384615] ; [4.15384615 4.84615385],0
r3,1,0.921519,0.009706,[23  6] ; [7 2],[22.89473684  6.10526316] ; [7.10526316 1.89473684],0
p5,1,0.923233,0.009286,[ 3 27] ; [1 8],[ 3.07692308 26.92307692] ; [0.92307692 8.07692308],0
u1,1,0.923233,0.009286,[ 3 27] ; [1 8],[ 3.07692308 26.92307692] ; [0.92307692 8.07692308],0
b5,1,0.952986,0.003476,[17 13] ; [5 4],[16.92307692 13.07692308] ; [5.07692308 3.92307692],0
