Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,36.291253,[ 6 37] ; [42 14],[20.84848485 22.15151515] ; [27.15151515 28.84848485],1
d5,1,0.0,29.595355,[23 20] ; [56  1],[33.97  9.03] ; [45.03 11.97],1
d3,1,0.0,27.757661,[15 28] ; [49  8],[27.52 15.48] ; [36.48 20.52],1
a4,1,0.002312,9.283515,[10 33] ; [30 26],[17.37373737 25.62626263] ; [22.62626263 33.37373737],0
r2,1,0.002597,9.07121,[16 23] ; [37 14],[22.96666667 16.03333333] ; [30.03333333 20.96666667],0
v2,1,0.004825,7.944002,[12 30] ; [31 23],[18.8125 23.1875] ; [24.1875 29.8125],0
a5,1,0.00558,7.681214,[20 23] ; [42 15],[26.66 16.34] ; [35.34 21.66],0
a2,1,0.007172,7.229314,[ 2 41] ; [14 43],[ 6.88 36.12] ; [ 9.12 47.88],0
p7,1,0.010401,6.564861,[22 19] ; [15 39],[15.96842105 25.03157895] ; [21.03157895 32.96842105],0
a3,1,0.033504,4.519838,[24 18] ; [44 13],[28.84848485 13.15151515] ; [39.15151515 17.84848485],0
n2,1,0.067863,3.333964,[12  3] ; [15 14],[9.20454545 5.79545455] ; [17.79545455 11.20454545],0
p2,1,0.121258,2.400998,[29 14] ; [28 26],[25.26804124 17.73195876] ; [31.73195876 22.26804124],0
u1,1,0.121482,2.398114,[ 2 41] ; [ 8 49],[ 4.3 38.7] ; [ 5.7 51.3],0
n4,1,0.166354,1.915493,[22 21] ; [37 20],[25.37 17.63] ; [33.63 23.37],0
p5,1,0.169347,1.888715,[ 3 40] ; [ 9 47],[ 5.21212121 37.78787879] ; [ 6.78787879 49.21212121],0
a6,1,0.191895,1.703009,[20 23] ; [34 23],[23.22 19.78] ; [30.78 26.22],0
v3,1,0.21436,1.541736,[ 9 34] ; [18 38],[11.72727273 31.27272727] ; [15.27272727 40.72727273],0
u2,1,0.224592,1.474786,[9 8] ; [4 9],[7.36666667 9.63333333] ; [5.63333333 7.36666667],0
n1,1,0.27433,1.194969,[6 9] ; [ 7 22],[ 4.43181818 10.56818182] ; [ 8.56818182 20.43181818],0
p1,1,0.283657,1.149486,[ 2 41] ; [ 6 51],[ 3.44 39.56] ; [ 4.56 52.44],0
s2,1,0.284363,1.146118,[13 30] ; [22 32],[15.51546392 27.48453608] ; [19.48453608 34.51546392],0
p8,1,0.310203,1.029811,[15 28] ; [14 41],[12.7244898 30.2755102] ; [16.2755102 38.7244898],0
a7,1,0.330391,0.947365,[23 20] ; [36 21],[25.37 17.63] ; [33.63 23.37],0
n5,1,0.351187,0.869162,[21 20] ; [34 22],[23.24742268 17.75257732] ; [31.75257732 24.24742268],0
p12,1,0.397336,0.716374,[ 2 40] ; [ 1 55],[ 1.28571429 40.71428571] ; [ 1.71428571 54.28571429],0
a8,1,0.412593,0.671318,[ 3 36] ; [ 2 51],[ 2.11956522 36.88043478] ; [ 2.88043478 50.11956522],0
s1,1,0.433192,0.614251,[ 4 39] ; [ 3 54],[ 3.01 39.99] ; [ 3.99 53.01],0
s6,1,0.450254,0.570012,[20 23] ; [21 33],[18.17525773 24.82474227] ; [22.82474227 31.17525773],0
p4,1,0.484455,0.488819,[15 28] ; [23 32],[16.67346939 26.32653061] ; [21.32653061 33.67346939],0
p6,1,0.497937,0.45933,[ 7 35] ; [12 42],[ 8.3125 33.6875] ; [10.6875 43.3125],0
s5,1,0.504982,0.444451,[ 7 34] ; [12 41],[ 8.28723404 32.71276596] ; [10.71276596 42.28723404],0
p9,1,0.555222,0.348044,[28 15] ; [32 22],[26.59793814 16.40206186] ; [33.40206186 20.59793814],0
a1,1,0.637421,0.222132,[ 5 38] ; [ 5 52],[ 4.3 38.7] ; [ 5.7 51.3],0
b5,1,0.664429,0.188188,[26 17] ; [32 25],[24.94 18.06] ; [33.06 23.94],0
b4,1,0.700463,0.147991,[24 19] ; [34 23],[24.94 18.06] ; [33.06 23.94],0
b1,1,0.707084,0.141207,[21 22] ; [30 27],[21.93 21.07] ; [29.07 27.93],0
r3,1,0.718313,0.130115,[26 16] ; [36 19],[26.84536082 15.15463918] ; [35.15463918 19.84536082],0
s4,1,0.740437,0.109743,[ 8 35] ; [ 9 47],[ 7.38383838 35.61616162] ; [ 9.61616162 46.38383838],0
v4,1,0.741607,0.108719,[26 15] ; [36 18],[26.75789474 14.24210526] ; [35.24210526 18.75789474],0
s7,1,0.76256,0.091277,[16 26] ; [21 30],[16.70967742 25.29032258] ; [20.29032258 30.70967742],0
n6,1,0.789954,0.070953,[25 16] ; [35 20],[25.625 15.375] ; [34.375 20.625],0
p11,1,0.79185,0.069648,[23 20] ; [32 25],[23.65 19.35] ; [31.35 25.65],0
p10,1,0.831401,0.045328,[24 17] ; [31 24],[23.48958333 17.51041667] ; [31.51041667 23.48958333],0
n3,1,0.83491,0.043434,[7 8] ; [14 14],[7.3255814 7.6744186] ; [13.6744186 14.3255814],0
r1,1,0.83634,0.042674,[14 29] ; [19 36],[14.47959184 28.52040816] ; [18.52040816 36.47959184],0
s8,1,0.840913,0.040291,[10 33] ; [14 42],[10.42424242 32.57575758] ; [13.57575758 42.42424242],0
b2,1,0.885549,0.020718,[ 8 16] ; [12 26],[ 7.74193548 16.25806452] ; [12.25806452 25.74193548],0
b3,1,0.885549,0.020718,[ 8 16] ; [12 26],[ 7.74193548 16.25806452] ; [12.25806452 25.74193548],0
s3,1,0.893786,0.017826,[18 23] ; [24 29],[18.31914894 22.68085106] ; [23.68085106 29.31914894],0
v1,1,0.953051,0.003466,[16 25] ; [21 32],[16.13829787 24.86170213] ; [20.86170213 32.13829787],0
p3,1,0.975339,0.000956,[15 28] ; [19 35],[15.07216495 27.92783505] ; [18.92783505 35.07216495],0
u3,1,0.980769,0.000581,[ 7 11] ; [5 8],[ 6.96774194 11.03225806] ; [5.03225806 7.96774194],0
