Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,30.58047,[31 48] ; [ 3 79],[16.68322981 62.31677019] ; [17.31677019 64.68322981],1
p8,1,0.0,26.776741,[43 39] ; [12 71],[27.33333333 54.66666667] ; [27.66666667 55.33333333],1
p2,1,7e-06,20.218624,[70 12] ; [44 39],[56.65454545 25.34545455] ; [57.34545455 25.65454545],1
p4,1,1.3e-05,19.050024,[46 36] ; [19 64],[32.3030303 49.6969697] ; [32.6969697 50.3030303],1
p3,1,7e-05,15.809524,[39 44] ; [15 68],[27. 56.] ; [27. 56.],1
s5,1,0.001422,10.176752,[32 50] ; [13 66],[22.91925466 59.08074534] ; [22.08074534 56.91925466],0
r4,1,0.001459,10.12944,[66 18] ; [46 37],[56.33532934 27.66467066] ; [55.66467066 27.33532934],0
b3,1,0.001938,9.607337,[10 41] ; [24 25],[17.34 33.66] ; [16.66 32.34],0
b2,1,0.001938,9.607337,[10 41] ; [24 25],[17.34 33.66] ; [16.66 32.34],0
v4,1,0.003093,8.751837,[74  9] ; [58 24],[66.4 16.6] ; [65.6 16.4],0
v2,1,0.003706,8.422431,[42 41] ; [22 56],[32.99378882 50.00621118] ; [31.00621118 46.99378882],0
v1,1,0.013708,6.075395,[39 43] ; [24 59],[31.30909091 50.69090909] ; [31.69090909 51.30909091],0
p10,1,0.027089,4.885106,[54 28] ; [40 42],[47. 35.] ; [47. 35.],0
s1,1,0.028357,4.806218,[ 1 82] ; [ 7 75],[ 4.02424242 78.97575758] ; [ 3.97575758 78.02424242],0
d3,1,0.031287,4.637143,[40 44] ; [26 57],[33.19760479 50.80239521] ; [32.80239521 50.19760479],0
r3,1,0.033069,4.542227,[72 12] ; [60 23],[66.39520958 17.60479042] ; [65.60479042 17.39520958],0
v3,1,0.044527,4.036461,[25 58] ; [13 65],[19.59006211 63.40993789] ; [18.40993789 59.59006211],0
p5,1,0.061456,3.497646,[11 73] ; [ 4 79],[ 7.54491018 76.45508982] ; [ 7.45508982 75.54491018],0
d5,1,0.070668,3.267432,[57 27] ; [45 38],[51.30538922 32.69461078] ; [50.69461078 32.30538922],0
d4,1,0.074468,3.181689,[59 24] ; [48 35],[53.5 29.5] ; [53.5 29.5],0
s2,1,0.085146,2.96384,[24 60] ; [14 67],[19.34545455 64.65454545] ; [18.65454545 62.34545455],0
s3,1,0.085455,2.957975,[36 46] ; [25 56],[30.68711656 51.31288344] ; [30.31288344 50.68711656],0
p9,1,0.088324,2.904659,[60 24] ; [47 33],[54.80487805 29.19512195] ; [52.19512195 27.80487805],0
u3,1,0.15542,2.018231,[15 21] ; [ 9 26],[12.16901408 23.83098592] ; [11.83098592 23.16901408],0
p11,1,0.171857,1.866666,[60 24] ; [51 32],[55.83233533 28.16766467] ; [55.16766467 27.83233533],0
n3,1,0.205835,1.600478,[18  7] ; [19 15],[15.6779661  9.3220339] ; [21.3220339 12.6779661],0
d1,1,0.21782,1.518677,[34 50] ; [26 57],[30.17964072 53.82035928] ; [29.82035928 53.17964072],0
d2,1,0.221464,1.494862,[39 45] ; [30 51],[35.12727273 48.87272727] ; [33.87272727 47.12727273],0
u2,1,0.225058,1.471825,[17 18] ; [12 23],[14.5 20.5] ; [14.5 20.5],0
s6,1,0.236585,1.400825,[36 45] ; [29 53],[32.3006135 48.6993865] ; [32.6993865 49.3006135],0
s4,1,0.240691,1.376543,[18 66] ; [12 71],[15.08982036 68.91017964] ; [14.91017964 68.08982036],0
r1,1,0.245126,1.350868,[52 32] ; [44 39],[48.28742515 35.71257485] ; [47.71257485 35.28742515],0
u1,1,0.253343,1.304773,[ 5 79] ; [ 2 81],[ 3.52095808 80.47904192] ; [ 3.47904192 79.52095808],0
p12,1,0.311409,1.024691,[ 1 82] ; [ 3 80],[ 2. 81.] ; [ 2. 81.],0
n4,1,0.353145,0.862125,[53 31] ; [58 25],[55.83233533 28.16766467] ; [55.16766467 27.83233533],0
a5,1,0.396579,0.718675,[49 35] ; [43 40],[46.2754491 37.7245509] ; [45.7245509 37.2754491],0
r2,1,0.39862,0.712484,[70 13] ; [65 17],[67.90909091 15.09090909] ; [67.09090909 14.90909091],0
n2,1,0.431836,0.617881,[19  6] ; [24 12],[17.62295082  7.37704918] ; [25.37704918 10.62295082],0
b4,1,0.471006,0.519615,[47 37] ; [51 32],[49.29341317 34.70658683] ; [48.70658683 34.29341317],0
n1,1,0.506894,0.440473,[ 7 18] ; [13 23],[ 8.19672131 16.80327869] ; [11.80327869 24.19672131],0
a4,1,0.588679,0.292412,[31 52] ; [34 48],[32.6969697 50.3030303] ; [32.3030303 49.6969697],0
b1,1,0.591547,0.287935,[36 48] ; [39 44],[37.7245509 46.2754491] ; [37.2754491 45.7245509],0
a6,1,0.591812,0.287523,[35 49] ; [38 45],[36.71856287 47.28143713] ; [36.28143713 46.71856287],0
n6,1,0.659721,0.193863,[60 24] ; [56 26],[58.69879518 25.30120482] ; [57.30120482 24.69879518],0
n5,1,0.78149,0.076938,[56 28] ; [57 26],[56.83832335 27.16167665] ; [56.16167665 26.83832335],0
s7,1,0.816255,0.053993,[19 59] ; [18 61],[18.38216561 59.61783439] ; [18.61783439 60.38216561],0
b5,1,0.937949,0.00606,[42 42] ; [41 42],[41.74850299 42.25149701] ; [41.25149701 41.74850299],0
a8,1,0.981682,0.000527,[ 6 72] ; [ 6 73],[ 5.96178344 72.03821656] ; [ 6.03821656 72.96178344],0
p1,1,0.982822,0.000464,[ 6 78] ; [ 6 77],[ 6.03592814 77.96407186] ; [ 5.96407186 77.03592814],0
a2,1,0.984418,0.000381,[ 5 79] ; [ 5 78],[ 5.02994012 78.97005988] ; [ 4.97005988 78.02994012],0
a1,1,0.984418,0.000381,[ 5 79] ; [ 5 78],[ 5.02994012 78.97005988] ; [ 4.97005988 78.02994012],0
a3,1,1.0,0.0,[48 35] ; [48 35],[48. 35.] ; [48. 35.],0
