Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.068058,3.329246,[2 1] ; [ 7 28],[0.71052632 2.28947368] ; [ 8.28947368 26.71052632],0
v2,1,0.106795,2.601017,[2 1] ; [ 8 26],[0.81081081 2.18918919] ; [ 9.18918919 24.81081081],0
a6,1,0.264486,1.245125,[2 1] ; [12 23],[1.10526316 1.89473684] ; [12.89473684 22.10526316],0
s2,1,0.281406,1.160289,[1 2] ; [ 4 31],[0.39473684 2.60526316] ; [ 4.60526316 30.39473684],0
d4,1,0.369288,0.806061,[1 2] ; [21 14],[1.73684211 1.26315789] ; [20.26315789 14.73684211],0
s3,1,0.40143,0.704038,[1 2] ; [ 5 29],[0.48648649 2.51351351] ; [ 5.51351351 28.48648649],0
a8,1,0.418492,0.654545,[1 2] ; [ 5 28],[0.5 2.5] ; [ 5.5 27.5],0
n4,1,0.485465,0.486561,[1 2] ; [19 16],[1.57894737 1.42105263] ; [18.42105263 16.57894737],0
r4,1,0.487525,0.481984,[1 2] ; [ 6 29],[0.55263158 2.44736842] ; [ 6.44736842 28.55263158],0
a7,1,0.54745,0.361905,[2 1] ; [17 18],[1.5 1.5] ; [17.5 17.5],0
v4,1,0.54745,0.361905,[2 1] ; [17 18],[1.5 1.5] ; [17.5 17.5],0
p2,1,0.54745,0.361905,[2 1] ; [17 18],[1.5 1.5] ; [17.5 17.5],0
p10,1,0.647464,0.209112,[1 2] ; [16 18],[1.37837838 1.62162162] ; [15.62162162 18.37837838],0
a3,1,0.647464,0.209112,[1 2] ; [16 18],[1.37837838 1.62162162] ; [15.62162162 18.37837838],0
p11,1,0.67894,0.171322,[2 1] ; [19 16],[1.65789474 1.34210526] ; [19.34210526 15.65789474],0
d5,1,0.67894,0.171322,[1 2] ; [16 19],[1.34210526 1.65789474] ; [15.65789474 19.34210526],0
b4,1,0.773643,0.082721,[2 1] ; [26  9],[2.21052632 0.78947368] ; [25.78947368  9.21052632],0
n5,1,0.820643,0.051401,[2 1] ; [21 14],[1.81578947 1.18421053] ; [21.18421053 13.81578947],0
u2,1,0.83008,0.046053,[1 1] ; [11  8],[1.14285714 0.85714286] ; [10.85714286  8.14285714],0
r3,1,0.866725,0.028163,[2 1] ; [21 13],[1.86486486 1.13513514] ; [21.13513514 12.86486486],0
d3,1,0.895556,0.017234,[1 2] ; [13 22],[1.10526316 1.89473684] ; [12.89473684 22.10526316],0
s6,1,0.945693,0.00464,[1 2] ; [11 24],[0.94736842 2.05263158] ; [11.05263158 23.94736842],0
r1,1,0.97338,0.001114,[1 2] ; [12 23],[1.02631579 1.97368421] ; [11.97368421 23.02631579],0
