Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,93.782132,[198  44] ; [155 212],[140.272578 101.727422] ; [212.727422 154.272578],1
v1,1,0.0,29.580797,[164  81] ; [165 205],[131.06504065 113.93495935] ; [197.93495935 172.06504065],1
p12,1,1e-06,24.233028,[ 38 205] ; [ 16 362],[ 21.13043478 221.86956522] ; [ 32.86956522 345.13043478],1
p5,1,0.001073,10.697147,[ 40 204] ; [ 30 349],[ 27.41573034 216.58426966] ; [ 42.58426966 336.41573034],0
s7,1,0.001511,10.065037,[128 102] ; [154 210],[109.19191919 120.80808081] ; [172.80808081 191.19191919],0
p3,1,0.003614,8.468135,[139 104] ; [171 207],[121.30434783 121.69565217] ; [188.69565217 189.30434783],0
d1,1,0.005617,7.669138,[167  79] ; [216 164],[150.50798722  95.49201278] ; [232.49201278 147.50798722],0
n5,1,0.007202,7.221881,[193  52] ; [260 117],[178.43247588  66.56752412] ; [274.56752412 102.43247588],0
s5,1,0.007928,7.049686,[ 91 146] ; [103 264],[ 76.12251656 160.87748344] ; [117.87748344 249.12251656],0
n4,1,0.008989,6.824998,[199  46] ; [273 106],[185.32051282  59.67948718] ; [286.67948718  92.32051282],0
p1,1,0.010127,6.612437,[ 30 214] ; [ 24 354],[ 21.18327974 222.81672026] ; [ 32.81672026 345.18327974],0
s4,1,0.011621,6.367809,[ 30 211] ; [ 76 298],[ 41.53821138 199.46178862] ; [ 64.46178862 309.53821138],0
s8,1,0.012643,6.218442,[116 125] ; [144 235],[101.06451613 139.93548387] ; [158.93548387 220.06451613],0
a2,1,0.017906,5.605337,[ 83 163] ; [ 95 285],[ 69.94888179 176.05111821] ; [108.05111821 271.94888179],0
d2,1,0.022753,5.187284,[130 114] ; [167 213],[116.13461538 127.86538462] ; [180.86538462 199.13461538],0
a4,1,0.024419,5.064609,[122 123] ; [154 225],[108.36538462 136.63461538] ; [167.63461538 211.36538462],0
p8,1,0.032818,4.55525,[142  99] ; [188 187],[129.10714286 111.89285714] ; [200.89285714 174.10714286],0
r1,1,0.035474,4.422237,[213  33] ; [301  75],[203.28617363  42.71382637] ; [310.71382637  65.28617363],0
n6,1,0.036724,4.363147,[216  28] ; [313  67],[206.8525641  37.1474359] ; [322.1474359  57.8525641],0
b4,1,0.046028,3.980565,[157  89] ; [212 168],[145.00638978 100.99361022] ; [223.99361022 156.00638978],0
u1,1,0.047753,3.91866,[ 63 183] ; [ 72 308],[ 53.05111821 192.94888179] ; [ 81.94888179 298.05111821],0
a1,1,0.047909,3.913181,[ 16 230] ; [ 12 368],[ 11.00319489 234.99680511] ; [ 16.99680511 363.00319489],0
