Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,26.96597,[25 12] ; [ 29 101],[11.96407186 25.03592814] ; [42.03592814 87.96407186],1
p8,1,1e-06,23.433651,[20 17] ; [ 21 113],[ 8.87134503 28.12865497] ; [ 32.12865497 101.87134503],1
s6,1,5e-06,20.846087,[32  4] ; [61 71],[19.92857143 16.07142857] ; [73.07142857 58.92857143],1
s5,1,0.000287,13.153087,[18 16] ; [27 99],[ 9.5625 24.4375] ; [35.4375 90.5625],1
p4,1,0.000315,12.977092,[20 16] ; [ 32 100],[11.14285714 24.85714286] ; [40.85714286 91.14285714],1
p3,1,0.000803,11.234604,[20 16] ; [35 99],[11.64705882 24.35294118] ; [43.35294118 90.64705882],1
s7,1,0.002958,8.832892,[22 14] ; [42 83],[14.31055901 21.68944099] ; [49.68944099 75.31055901],0
s8,1,0.003594,8.478109,[20 15] ; [41 93],[12.63313609 22.36686391] ; [48.36686391 85.63313609],0
p9,1,0.00367,8.440397,[30  7] ; [71 59],[22.37724551 14.62275449] ; [78.62275449 51.37724551],0
v1,1,0.004436,8.096312,[22 15] ; [44 87],[14.53571429 22.46428571] ; [51.46428571 79.53571429],0
s2,1,0.008404,6.945225,[23 14] ; [50 82],[15.98224852 21.01775148] ; [57.01775148 74.98224852],0
p5,1,0.015917,5.812017,[ 6 31] ; [  6 124],[ 2.65868263 34.34131737] ; [  9.34131737 120.65868263],0
v2,1,0.024067,5.089777,[22 12] ; [55 73],[16.16049383 17.83950617] ; [60.83950617 67.16049383],0
r3,1,0.060754,3.51667,[35  2] ; [110  24],[31.37426901  5.62573099] ; [113.62573099  20.37426901],0
p1,1,0.070568,3.269758,[ 6 31] ; [  9 125],[ 3.24561404 33.75438596] ; [ 11.75438596 122.24561404],0
n6,1,0.078381,3.09815,[30  6] ; [91 42],[25.77514793 10.22485207] ; [95.22485207 37.77514793],0
p12,1,0.083091,3.003373,[ 5 32] ; [  7 126],[ 2.61176471 34.38823529] ; [  9.38823529 123.61176471],0
v4,1,0.125763,2.344038,[35  2] ; [114  20],[32.23976608  4.76023392] ; [116.76023392  17.23976608],0
n2,1,0.136945,2.21195,[9 1] ; [38 19],[7.01492537 2.98507463] ; [39.98507463 17.01492537],0
u2,1,0.138138,2.198582,[10  5] ; [21 26],[7.5 7.5] ; [23.5 23.5],0
a2,1,0.139455,2.183962,[ 4 33] ; [ 29 105],[ 7.14035088 29.85964912] ; [ 25.85964912 108.14035088],0
r4,1,0.163832,1.938496,[33  4] ; [106  28],[30.07602339  6.92397661] ; [108.92397661  25.07602339],0
u3,1,0.188134,1.732173,[11  4] ; [26 22],[8.80952381 6.19047619] ; [28.19047619 19.80952381],0
b4,1,0.226993,1.459605,[24 13] ; [72 62],[20.77192982 16.22807018] ; [75.22807018 58.77192982],0
p10,1,0.282431,1.155354,[24 13] ; [72 59],[21.14285714 15.85714286] ; [74.85714286 56.14285714],0
a8,1,0.29227,1.109137,[ 4 31] ; [  8 121],[ 2.56097561 32.43902439] ; [  9.43902439 119.56097561],0
b5,1,0.373238,0.792855,[24 13] ; [76 58],[21.6374269 15.3625731] ; [78.3625731 55.6374269],0
a1,1,0.413504,0.668702,[ 2 35] ; [ 13 121],[ 3.24561404 33.75438596] ; [ 11.75438596 122.24561404],0
r1,1,0.446401,0.579774,[25 12] ; [99 35],[26.83040936 10.16959064] ; [97.16959064 36.83040936],0
p11,1,0.450818,0.568595,[23 14] ; [74 60],[20.98830409 16.01169591] ; [76.01169591 57.98830409],0
s4,1,0.470225,0.521447,[ 9 28] ; [ 25 107],[ 7.44378698 29.55621302] ; [ 26.55621302 105.44378698],0
d1,1,0.517097,0.41968,[21 16] ; [68 66],[19.25730994 17.74269006] ; [69.74269006 64.25730994],0
u1,1,0.523579,0.406838,[ 4 33] ; [ 20 114],[ 5.19298246 31.80701754] ; [ 18.80701754 115.19298246],0
a3,1,0.560921,0.338112,[22 15] ; [86 47],[23.50588235 13.49411765] ; [84.49411765 48.50588235],0
n3,1,0.565473,0.330316,[7 3] ; [32 21],[6.19047619 3.80952381] ; [32.80952381 20.19047619],0
s3,1,0.571363,0.320407,[18 18] ; [59 73],[16.5 19.5] ; [60.5 71.5],0
v3,1,0.624023,0.240254,[14 21] ; [44 80],[12.7672956 22.2327044] ; [45.2327044 78.7672956],0
s1,1,0.629925,0.232163,[ 4 33] ; [ 11 122],[ 3.26470588 33.73529412] ; [ 11.73529412 121.26470588],0
d3,1,0.639562,0.219316,[19 17] ; [76 57],[20.23668639 15.76331361] ; [74.76331361 58.23668639],0
d2,1,0.676729,0.173832,[19 17] ; [64 67],[17.89221557 18.10778443] ; [65.10778443 65.89221557],0
b3,1,0.69905,0.149462,[11 16] ; [30 52],[10.1559633 16.8440367] ; [30.8440367 51.1559633],0
b2,1,0.69905,0.149462,[11 16] ; [30 52],[10.1559633 16.8440367] ; [30.8440367 51.1559633],0
a5,1,0.702231,0.146162,[25 12] ; [86 48],[24.01754386 12.98245614] ; [86.98245614 47.01754386],0
u4,1,0.763398,0.090614,[ 1 36] ; [  5 129],[ 1.29824561 35.70175439] ; [  4.70175439 129.29824561],0
n4,1,0.764725,0.08957,[25 12] ; [87 47],[24.23391813 12.76608187] ; [87.76608187 46.23391813],0
a7,1,0.783778,0.075295,[22 15] ; [83 51],[22.71929825 14.28070175] ; [82.28070175 51.71929825],0
n1,1,0.790833,0.070346,[5 5] ; [25 30],[4.61538462 5.38461538] ; [25.38461538 29.61538462],0
b1,1,0.86015,0.031041,[18 19] ; [63 71],[17.52631579 19.47368421] ; [63.47368421 70.52631579],0
d4,1,0.860251,0.030995,[26 10] ; [98 35],[26.41420118  9.58579882] ; [97.58579882 35.41420118],0
a4,1,0.892636,0.018217,[17 20] ; [59 73],[16.63905325 20.36094675] ; [59.36094675 72.63905325],0
n5,1,0.914685,0.011477,[24 13] ; [85 48],[23.72352941 13.27647059] ; [85.27647059 47.72352941],0
a6,1,0.91674,0.010929,[22 14] ; [80 53],[21.72781065 14.27218935] ; [80.27218935 52.72781065],0
d5,1,0.955579,0.003103,[25 11] ; [93 40],[25.13609467 10.86390533] ; [92.86390533 40.13609467],0
