Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,115.140715,[ 52 244] ; [231 167],[120.70317003 175.29682997] ; [162.29682997 235.70317003],1
v1,1,0.0,46.348729,[124 170] ; [271 127],[167.81791908 126.18208092] ; [227.18208092 170.81791908],1
r1,1,1.2e-05,19.217032,[219  82] ; [350  57],[241.90536723  59.09463277] ; [327.09463277  79.90536723],1
a5,1,4.5e-05,16.634719,[203  99] ; [329  79],[226.28732394  75.71267606] ; [305.71267606 102.28732394],1
d5,1,0.000285,13.166895,[225  74] ; [350  57],[243.51983003  55.48016997] ; [331.48016997  75.51983003],1
a3,1,0.000295,13.099234,[197 102] ; [318  89],[218.10906516  80.89093484] ; [296.89093484 110.10906516],1
d1,1,0.000375,12.653359,[160 142] ; [270 138],[182.90140845 119.09859155] ; [247.09859155 160.90140845],1
r3,1,0.003184,8.698914,[281  20] ; [399   9],[288.68829337  12.31170663] ; [391.31170663  16.68829337],0
d2,1,0.005009,7.876189,[125 175] ; [213 194],[143.42291372 156.57708628] ; [194.57708628 212.42291372],0
p7,1,0.005151,7.825785,[177 116] ; [283 118],[194.2074928  98.7925072] ; [265.7925072 135.2074928],0
p3,1,0.005854,7.594666,[142 159] ; [234 172],[160.07920792 140.92079208] ; [215.92079208 190.07920792],0
a7,1,0.009008,6.821272,[205  96] ; [313  94],[220.22316384  80.77683616] ; [297.77683616 109.22316384],0
u1,1,0.009064,6.810263,[ 42 260] ; [ 88 320],[ 55.29577465 246.70422535] ; [ 74.70422535 333.29577465],0
r4,1,0.009658,6.69684,[271  31] ; [387  21],[279.88169014  22.11830986] ; [378.11830986  29.88169014],0
d4,1,0.01142,6.398707,[238  62] ; [352  55],[250.35360679  49.64639321] ; [339.64639321  67.35360679],0
p12,1,0.014628,5.960761,[ 18 283] ; [ 46 361],[ 27.20903955 273.79096045] ; [ 36.79096045 370.20903955],0
d3,1,0.025694,4.976504,[198 101] ; [301 106],[211.33286119  87.66713881] ; [287.66713881 119.33286119],0
a6,1,0.032547,4.569433,[193 108] ; [291 115],[206.05940594  94.94059406] ; [277.94059406 128.05940594],0
s4,1,0.035304,4.430412,[ 63 235] ; [ 61 345],[ 52.48863636 245.51136364] ; [ 71.51136364 334.48863636],0
s1,1,0.039007,4.260568,[ 13 285] ; [  7 396],[  8.5021398 289.4978602] ; [ 11.4978602 391.5021398],0
s7,1,0.048013,3.909538,[140 151] ; [218 173],[152.75366569 138.24633431] ; [205.24633431 185.75366569],0
b1,1,0.050913,3.811132,[116 186] ; [128 280],[103.78591549 198.21408451] ; [140.21408451 267.78591549],0
p11,1,0.052146,3.771092,[240  62] ; [347  61],[249.68169014  52.31830986] ; [337.31830986  70.68169014],0
a2,1,0.056679,3.631987,[ 62 240] ; [109 299],[ 72.73521127 229.26478873] ; [ 98.26478873 309.73521127],0
s8,1,0.059545,3.550005,[132 170] ; [206 199],[144.37906648 157.62093352] ; [193.62093352 211.37906648],0
n4,1,0.06326,3.449785,[225  76] ; [328  79],[235.10310734  65.89689266] ; [317.89689266  89.10310734],0
p10,1,0.068933,3.308236,[265  35] ; [375  31],[271.95467422  28.04532578] ; [368.04532578  37.95467422],0
r2,1,0.073492,3.203263,[282  17] ; [392  12],[286.66571835  12.33428165] ; [387.33428165  16.66571835],0
n6,1,0.0811,3.042724,[254  48] ; [358  46],[261.79036827  40.20963173] ; [350.20963173  53.79036827],0
n5,1,0.109311,2.564162,[224  76] ; [323  82],[232.76595745  67.23404255] ; [314.23404255  90.76595745],0
n1,1,0.116306,2.466378,[32 45] ; [23 55],[27.32258065 49.67741935] ; [27.67741935 50.32258065],0
a1,1,0.135653,2.226585,[ 11 291] ; [ 25 383],[ 15.31267606 286.68732394] ; [ 20.68732394 387.31267606],0
u4,1,0.208954,1.57866,[  4 298] ; [ 11 397],[  6.38028169 295.61971831] ; [  8.61971831 399.38028169],0
p8,1,0.214655,1.539753,[160 141] ; [232 169],[168.07977208 132.92022792] ; [223.92022792 177.07977208],0
n3,1,0.257088,1.284373,[53 24] ; [60 18],[56.13548387 20.86451613] ; [56.86451613 21.13548387],0
b5,1,0.266495,1.2347,[193 109] ; [244 164],[185.87887324 116.12112676] ; [251.12112676 156.87887324],0
p4,1,0.300496,1.071993,[183 118] ; [261 143],[189.56595745 111.43404255] ; [254.43404255 149.56595745],0
a8,1,0.319221,0.992137,[ 35 244] ; [ 56 310],[ 39.3627907 239.6372093] ; [ 51.6372093 314.3627907],0
p6,1,0.343325,0.897974,[114 186] ; [167 235],[120.08547009 179.91452991] ; [160.91452991 241.08547009],0
a4,1,0.380619,0.768702,[132 169] ; [192 215],[137.74576271 163.25423729] ; [186.25423729 220.74576271],0
s5,1,0.407948,0.684774,[101 189] ; [149 244],[106.14934114 183.85065886] ; [143.85065886 249.14934114],0
s2,1,0.41451,0.665828,[154 146] ; [221 185],[159.34844193 140.65155807] ; [215.65155807 190.34844193],0
