Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9e-05,15.343123,[108 231] ; [33 23],[121.01012658 217.98987342] ; [19.98987342 36.01012658],1
s6,1,0.000116,14.85475,[163 174] ; [42 13],[176.2372449 160.7627551] ; [28.7627551 26.2372449],1
s3,1,0.006335,7.452472,[129 205] ; [33 24],[138.38363171 195.61636829] ; [23.61636829 33.38363171],0
s5,1,0.006652,7.364691,[ 65 271] ; [19 34],[ 72.55526992 263.44473008] ; [11.44473008 41.55526992],0
n4,1,0.015443,5.865244,[245  95] ; [32 25],[237.22921914 102.77078086] ; [39.77078086 17.22921914],0
d2,1,0.022621,5.197368,[143 195] ; [15 42],[135.2 202.8] ; [22.8 34.2],0
n6,1,0.032924,4.549752,[259  79] ; [50  6],[265.08121827  72.91878173] ; [43.91878173 12.08121827],0
s7,1,0.042333,4.121849,[ 79 243] ; [21 35],[ 85.18518519 236.81481481] ; [14.81481481 41.18518519],0
a8,1,0.048235,3.901769,[ 42 269] ; [ 2 50],[ 37.6969697 273.3030303] ; [ 6.3030303 45.6969697],0
a2,1,0.064242,3.424331,[ 86 254] ; [ 8 49],[ 80.50377834 259.49622166] ; [13.49622166 43.50377834],0
d1,1,0.064711,3.412329,[188 152] ; [24 33],[181.56171285 158.43828715] ; [30.43828715 26.56171285],0
u1,1,0.065188,3.400216,[ 56 284] ; [ 4 53],[ 51.38539043 288.61460957] ; [ 8.61460957 48.38539043],0
u2,1,0.103209,2.655243,[64 53] ; [ 7 13],[60.6350365 56.3649635] ; [10.3649635  9.6350365],0
a6,1,0.10449,2.635638,[260  79] ; [38 19],[255.10606061  83.89393939] ; [42.89393939 14.10606061],0
p5,1,0.110272,2.550321,[ 25 311] ; [ 1 56],[ 22.22900763 313.77099237] ; [ 3.77099237 53.22900763],0
v3,1,0.114166,2.495589,[113 215] ; [13 42],[107.90600522 220.09399478] ; [18.09399478 36.90600522],0
