Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002078,9.479681,[26  7] ; [4 9],[21.52173913 11.47826087] ; [8.47826087 4.52173913],0
p9,1,0.003565,8.49325,[31  2] ; [7 5],[27.86666667  5.13333333] ; [10.13333333  1.86666667],0
p2,1,0.004329,8.14049,[30  3] ; [7 6],[26.54347826  6.45652174] ; [10.45652174  2.54347826],0
d2,1,0.009689,6.691113,[14 19] ; [11  2],[17.93478261 15.06521739] ; [7.06521739 5.93478261],0
s6,1,0.019729,5.435673,[30  2] ; [8 4],[27.63636364  4.36363636] ; [10.36363636  1.63636364],0
n6,1,0.025057,5.019969,[31  2] ; [9 4],[28.69565217  4.30434783] ; [11.30434783  1.69565217],0
s3,1,0.030783,4.665036,[27  5] ; [7 6],[24.17777778  7.82222222] ; [9.82222222 3.17777778],0
v1,1,0.043898,4.0605,[21 12] ; [4 9],[17.93478261 15.06521739] ; [7.06521739 5.93478261],0
p7,1,0.059544,3.550044,[26  6] ; [7 6],[23.46666667  8.53333333] ; [9.53333333 3.46666667],0
p10,1,0.065313,3.397064,[30  3] ; [9 4],[27.97826087  5.02173913] ; [11.02173913  1.97826087],0
s2,1,0.103382,2.652581,[25  7] ; [7 6],[22.75555556  9.24444444] ; [9.24444444 3.75555556],0
n2,1,0.124283,2.3625,[7 1] ; [3 3],[5.71428571 2.28571429] ; [4.28571429 1.71428571],0
a3,1,0.132978,2.257392,[29  4] ; [9 4],[27.26086957  5.73913043] ; [10.73913043  2.26086957],0
p8,1,0.141326,2.163462,[20 12] ; [5 8],[17.77777778 14.22222222] ; [7.22222222 5.77777778],0
d3,1,0.147142,2.101632,[24  9] ; [12  1],[25.82608696  7.17391304] ; [10.17391304  2.82608696],0
s7,1,0.181746,1.783292,[25  8] ; [6 5],[23.25  9.75] ; [7.75 3.25],0
p3,1,0.199294,1.647538,[22 11] ; [6 7],[20.08695652 12.91304348] ; [7.91304348 5.08695652],0
r1,1,0.229258,1.445459,[28  5] ; [9 4],[26.54347826  6.45652174] ; [10.45652174  2.54347826],0
d5,1,0.276028,1.186542,[26  7] ; [12  1],[27.26086957  5.73913043] ; [10.73913043  2.26086957],0
s8,1,0.278228,1.175725,[21 12] ; [6 7],[19.36956522 13.63043478] ; [7.63043478 5.36956522],0
p4,1,0.278228,1.175725,[21 12] ; [6 7],[19.36956522 13.63043478] ; [7.63043478 5.36956522],0
b1,1,0.309468,1.032945,[10 23] ; [6 7],[11.47826087 21.52173913] ; [4.52173913 8.47826087],0
a7,1,0.309468,1.032945,[23 10] ; [7 6],[21.52173913 11.47826087] ; [8.47826087 4.52173913],0
a5,1,0.334852,0.930043,[25  8] ; [8 5],[23.67391304  9.32608696] ; [9.32608696 3.67391304],0
d1,1,0.38673,0.749199,[21 12] ; [10  3],[22.23913043 10.76086957] ; [8.76086957 4.23913043],0
n3,1,0.393153,0.729167,[5 3] ; [5 1],[5.71428571 2.28571429] ; [4.28571429 1.71428571],0
a6,1,0.417292,0.657929,[22 11] ; [7 6],[20.80434783 12.19565217] ; [8.19565217 4.80434783],0
u3,1,0.465209,0.533333,[3 1] ; [2 2],[2.5 1.5] ; [2.5 1.5],0
u2,1,0.465209,0.533333,[3 1] ; [2 2],[2.5 1.5] ; [2.5 1.5],0
b4,1,0.465819,0.531876,[19 14] ; [9 4],[20.08695652 12.91304348] ; [7.91304348 5.08695652],0
s1,1,0.485093,0.487391,[ 1 32] ; [ 1 12],[ 1.43478261 31.56521739] ; [ 0.56521739 12.43478261],0
v2,1,0.496053,0.46337,[22 11] ; [10  3],[22.95652174 10.04347826] ; [9.04347826 3.95652174],0
d4,1,0.498796,0.457498,[28  5] ; [12  1],[28.69565217  4.30434783] ; [11.30434783  1.69565217],0
p5,1,0.498796,0.457498,[ 5 28] ; [ 1 12],[ 4.30434783 28.69565217] ; [ 1.69565217 11.30434783],0
b3,1,0.694176,0.154602,[ 5 12] ; [2 7],[ 4.57692308 12.42307692] ; [2.42307692 6.57692308],0
b2,1,0.694176,0.154602,[ 5 12] ; [2 7],[ 4.57692308 12.42307692] ; [2.42307692 6.57692308],0
n1,1,0.706879,0.141414,[2 6] ; [1 5],[1.71428571 6.28571429] ; [1.28571429 4.71428571],0
a4,1,0.818281,0.052788,[14 19] ; [6 7],[14.34782609 18.65217391] ; [5.65217391 7.34782609],0
s5,1,0.830676,0.045725,[18 13] ; [8 5],[18.31818182 12.68181818] ; [7.68181818 5.31818182],0
p6,1,0.893188,0.018029,[13 19] ; [5 8],[12.8 19.2] ; [5.2 7.8],0
a2,1,0.933499,0.006963,[ 8 25] ; [ 3 10],[ 7.89130435 25.10869565] ; [3.10869565 9.89130435],0
u1,1,0.933499,0.006963,[ 8 25] ; [ 3 10],[ 7.89130435 25.10869565] ; [3.10869565 9.89130435],0
b5,1,0.965802,0.001838,[18 15] ; [7 6],[17.93478261 15.06521739] ; [7.06521739 5.93478261],0
n4,1,0.975316,0.000957,[23 10] ; [9 4],[22.95652174 10.04347826] ; [9.04347826 3.95652174],0
