Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.014139,6.020676,[12  2] ; [14 16],[8.27272727 5.72727273] ; [17.72727273 12.27272727],0
a2,1,0.0433,4.083658,[ 4 10] ; [ 2 29],[ 1.86666667 12.13333333] ; [ 4.13333333 26.86666667],0
p4,1,0.044032,4.055323,[9 5] ; [10 21],[5.91111111 8.08888889] ; [13.08888889 17.91111111],0
n4,1,0.045164,4.012494,[12  2] ; [17 14],[9.02222222 4.97777778] ; [19.97777778 11.02222222],0
v2,1,0.057712,3.601956,[11  3] ; [15 16],[8.08888889 5.91111111] ; [17.91111111 13.08888889],0
p3,1,0.065864,3.383195,[7 7] ; [ 7 24],[4.35555556 9.64444444] ; [ 9.64444444 21.35555556],0
b3,1,0.076823,3.130856,[ 3 11] ; [8 7],[5.31034483 8.68965517] ; [5.68965517 9.31034483],0
b2,1,0.076823,3.130856,[ 3 11] ; [8 7],[5.31034483 8.68965517] ; [5.68965517 9.31034483],0
p6,1,0.076916,3.128889,[7 7] ; [ 7 23],[4.45454545 9.54545455] ; [ 9.54545455 20.45454545],0
n5,1,0.08746,2.920507,[11  3] ; [16 15],[8.4 5.6] ; [18.6 12.4],0
r1,1,0.102023,2.673634,[10  4] ; [14 17],[7.46666667 6.53333333] ; [16.53333333 14.46666667],0
p7,1,0.114682,2.488479,[8 6] ; [10 21],[5.6 8.4] ; [12.4 18.6],0
s1,1,0.168529,1.895984,[ 2 12] ; [ 1 30],[ 0.93333333 13.06666667] ; [ 2.06666667 28.93333333],0
s7,1,0.175575,1.834689,[6 7] ; [ 7 21],[4.12195122 8.87804878] ; [ 8.87804878 19.12195122],0
s8,1,0.252709,1.308267,[6 8] ; [ 8 23],[4.35555556 9.64444444] ; [ 9.64444444 21.35555556],0
u3,1,0.260531,1.265934,[2 2] ; [ 3 11],[1.11111111 2.88888889] ; [ 3.88888889 10.11111111],0
s2,1,0.27433,1.194969,[6 7] ; [ 9 22],[4.43181818 8.56818182] ; [10.56818182 20.43181818],0
s4,1,0.283023,1.152517,[ 3 11] ; [ 3 28],[ 1.86666667 12.13333333] ; [ 4.13333333 26.86666667],0
a5,1,0.292955,1.105991,[10  4] ; [17 14],[8.4 5.6] ; [18.6 12.4],0
a3,1,0.292955,1.105991,[10  4] ; [17 14],[8.4 5.6] ; [18.6 12.4],0
n1,1,0.310437,1.028815,[1 3] ; [6 5],[1.86666667 2.13333333] ; [5.13333333 5.86666667],0
p9,1,0.318236,0.996184,[10  3] ; [19 12],[8.56818182 4.43181818] ; [20.43181818 10.56818182],0
n6,1,0.318236,0.996184,[10  3] ; [19 12],[8.56818182 4.43181818] ; [20.43181818 10.56818182],0
d4,1,0.334038,0.93318,[10  4] ; [26  5],[11.2  2.8] ; [24.8  6.2],0
a4,1,0.362419,0.829493,[6 8] ; [ 9 22],[4.66666667 9.33333333] ; [10.33333333 20.66666667],0
s6,1,0.370252,0.802819,[8 5] ; [14 16],[6.65116279 6.34883721] ; [15.34883721 14.65116279],0
p5,1,0.392603,0.730864,[ 2 12] ; [ 2 29],[ 1.24444444 12.75555556] ; [ 2.75555556 28.24444444],0
p8,1,0.402023,0.702266,[6 8] ; [ 9 21],[4.77272727 9.22727273] ; [10.22727273 19.77272727],0
d1,1,0.428346,0.627304,[5 9] ; [15 16],[6.22222222 7.77777778] ; [13.77777778 17.22222222],0
n2,1,0.474549,0.511364,[3 1] ; [6 5],[2.4 1.6] ; [6.6 4.4],0
p10,1,0.487662,0.481682,[9 4] ; [18 13],[7.97727273 5.02272727] ; [19.02272727 11.97727273],0
b4,1,0.497224,0.460857,[9 5] ; [23  8],[9.95555556 4.04444444] ; [22.04444444  8.95555556],0
u2,1,0.518217,0.41744,[1 3] ; [6 8],[1.55555556 2.44444444] ; [5.44444444 8.55555556],0
v3,1,0.527437,0.399328,[ 4 10] ; [ 6 24],[ 3.18181818 10.81818182] ; [ 6.81818182 23.18181818],0
r2,1,0.540751,0.37415,[8 6] ; [20 10],[8.90909091 5.09090909] ; [19.09090909 10.90909091],0
b5,1,0.552516,0.352828,[9 5] ; [17 14],[8.08888889 5.91111111] ; [17.91111111 13.08888889],0
p12,1,0.572044,0.319274,[ 1 13] ; [ 1 29],[ 0.63636364 13.36363636] ; [ 1.36363636 28.63636364],0
b1,1,0.586467,0.295896,[8 6] ; [15 16],[7.15555556 6.84444444] ; [15.84444444 15.15555556],0
a6,1,0.61425,0.254032,[7 7] ; [13 18],[6.22222222 7.77777778] ; [13.77777778 17.22222222],0
p11,1,0.63672,0.223057,[8 6] ; [20 11],[8.71111111 5.28888889] ; [19.28888889 11.71111111],0
d5,1,0.665079,0.187412,[10  4] ; [24  7],[10.57777778  3.42222222] ; [23.42222222  7.57777778],0
a8,1,0.720952,0.127582,[ 2 11] ; [ 6 24],[ 2.41860465 10.58139535] ; [ 5.58139535 24.41860465],0
d2,1,0.730668,0.118499,[8 6] ; [16 15],[7.46666667 6.53333333] ; [16.53333333 14.46666667],0
