Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,77.078766,[89 37] ; [11 85],[56.75675676 69.24324324] ; [43.24324324 52.75675676],1
d4,1,0.0,66.372512,[125   1] ; [53 43],[101.02702703  24.97297297] ; [76.97297297 19.02702703],1
d5,1,0.0,62.930941,[124   2] ; [53 43],[100.45945946  25.54054054] ; [76.54054054 19.45945946],1
d3,1,0.0,55.830357,[110  16] ; [38 58],[84. 42.] ; [64. 32.],1
a5,1,0.0,30.167002,[109  17] ; [51 45],[90.81081081 35.18918919] ; [69.18918919 26.81081081],1
a3,1,0.0,26.370451,[90 36] ; [35 60],[71.26696833 54.73303167] ; [53.73303167 41.26696833],1
a2,1,5e-06,20.97548,[35 91] ; [ 4 92],[ 22.13513514 103.86486486] ; [16.86486486 79.13513514],1
a4,1,2.3e-05,17.886736,[63 63] ; [21 74],[47.89140271 78.10859729] ; [36.10859729 58.89140271],1
s8,1,6.5e-05,15.953111,[42 84] ; [10 86],[29.51351351 96.48648649] ; [22.48648649 73.51351351],1
r1,1,7.8e-05,15.616382,[108  16] ; [62 34],[95.81818182 28.18181818] ; [74.18181818 21.81818182],1
r4,1,0.000169,14.148768,[121   5] ; [77 19],[112.37837838  13.62162162] ; [85.62162162 10.37837838],1
v1,1,0.000294,13.10751,[77 45] ; [36 58],[63.82407407 58.17592593] ; [49.17592593 44.82407407],1
p2,1,0.0052,7.80868,[115  10] ; [75 20],[107.95454545  17.04545455] ; [82.04545455 12.95454545],0
r2,1,0.008909,6.840988,[118   4] ; [83 12],[113.00460829   8.99539171] ; [87.99539171  7.00460829],0
v4,1,0.011341,6.411062,[122   3] ; [85 10],[117.61363636   7.38636364] ; [89.38636364  5.61363636],0
n4,1,0.015356,5.87515,[96 30] ; [58 37],[87.80090498 38.19909502] ; [66.19909502 28.80090498],0
v2,1,0.017291,5.666593,[75 47] ; [41 50],[66.44131455 55.55868545] ; [49.55868545 41.44131455],0
a7,1,0.020764,5.346486,[102  24] ; [64 31],[94.64253394 31.35746606] ; [71.35746606 23.64253394],0
p7,1,0.023517,5.129894,[102  21] ; [65 28],[95.09722222 27.90277778] ; [71.90277778 21.09722222],0
b2,1,0.033684,4.510652,[29 45] ; [10 38],[23.6557377 50.3442623] ; [15.3442623 32.6557377],0
b3,1,0.033684,4.510652,[29 45] ; [10 38],[23.6557377 50.3442623] ; [15.3442623 32.6557377],0
p6,1,0.051793,3.782456,[57 68] ; [31 64],[50. 75.] ; [38. 57.],0
p10,1,0.051981,3.776392,[109  17] ; [71 22],[103.56164384  22.43835616] ; [76.43835616 16.56164384],0
u3,1,0.0532,3.737616,[22 14] ; [24 35],[17.43157895 18.56842105] ; [28.56842105 30.43157895],0
n5,1,0.059128,3.561673,[94 32] ; [59 35],[87.62727273 38.37272727] ; [65.37272727 28.62727273],0
a6,1,0.06738,3.345725,[92 34] ; [59 37],[85.7027027 40.2972973] ; [65.2972973 30.7027027],0
v3,1,0.07933,3.078577,[47 72] ; [26 67],[40.97641509 78.02358491] ; [32.02358491 60.97641509],0
s5,1,0.082598,3.01303,[36 85] ; [18 75],[30.53271028 90.46728972] ; [23.46728972 69.53271028],0
n6,1,0.095266,2.783064,[107  18] ; [73 22],[102.27272727  22.72727273] ; [77.72727273 17.27272727],0
r3,1,0.103953,2.643821,[120   5] ; [87  9],[117.08144796   7.91855204] ; [89.91855204  6.08144796],0
p4,1,0.106977,2.598326,[88 37] ; [57 38],[82.38636364 42.61363636] ; [62.61363636 32.38636364],0
p11,1,0.150783,2.064316,[110  16] ; [77 19],[106.13513514  19.86486486] ; [80.86486486 15.13513514],0
p3,1,0.22573,1.467565,[72 54] ; [47 49],[67.54054054 58.45945946] ; [51.45945946 44.54054054],0
p9,1,0.267346,1.230313,[108  17] ; [76 18],[105.02283105  19.97716895] ; [78.97716895 15.02283105],0
u2,1,0.332609,0.938714,[19 17] ; [26 35],[16.70103093 19.29896907] ; [28.29896907 32.70103093],0
n1,1,0.357617,0.846245,[ 5 12] ; [ 8 10],[ 6.31428571 10.68571429] ; [ 6.68571429 11.31428571],0
