Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00038,12.625725,[ 7 44] ; [32 41],[16.04032258 34.95967742] ; [22.95967742 50.04032258],1
r3,1,0.009612,6.705384,[45  6] ; [78  1],[48.25384615  2.74615385] ; [74.74615385  4.25384615],0
v1,1,0.012272,6.271191,[12 38] ; [35 41],[18.65079365 31.34920635] ; [28.34920635 47.65079365],0
a3,1,0.074221,3.187121,[32 19] ; [61 18],[36.48461538 14.51538462] ; [56.51538462 22.48461538],0
a6,1,0.082327,3.018344,[30 21] ; [58 21],[34.52307692 16.47692308] ; [53.47692308 25.52307692],0
n6,1,0.133905,2.24664,[28 23] ; [53 25],[32.02325581 18.97674419] ; [48.97674419 29.02325581],0
r1,1,0.180813,1.79093,[36 15] ; [63 15],[39.13953488 11.86046512] ; [59.86046512 18.13953488],0
d3,1,0.194855,1.680525,[49  2] ; [71  8],[47.07692308  3.92307692] ; [72.92307692  6.07692308],0
s3,1,0.22932,1.445072,[20 31] ; [39 39],[23.3255814 27.6744186] ; [35.6744186 42.3255814],0
a5,1,0.231514,1.431535,[36 15] ; [63 16],[38.83846154 12.16153846] ; [60.16153846 18.83846154],0
r2,1,0.277848,1.177584,[44  5] ; [74  4],[45.52755906  3.47244094] ; [72.47244094  5.52755906],0
n4,1,0.307399,1.04182,[18 33] ; [35 44],[20.79230769 30.20769231] ; [32.20769231 46.79230769],0
s7,1,0.337201,0.921044,[15 31] ; [31 44],[17.48760331 28.51239669] ; [28.51239669 46.48760331],0
b5,1,0.338214,0.917189,[30 21] ; [53 26],[32.56153846 18.43846154] ; [50.43846154 28.56153846],0
s5,1,0.347947,0.88093,[18 33] ; [20 53],[15.62903226 35.37096774] ; [22.37096774 50.62903226],0
v4,1,0.510131,0.433799,[47  4] ; [70  9],[45.9  5.1] ; [71.1  7.9],0
u1,1,0.512282,0.429403,[ 8 43] ; [16 63],[ 9.41538462 41.58461538] ; [14.58461538 64.41538462],0
a2,1,0.517022,0.419829,[11 40] ; [21 58],[12.55384615 38.44615385] ; [19.44615385 59.55384615],0
p2,1,0.524203,0.405615,[36 15] ; [59 19],[37.55813953 13.44186047] ; [57.44186047 20.55813953],0
p8,1,0.528626,0.397032,[23 28] ; [30 46],[21.28346457 29.71653543] ; [31.71653543 44.28346457],0
p11,1,0.550885,0.355733,[33 18] ; [47 32],[31.38461538 19.61538462] ; [48.61538462 30.38461538],0
