Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,43.16241,[25 54] ; [81 20],[46.52222222 32.47777778] ; [59.47777778 41.52222222],1
n6,1,0.000746,11.370193,[47 32] ; [83 18],[57.05555556 21.94444444] ; [72.94444444 28.05555556],1
p3,1,0.00096,10.904116,[13 67] ; [39 62],[22.98342541 57.01657459] ; [29.01657459 71.98342541],1
a8,1,0.004073,8.251093,[ 3 74] ; [17 77],[ 9.00584795 67.99415205] ; [10.99415205 83.00584795],0
n1,1,0.009166,6.790173,[ 6 26] ; [12 11],[10.47272727 21.52727273] ; [ 7.52727273 15.47272727],0
s6,1,0.009286,6.766905,[25 54] ; [51 49],[33.54189944 45.45810056] ; [42.45810056 57.54189944],0
v1,1,0.009738,6.682182,[20 58] ; [44 55],[28.20338983 49.79661017] ; [35.79661017 63.20338983],0
p4,1,0.013899,6.050903,[20 59] ; [43 57],[27.80446927 51.19553073] ; [35.19553073 64.80446927],0
v2,1,0.047988,3.910392,[26 53] ; [44 48],[32.33918129 46.66081871] ; [37.66081871 54.33918129],0
r4,1,0.063401,3.446094,[52 28] ; [79 23],[57.58241758 22.41758242] ; [73.41758242 28.58241758],0
b3,1,0.066573,3.365566,[ 5 31] ; [18 41],[ 8.71578947 27.28421053] ; [14.28421053 44.71578947],0
b2,1,0.066573,3.365566,[ 5 31] ; [18 41],[ 8.71578947 27.28421053] ; [14.28421053 44.71578947],0
v3,1,0.090334,2.868416,[13 63] ; [28 72],[17.70454545 58.29545455] ; [23.29545455 76.70454545],0
p11,1,0.111304,2.535604,[50 30] ; [75 27],[54.94505495 25.05494505] ; [70.05494505 31.94505495],0
s3,1,0.116753,2.46035,[27 53] ; [44 53],[32.09039548 47.90960452] ; [38.90960452 58.09039548],0
d2,1,0.140556,2.171866,[14 66] ; [27 74],[18.12154696 61.87845304] ; [22.87845304 78.12154696],0
a4,1,0.141411,2.162539,[10 70] ; [21 80],[13.70165746 66.29834254] ; [17.29834254 83.70165746],0
s1,1,0.142773,2.147812,[ 5 75] ; [ 2 98],[ 3.11111111 76.88888889] ; [ 3.88888889 96.11111111],0
