Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,169.290468,[ 64 250] ; [217  81],[144.17320261 169.82679739] ; [136.82679739 161.17320261],1
s2,1,0.0,120.715838,[ 83 229] ; [213  87],[150.90196078 161.09803922] ; [145.09803922 154.90196078],1
s6,1,0.0,87.329574,[149 161] ; [249  47],[203.59735974 106.40264026] ; [194.40264026 101.59735974],1
s3,1,0.0,83.813938,[113 195] ; [219  78],[169.01818182 138.98181818] ; [162.98181818 134.01818182],1
a3,1,0.0,38.455744,[192 120] ; [251  48],[226.21276596  85.78723404] ; [216.78723404  82.21276596],1
s5,1,0.0,29.547821,[ 64 242] ; [120 169],[ 94.62857143 211.37142857] ; [ 89.37142857 199.62857143],1
n4,1,0.0,28.111063,[220  94] ; [262  37],[246.89722675  67.10277325] ; [235.10277325  63.89722675],1
p4,1,1e-06,24.81432,[157 154] ; [210  89],[187.10983607 123.89016393] ; [179.89016393 119.10983607],1
n5,1,1e-06,24.744224,[213  98] ; [254  43],[238.87664474  72.12335526] ; [228.12335526  68.87664474],1
p6,1,1e-06,23.184738,[ 84 224] ; [137 160],[112.50909091 195.49090909] ; [108.49090909 188.50909091],1
a5,1,7e-06,20.17637,[209 105] ; [248  53],[233.3300813  80.6699187] ; [223.6699187  77.3300813],1
p5,1,8e-06,20.015962,[ 22 290] ; [ 57 239],[ 40.53947368 271.46052632] ; [ 38.46052632 257.53947368],1
p3,1,8e-06,19.823082,[130 182] ; [179 121],[157.52941176 154.47058824] ; [151.47058824 148.52941176],1
u1,1,4e-05,16.89292,[ 34 280] ; [ 70 231],[ 53.09918699 260.90081301] ; [ 50.90081301 250.09918699],1
r1,1,6.6e-05,15.931169,[226  86] ; [256  43],[246.12765957  65.87234043] ; [235.87234043  63.12765957],1
v3,1,7.6e-05,15.660896,[101 200] ; [142 144],[124.60477002 176.39522998] ; [118.39522998 167.60477002],1
