Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,156.401943,[226  97] ; [ 61 242],[148.08466454 174.91533546] ; [138.91533546 164.08466454],1
s2,1,0.0,126.079681,[241  83] ; [ 88 211],[171.1011236 152.8988764] ; [157.8988764 141.1011236],1
s3,1,0.0,86.841732,[244  79] ; [114 182],[186.80775444 136.19224556] ; [171.19224556 124.80775444],1
s6,1,0.0,77.711205,[271  48] ; [153 141],[220.64600326  98.35399674] ; [203.35399674  90.64600326],1
a3,1,0.0,43.952812,[272  51] ; [183 119],[235.144  87.856] ; [219.856  82.144],1
s5,1,0.0,33.621707,[145 165] ; [ 71 223],[110.86092715 199.13907285] ; [105.13907285 188.86092715],1
p3,1,0.0,26.20855,[202 122] ; [127 176],[170.00956938 153.99043062] ; [158.99043062 144.00956938],1
p6,1,0.0,25.619421,[161 159] ; [ 91 209],[130.06451613 189.93548387] ; [121.93548387 178.06451613],1
p4,1,0.0,25.412323,[241  83] ; [166 135],[210.9888 113.0112] ; [196.0112 104.9888],1
n4,1,6e-06,20.582617,[286  38] ; [224  78],[263.96166134  60.03833866] ; [246.03833866  55.96166134],1
n5,1,1e-05,19.556507,[283  42] ; [219  81],[261.04  63.96] ; [240.96  59.04],1
u1,1,2.5e-05,17.733665,[ 84 241] ; [ 38 265],[ 63.13694268 261.86305732] ; [ 58.86305732 244.13694268],1
p5,1,2.9e-05,17.456264,[ 60 264] ; [ 22 281],[ 42.37320574 281.62679426] ; [ 39.62679426 263.37320574],1
v3,1,4.6e-05,16.615288,[153 164] ; [ 95 201],[128.24796085 188.75203915] ; [119.75203915 176.24796085],1
a5,1,0.000275,13.234337,[263  62] ; [207  96],[243.23248408  81.76751592] ; [226.76751592  76.23248408],1
p7,1,0.000302,13.055584,[241  75] ; [188 111],[220.42926829  95.57073171] ; [208.57073171  90.42926829],1
a2,1,0.001754,9.790913,[ 96 229] ; [ 57 246],[ 79.17993631 245.82006369] ; [ 73.82006369 229.17993631],0
