Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,27.19741,[277  33] ; [35 21],[264.26229508  45.73770492] ; [47.73770492  8.26229508],1
p7,1,0.0,26.021923,[207 101] ; [17 38],[190.06060606 117.93939394] ; [33.93939394 21.06060606],1
v4,1,3e-06,21.657647,[298  13] ; [45 12],[289.87228261  21.12771739] ; [53.12771739  3.87228261],1
p8,1,5e-06,20.854134,[181 125] ; [15 42],[165.2231405 140.7768595] ; [30.7768595 26.2231405],1
p10,1,1e-05,19.536154,[261  47] ; [34 23],[248.93150685  59.06849315] ; [46.06849315 10.93150685],1
d5,1,6.2e-05,16.052579,[252  61] ; [32 25],[240.24864865  72.75135135] ; [43.75135135 13.24864865],1
p4,1,7.5e-05,15.686739,[184 128] ; [17 39],[170.41304348 141.58695652] ; [30.58695652 25.41304348],1
v1,1,0.00089,11.043951,[164 143] ; [16 39],[152.6519337 154.3480663] ; [27.3480663 27.6519337],1
p6,1,0.003762,8.395047,[102 205] ; [ 8 49],[ 92.77472527 214.22527473] ; [17.22527473 39.77472527],0
b1,1,0.004213,8.18978,[ 98 215] ; [29 28],[107.43513514 205.56486486] ; [19.56486486 37.43513514],0
a7,1,0.013634,6.084866,[226  86] ; [32 25],[218.14634146  93.85365854] ; [39.85365854 17.14634146],0
r4,1,0.020175,5.396678,[281  32] ; [45 12],[275.77837838  37.22162162] ; [50.22162162  6.77837838],0
d3,1,0.027501,4.859061,[212 101] ; [30 27],[204.71891892 108.28108108] ; [37.28108108 19.71891892],0
r1,1,0.044631,4.03252,[246  66] ; [38 19],[240.1300813  71.8699187] ; [43.8699187 13.1300813],0
a5,1,0.044645,4.032007,[223  90] ; [33 24],[216.56216216  96.43783784] ; [39.43783784 17.56216216],0
s1,1,0.044994,4.018877,[  4 304] ; [ 3 54],[  5.90684932 302.09315068] ; [ 1.09315068 55.90684932],0
u4,1,0.053975,3.713482,[  2 311] ; [ 2 55],[  3.38378378 309.61621622] ; [ 0.61621622 56.38378378],0
p3,1,0.066917,3.357063,[151 162] ; [20 37],[144.65675676 168.34324324] ; [26.34324324 30.65675676],0
s3,1,0.081491,3.034906,[ 76 233] ; [ 8 49],[ 70.91803279 238.08196721] ; [13.08196721 43.91803279],0
a3,1,0.099243,2.71767,[211 102] ; [32 25],[205.56486486 107.43513514] ; [37.43513514 19.56486486],0
r2,1,0.139155,2.187278,[283  25] ; [48  8],[280.07692308  27.92307692] ; [50.92307692  5.07692308],0
v2,1,0.171459,1.870141,[173 129] ; [25 28],[168.43943662 133.56056338] ; [29.56056338 23.43943662],0
a6,1,0.183725,1.767229,[225  88] ; [36 21],[220.79189189  92.20810811] ; [40.20810811 16.79189189],0
n1,1,0.271897,1.207154,[19 47] ; [ 8 11],[20.96470588 45.03529412] ; [ 6.03529412 12.96470588],0
s6,1,0.340102,0.910047,[144 161] ; [23 34],[140.70441989 164.29558011] ; [26.29558011 30.70441989],0
r3,1,0.348141,0.880223,[298  13] ; [53  4],[296.63315217  14.36684783] ; [54.36684783  2.63315217],0
a1,1,0.349281,0.876067,[  9 304] ; [ 3 54],[ 10.15135135 302.84864865] ; [ 1.84864865 55.15135135],0
n4,1,0.35315,0.862105,[237  75] ; [40 17],[234.21138211  77.78861789] ; [42.78861789 14.21138211],0
b5,1,0.412336,0.672055,[183 130] ; [30 27],[180.18648649 132.81351351] ; [32.81351351 24.18648649],0
n2,1,0.42993,0.623012,[46 20] ; [15  4],[47.36470588 18.63529412] ; [13.63529412  5.36470588],0
n3,1,0.458925,0.548515,[53 13] ; [13  5],[51.85714286 14.14285714] ; [14.14285714  3.85714286],0
d1,1,0.499239,0.456553,[158 155] ; [26 31],[155.65405405 157.34594595] ; [28.34594595 28.65405405],0
p12,1,0.502577,0.44949,[ 15 293] ; [ 4 53],[ 16.03287671 291.96712329] ; [ 2.96712329 54.03287671],0
u2,1,0.555574,0.347426,[57 45] ; [15  9],[58.28571429 43.71428571] ; [13.71428571 10.28571429],0
u3,1,0.560847,0.33824,[50 51] ; [14 11],[51.3015873 49.6984127] ; [12.6984127 12.3015873],0
p1,1,0.579564,0.30694,[ 29 283] ; [ 4 53],[ 27.90243902 284.09756098] ; [ 5.09756098 51.90243902],0
s4,1,0.594969,0.282651,[ 27 284] ; [ 6 49],[ 28.04098361 282.95901639] ; [ 4.95901639 50.04098361],0
d2,1,0.645174,0.212039,[129 183] ; [25 31],[130.56521739 181.43478261] ; [23.43478261 32.56521739],0
s5,1,0.650899,0.204768,[ 59 247] ; [ 9 45],[ 57.8 248.2] ; [10.2 43.8],0
b2,1,0.668929,0.182857,[ 72 117] ; [12 23],[ 70.875 118.125] ; [13.125 21.875],0
b3,1,0.668929,0.182857,[ 72 117] ; [12 23],[ 70.875 118.125] ; [13.125 21.875],0
s7,1,0.683395,0.16633,[ 83 212] ; [14 41],[ 81.75714286 213.24285714] ; [15.24285714 39.75714286],0
n6,1,0.725104,0.123655,[263  50] ; [46 10],[262.10569106  50.89430894] ; [46.89430894  9.10569106],0
a2,1,0.786955,0.073044,[ 54 259] ; [ 9 48],[ 53.29459459 259.70540541] ; [ 9.70540541 47.29459459],0
n5,1,0.841004,0.040244,[220  90] ; [39 17],[219.3715847  90.6284153] ; [39.6284153 16.3715847],0
v3,1,0.843929,0.038758,[108 198] ; [19 37],[107.35359116 198.64640884] ; [19.64640884 36.35359116],0
d4,1,0.849024,0.036238,[239  73] ; [43 14],[238.43902439  73.56097561] ; [43.56097561 13.43902439],0
a8,1,0.880806,0.022484,[ 33 246] ; [ 6 48],[ 32.67567568 246.32432432] ; [ 6.32432432 47.67567568],0
b4,1,0.917014,0.010857,[189 124] ; [34 23],[188.64594595 124.35405405] ; [34.35405405 22.64594595],0
u1,1,0.917151,0.010821,[ 40 273] ; [ 7 50],[ 39.75945946 273.24054054] ; [ 7.24054054 49.75945946],0
a4,1,0.928406,0.008073,[122 189] ; [22 35],[121.69565217 189.30434783] ; [22.30434783 34.69565217],0
p5,1,0.94005,0.005656,[ 34 279] ; [ 6 51],[ 33.83783784 279.16216216] ; [ 6.16216216 50.83783784],0
s8,1,0.953383,0.003418,[ 83 228] ; [15 42],[ 82.82065217 228.17934783] ; [15.17934783 41.82065217],0
