Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,66.224448,[341  51] ; [21 31],[319.6036036  72.3963964] ; [42.3963964  9.6036036],1
n4,1,0.0,37.576065,[344  48] ; [29 24],[328.5752809  63.4247191] ; [44.4247191  8.5752809],1
s7,1,0.000344,12.815049,[225 147] ; [16 32],[213.45714286 158.54285714] ; [27.54285714 20.45714286],1
p9,1,0.000418,12.45155,[351  38] ; [39 14],[343.23529412  45.76470588] ; [46.76470588  6.23529412],1
p10,1,0.000485,12.171976,[346  43] ; [38 15],[337.95475113  51.04524887] ; [46.04524887  6.95475113],1
v1,1,0.00552,7.700604,[241 140] ; [23 30],[231.76036866 149.23963134] ; [32.23963134 20.76036866],0
p11,1,0.008238,6.981053,[331  61] ; [37 16],[324.17078652  67.82921348] ; [43.82921348  9.17078652],0
s2,1,0.014571,5.967649,[225 161] ; [21 31],[216.79452055 169.20547945] ; [29.20547945 22.79452055],0
v4,1,0.020471,5.371246,[383   8] ; [49  4],[380.43243243  10.56756757] ; [51.56756757  1.43243243],0
s5,1,0.020523,5.366816,[155 223] ; [12 38],[147.49065421 230.50934579] ; [19.50934579 30.49065421],0
p5,1,0.021258,5.305504,[ 71 318] ; [ 3 50],[ 65.12669683 323.87330317] ; [ 8.87330317 44.12669683],0
b1,1,0.021631,5.275243,[143 249] ; [28 25],[150.63370787 241.36629213] ; [20.36629213 32.63370787],0
a3,1,0.028665,4.787625,[298  93] ; [33 20],[291.48873874  99.51126126] ; [39.51126126 13.48873874],0
p12,1,0.03398,4.495686,[ 44 347] ; [ 1 52],[ 39.62837838 351.37162162] ; [ 5.37162162 47.62837838],0
s6,1,0.046216,3.973692,[294  89] ; [34 19],[288.12844037  94.87155963] ; [39.87155963 13.12844037],0
p6,1,0.049655,3.853078,[198 190] ; [19 33],[191.35454545 196.64545455] ; [25.64545455 26.35454545],0
s3,1,0.049711,3.851169,[237 149] ; [24 27],[230.54004577 155.45995423] ; [30.45995423 20.54004577],0
d2,1,0.051583,3.789226,[225 166] ; [23 30],[218.3963964 172.6036036] ; [29.6036036 23.3963964],0
r2,1,0.052294,3.766342,[379  10] ; [49  4],[376.67873303  12.32126697] ; [51.32126697  1.67873303],0
u1,1,0.053305,3.734343,[ 99 293] ; [ 7 46],[ 93.3752809 298.6247191] ; [12.6247191 40.3752809],0
s8,1,0.060663,3.519154,[207 181] ; [21 32],[200.59863946 187.40136054] ; [27.40136054 25.59863946],0
a8,1,0.065279,3.397913,[ 50 299] ; [ 2 43],[ 46.06091371 302.93908629] ; [ 5.93908629 39.06091371],0
p3,1,0.095723,2.775396,[273 118] ; [31 22],[267.71171171 123.28828829] ; [36.28828829 16.71171171],0
n1,1,0.102867,2.660517,[25 39] ; [ 2 11],[22.44155844 41.55844156] ; [4.55844156 8.44155844],0
u2,1,0.126589,2.333838,[52 40] ; [15  5],[55.03571429 36.96428571] ; [11.96428571  8.03571429],0
