Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.998707,[562  31] ; [48 19],[548.07575758  44.92424242] ; [61.92424242  5.07575758],1
p10,1,0.0,31.484159,[508  79] ; [38 26],[492.32258065  94.67741935] ; [53.67741935 10.32258065],1
r3,1,0.0,25.997333,[565  25] ; [53 13],[555.82317073  34.17682927] ; [62.17682927  3.82317073],1
v4,1,0.0,25.864874,[577  15] ; [56 10],[569.50759878  22.49240122] ; [63.49240122  2.50759878],1
p11,1,0.0,25.266417,[490 103] ; [38 29],[474.4 118.6] ; [53.6 13.4],1
p3,1,2e-06,23.014837,[326 263] ; [16 50],[307.5389313 281.4610687] ; [34.4610687 31.5389313],1
n4,1,6.3e-05,15.996446,[537  55] ; [50 17],[527.32018209  64.67981791] ; [59.67981791  7.32018209],1
p4,1,0.000139,14.512082,[382 207] ; [27 39],[367.78778626 221.21221374] ; [41.21221374 24.78778626],1
p8,1,0.000268,13.283029,[329 251] ; [21 43],[315.2173913 264.7826087] ; [34.7826087 29.2173913],1
p2,1,0.000302,13.058563,[502  87] ; [44 21],[491.73394495  97.26605505] ; [54.26605505 10.73394495],1
s6,1,0.000311,13.000197,[416 161] ; [34 33],[403.18322981 173.81677019] ; [46.81677019 20.18322981],1
s7,1,0.000405,12.510651,[311 250] ; [21 44],[297.52715655 263.47284345] ; [34.47284345 30.52715655],1
p9,1,0.000819,11.19806,[511  73] ; [47 18],[502.11402157  81.88597843] ; [55.88597843  9.11402157],1
s5,1,0.000929,10.964369,[214 354] ; [11 54],[201.8957346 366.1042654] ; [23.1042654 41.8957346],1
r1,1,0.001656,9.896035,[496  94] ; [46 21],[486.72754947 103.27245053] ; [55.27245053 11.72754947],0
s8,1,0.002838,8.908856,[288 299] ; [20 47],[276.44648318 310.55351682] ; [31.55351682 35.44648318],0
a5,1,0.003862,8.347774,[457 135] ; [41 26],[447.36874052 144.63125948] ; [50.63125948 16.36874052],0
b1,1,0.007286,7.201178,[227 366] ; [37 30],[237.2 355.8] ; [26.8 40.2],0
p6,1,0.011402,6.401586,[238 347] ; [15 47],[228.75579598 356.24420402] ; [24.24420402 37.75579598],0
d4,1,0.012939,6.177499,[484 106] ; [45 20],[476.50381679 113.49618321] ; [52.49618321 12.50381679],0
d1,1,0.014338,5.996025,[366 227] ; [31 36],[356.69848485 236.30151515] ; [40.30151515 26.69848485],0
s2,1,0.015689,5.837418,[322 263] ; [26 40],[312.71889401 272.28110599] ; [35.28110599 30.71889401],0
u1,1,0.019683,5.439794,[124 469] ; [ 6 61],[116.8030303 476.1969697] ; [13.1969697 53.8030303],0
v3,1,0.024156,5.083364,[257 320] ; [18 43],[248.70689655 328.29310345] ; [26.29310345 34.70689655],0
p7,1,0.044854,4.024121,[381 196] ; [33 29],[373.83098592 203.16901408] ; [40.16901408 21.83098592],0
v2,1,0.053108,3.740524,[326 244] ; [28 35],[318.76777251 251.23222749] ; [35.23222749 27.76777251],0
v1,1,0.067528,3.342118,[345 235] ; [31 34],[338.10852713 241.89147287] ; [37.89147287 27.10852713],0
p12,1,0.094625,2.793879,[ 54 533] ; [ 2 63],[ 50.41717791 536.58282209] ; [ 5.58282209 59.41717791],0
d5,1,0.111736,2.529494,[487 105] ; [49 17],[482.23708207 109.76291793] ; [53.76291793 12.23708207],0
p5,1,0.155081,2.021552,[ 81 505] ; [ 5 61],[ 77.29447853 508.70552147] ; [ 8.70552147 57.29447853],0
a2,1,0.164118,1.935869,[162 431] ; [13 54],[157.23484848 435.76515152] ; [17.76515152 49.23484848],0
a1,1,0.183132,1.772023,[ 30 563] ; [ 6 61],[ 32.34545455 560.65454545] ; [ 3.65454545 63.34545455],0
b3,1,0.213568,1.54707,[151 217] ; [12 27],[147.38083538 220.61916462] ; [15.61916462 23.38083538],0
b2,1,0.213568,1.54707,[151 217] ; [12 27],[147.38083538 220.61916462] ; [15.61916462 23.38083538],0
s4,1,0.222627,1.487355,[ 94 488] ; [ 7 60],[ 90.57318952 491.42681048] ; [10.42681048 56.57318952],0
d3,1,0.248369,1.332452,[406 186] ; [40 25],[401.87519026 190.12480974] ; [44.12480974 20.87519026],0
a6,1,0.248536,1.331516,[407 184] ; [50 16],[411.0913242 179.9086758] ; [45.9086758 20.0913242],0
n3,1,0.29444,1.099206,[87 32] ; [15  9],[84.88111888 34.11888112] ; [17.11888112  6.88111888],0
p1,1,0.303988,1.056619,[ 58 531] ; [ 4 63],[ 55.66768293 533.33231707] ; [ 6.33231707 60.66768293],0
a4,1,0.312198,1.021354,[284 304] ; [28 39],[280.08549618 307.91450382] ; [31.91450382 35.08549618],0
d2,1,0.316576,1.003041,[306 283] ; [30 36],[302.14351145 286.85648855] ; [33.85648855 32.14351145],0
a7,1,0.419853,0.650728,[424 166] ; [45 22],[421.17199391 168.82800609] ; [47.82800609 19.17199391],0
u2,1,0.430372,0.621818,[79 77] ; [12  8],[80.65909091 75.34090909] ; [10.34090909  9.65909091],0
b4,1,0.484852,0.487931,[345 248] ; [36 31],[342.32272727 250.67727273] ; [38.67727273 28.32272727],0
a3,1,0.515119,0.423655,[435 154] ; [47 20],[432.77134146 156.22865854] ; [49.22865854 17.77134146],0
n1,1,0.522912,0.408145,[53 65] ; [12 11],[54.39716312 63.60283688] ; [10.60283688 12.39716312],0
s3,1,0.573979,0.31607,[344 239] ; [36 29],[341.88271605 241.11728395] ; [38.11728395 26.88271605],0
u3,1,0.714757,0.133572,[88 70] ; [12  8],[88.76404494 69.23595506] ; [11.23595506  8.76404494],0
a8,1,0.801856,0.062974,[ 80 456] ; [10 52],[ 80.66889632 455.33110368] ; [ 9.33110368 52.66889632],0
n2,1,0.8533,0.034192,[94 26] ; [20  5],[94.34482759 25.65517241] ; [19.65517241  5.34482759],0
b5,1,0.956872,0.002925,[352 241] ; [40 27],[352.20606061 240.79393939] ; [39.79393939 27.20606061],0
s1,1,0.969745,0.001439,[ 18 565] ; [ 2 61],[ 18.0495356 564.9504644] ; [ 1.9504644 61.0495356],0
