Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.018786,5.52131,[4 3] ; [ 9 42],[1.56896552 5.43103448] ; [11.43103448 39.56896552],0
p2,1,0.01995,5.416263,[6 2] ; [16 34],[3.03448276 4.96551724] ; [18.96551724 31.03448276],0
d2,1,0.049752,3.849794,[6 2] ; [19 31],[3.44827586 4.55172414] ; [21.55172414 28.44827586],0
p3,1,0.065608,3.38961,[4 4] ; [10 40],[1.93103448 6.06896552] ; [12.06896552 37.93103448],0
p11,1,0.154696,2.02532,[4 4] ; [13 38],[2.30508475 5.69491525] ; [14.69491525 36.30508475],0
p1,1,0.216545,1.527122,[2 6] ; [ 5 46],[0.94915254 7.05084746] ; [ 6.05084746 44.94915254],0
r4,1,0.216545,1.527122,[2 6] ; [ 5 46],[0.94915254 7.05084746] ; [ 6.05084746 44.94915254],0
p5,1,0.237129,1.39758,[2 6] ; [ 5 44],[0.98245614 7.01754386] ; [ 6.01754386 42.98245614],0
d4,1,0.242642,1.365179,[6 2] ; [27 24],[4.47457627 3.52542373] ; [28.52542373 22.47457627],0
b5,1,0.284823,1.143933,[2 6] ; [23 28],[3.38983051 4.61016949] ; [21.61016949 29.38983051],0
d1,1,0.300756,1.07084,[4 4] ; [16 35],[2.71186441 5.28813559] ; [17.28813559 33.71186441],0
d3,1,0.306764,1.044557,[5 3] ; [22 29],[3.66101695 4.33898305] ; [23.33898305 27.66101695],0
s4,1,0.309333,1.033521,[2 6] ; [ 6 45],[1.08474576 6.91525424] ; [ 6.91525424 44.08474576],0
n4,1,0.331583,0.942705,[6 2] ; [29 22],[4.74576271 3.25423729] ; [30.25423729 20.74576271],0
r2,1,0.340485,0.908605,[4 4] ; [33 16],[5.19298246 2.80701754] ; [31.80701754 17.19298246],0
a4,1,0.340485,0.908605,[4 4] ; [16 33],[2.80701754 5.19298246] ; [17.19298246 31.80701754],0
p4,1,0.418141,0.655535,[3 5] ; [12 38],[2.06896552 5.93103448] ; [12.93103448 37.06896552],0
p8,1,0.440265,0.595592,[1 6] ; [14 36],[1.84210526 5.15789474] ; [13.15789474 36.84210526],0
p9,1,0.440524,0.594918,[4 3] ; [20 28],[3.05454545 3.94545455] ; [20.94545455 27.05454545],0
n1,1,0.476108,0.507766,[2 1] ; [14 17],[1.41176471 1.58823529] ; [14.58823529 16.41176471],0
a5,1,0.478271,0.502803,[5 3] ; [25 26],[4.06779661 3.93220339] ; [25.93220339 25.06779661],0
b1,1,0.500899,0.453032,[6 2] ; [32 19],[5.15254237 2.84745763] ; [32.84745763 18.15254237],0
n2,1,0.545417,0.365591,[2 1] ; [15 16],[1.5 1.5] ; [15.5 15.5],0
b4,1,0.56373,0.333287,[4 4] ; [31 20],[4.74576271 3.25423729] ; [30.25423729 20.74576271],0
p10,1,0.593888,0.284314,[4 4] ; [20 30],[3.31034483 4.68965517] ; [20.68965517 29.31034483],0
u2,1,0.606089,0.265909,[2 2] ; [ 8 14],[1.53846154 2.46153846] ; [ 8.46153846 13.53846154],0
a3,1,0.625697,0.237941,[4 4] ; [29 20],[4.63157895 3.36842105] ; [28.36842105 20.63157895],0
p7,1,0.635077,0.225239,[3 5] ; [14 34],[2.42857143 5.57142857] ; [14.57142857 33.42857143],0
r1,1,0.638671,0.220484,[4 4] ; [21 30],[3.38983051 4.61016949] ; [21.61016949 29.38983051],0
p6,1,0.673719,0.177283,[1 7] ; [ 4 46],[0.68965517 7.31034483] ; [ 4.31034483 45.68965517],0
v2,1,0.685808,0.163662,[1 7] ; [ 9 40],[1.40350877 6.59649123] ; [ 8.59649123 40.40350877],0
s8,1,0.71503,0.133305,[1 6] ; [ 5 46],[0.72413793 6.27586207] ; [ 5.27586207 45.72413793],0
a7,1,0.716228,0.132136,[4 4] ; [22 29],[3.52542373 4.47457627] ; [22.47457627 28.52542373],0
n3,1,0.738269,0.111654,[1 2] ; [13 17],[1.27272727 1.72727273] ; [12.72727273 17.27272727],0
v3,1,0.745825,0.105072,[2 6] ; [10 40],[1.65517241 6.34482759] ; [10.34482759 39.65517241],0
n6,1,0.751369,0.100385,[4 4] ; [22 28],[3.5862069 4.4137931] ; [22.4137931 27.5862069],0
v4,1,0.764181,0.089997,[5 3] ; [29 22],[4.61016949 3.38983051] ; [29.38983051 21.61016949],0
d5,1,0.764181,0.089997,[5 3] ; [29 22],[4.61016949 3.38983051] ; [29.38983051 21.61016949],0
a6,1,0.795833,0.066948,[4 4] ; [23 28],[3.66101695 4.33898305] ; [23.33898305 27.66101695],0
n5,1,0.797824,0.06562,[6 2] ; [36 15],[5.69491525 2.30508475] ; [36.30508475 14.69491525],0
a1,1,0.815729,0.054308,[1 7] ; [ 8 43],[1.22033898 6.77966102] ; [ 7.77966102 43.22033898],0
s7,1,0.856225,0.032827,[1 6] ; [ 8 39],[1.16666667 5.83333333] ; [ 7.83333333 39.16666667],0
s3,1,0.87611,0.024306,[1 7] ; [ 7 41],[1.14285714 6.85714286] ; [ 6.85714286 41.14285714],0
u3,1,0.924899,0.008886,[1 3] ; [ 6 16],[1.07692308 2.92307692] ; [ 5.92307692 16.07692308],0
v1,1,0.976383,0.000876,[2 6] ; [13 38],[2.03389831 5.96610169] ; [12.96610169 38.03389831],0
