Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,6e-05,16.112175,[29  3] ; [30 32],[20.08510638 11.91489362] ; [38.91489362 23.08510638],1
s2,1,0.000415,12.461492,[22 10] ; [19 43],[13.95744681 18.04255319] ; [27.04255319 34.95744681],1
n4,1,0.000798,11.244975,[ 6 26] ; [34 28],[13.61702128 18.38297872] ; [26.38297872 35.61702128],1
s4,1,0.000991,10.843524,[13 19] ; [ 7 55],[ 6.80851064 25.19148936] ; [13.19148936 48.80851064],1
s3,1,0.00862,6.9,[22 10] ; [24 36],[16. 16.] ; [30. 30.],0
n1,1,0.026134,4.947115,[5 3] ; [ 2 11],[2.66666667 5.33333333] ; [4.33333333 8.66666667],0
s7,1,0.070572,3.26967,[16 14] ; [19 38],[12.06896552 17.93103448] ; [22.93103448 34.06896552],0
s1,1,0.077279,3.121225,[ 3 29] ; [ 1 61],[ 1.36170213 30.63829787] ; [ 2.63829787 59.36170213],0
a1,1,0.081336,3.038001,[ 4 28] ; [ 2 60],[ 2.04255319 29.95744681] ; [ 3.95744681 58.04255319],0
p10,1,0.089551,2.882428,[25  7] ; [37 24],[21.33333333 10.66666667] ; [40.66666667 20.33333333],0
d4,1,0.090827,2.859663,[30  2] ; [50 12],[27.23404255  4.76595745] ; [52.76595745  9.23404255],0
n3,1,0.091167,2.853648,[5 3] ; [12  1],[6.47619048 1.52380952] ; [10.52380952  2.47619048],0
p2,1,0.092054,2.838083,[24  8] ; [54  7],[26.83870968  5.16129032] ; [51.16129032  9.83870968],0
p6,1,0.103083,2.65719,[16 15] ; [20 39],[12.4 18.6] ; [23.6 35.4],0
a5,1,0.113526,2.504433,[27  5] ; [43 19],[23.82978723  8.17021277] ; [46.17021277 15.82978723],0
a7,1,0.140493,2.172549,[19 13] ; [46 16],[22.12765957  9.87234043] ; [42.87234043 19.12765957],0
d1,1,0.148775,2.084764,[21 11] ; [31 31],[17.70212766 14.29787234] ; [34.29787234 27.70212766],0
a6,1,0.174166,1.846714,[16 16] ; [40 22],[19.06382979 12.93617021] ; [36.93617021 25.06382979],0
r3,1,0.178834,1.80729,[31  1] ; [55  7],[29.27659574  2.72340426] ; [56.72340426  5.27659574],0
p5,1,0.180021,1.797447,[ 4 28] ; [ 3 59],[ 2.38297872 29.61702128] ; [ 4.61702128 57.38297872],0
r1,1,0.185803,1.750588,[20 11] ; [48 14],[22.66666667  8.33333333] ; [45.33333333 16.66666667],0
p12,1,0.208086,1.584696,[ 3 29] ; [ 2 60],[ 1.70212766 30.29787234] ; [ 3.29787234 58.70212766],0
a4,1,0.219076,1.510411,[15 17] ; [21 41],[12.25531915 19.74468085] ; [23.74468085 38.25531915],0
d3,1,0.228169,1.452239,[25  7] ; [41 21],[22.46808511  9.53191489] ; [43.53191489 18.46808511],0
d2,1,0.228919,1.447567,[16 16] ; [23 39],[13.27659574 18.72340426] ; [25.72340426 36.27659574],0
v4,1,0.25153,1.314788,[31  1] ; [56  6],[29.61702128  2.38297872] ; [57.38297872  4.61702128],0
u1,1,0.259939,1.269081,[ 5 27] ; [ 5 57],[ 3.40425532 28.59574468] ; [ 6.59574468 55.40425532],0
p9,1,0.270742,1.212983,[25  7] ; [41 20],[22.70967742  9.29032258] ; [43.29032258 17.70967742],0
s8,1,0.284088,1.147431,[15 17] ; [22 40],[12.59574468 19.40425532] ; [24.40425532 37.59574468],0
p4,1,0.377577,0.778574,[24  8] ; [41 21],[22.12765957  9.87234043] ; [42.87234043 19.12765957],0
b1,1,0.383935,0.758065,[14 18] ; [33 29],[16. 16.] ; [31. 31.],0
b3,1,0.412847,0.670588,[ 7 12] ; [10 28],[ 5.66666667 13.33333333] ; [11.33333333 26.66666667],0
