Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001451,10.139439,[8 2] ; [ 3 14],[4.07407407 5.92592593] ; [ 6.92592593 10.07407407],0
p10,1,0.003681,8.434938,[10  1] ; [ 6 11],[6.28571429 4.71428571] ; [9.71428571 7.28571429],0
p11,1,0.0041,8.238797,[7 4] ; [ 2 15],[3.53571429 7.46428571] ; [ 5.46428571 11.53571429],0
v2,1,0.013124,6.152347,[7 4] ; [ 3 14],[3.92857143 7.07142857] ; [ 6.07142857 10.92857143],0
r4,1,0.014393,5.989305,[6 5] ; [ 2 15],[3.14285714 7.85714286] ; [ 4.85714286 12.14285714],0
p9,1,0.02278,5.185227,[9 2] ; [ 6 10],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
v4,1,0.035644,4.414048,[10  1] ; [9 8],[7.46428571 3.53571429] ; [11.53571429  5.46428571],0
p6,1,0.044361,4.042781,[5 6] ; [ 2 15],[2.75 8.25] ; [ 4.25 12.75],0
b1,1,0.094362,2.798336,[5 6] ; [13  4],[7.07142857 3.92857143] ; [10.92857143  6.07142857],0
p3,1,0.096104,2.769034,[7 4] ; [ 5 11],[4.88888889 6.11111111] ; [7.11111111 8.88888889],0
b3,1,0.096791,2.757639,[1 9] ; [5 7],[2.72727273 7.27272727] ; [3.27272727 8.72727273],0
b2,1,0.096791,2.757639,[1 9] ; [5 7],[2.72727273 7.27272727] ; [3.27272727 8.72727273],0
n2,1,0.105645,2.618182,[4 1] ; [4 7],[2.5 2.5] ; [5.5 5.5],0
s2,1,0.111666,2.530481,[5 6] ; [ 3 14],[3.14285714 7.85714286] ; [ 4.85714286 12.14285714],0
n5,1,0.117852,2.445633,[10  1] ; [11  6],[8.25 2.75] ; [12.75  4.25],0
p2,1,0.118268,2.440107,[6 5] ; [ 4 12],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
p5,1,0.142781,2.147727,[4 7] ; [ 2 14],[2.44444444 8.55555556] ; [ 3.55555556 12.44444444],0
n6,1,0.159719,1.976886,[8 2] ; [9 8],[6.2962963 3.7037037] ; [10.7037037  6.2962963],0
s6,1,0.183535,1.768767,[6 5] ; [ 5 12],[4.32142857 6.67857143] ; [ 6.67857143 10.32142857],0
n3,1,0.196667,1.666955,[1 4] ; [6 5],[2.1875 2.8125] ; [4.8125 6.1875],0
v1,1,0.225041,1.471933,[5 6] ; [ 4 13],[3.53571429 7.46428571] ; [ 5.46428571 11.53571429],0
s7,1,0.233762,1.417824,[5 5] ; [ 4 11],[3.6 6.4] ; [5.4 9.6],0
v3,1,0.263978,1.247772,[4 7] ; [ 3 14],[2.75 8.25] ; [ 4.25 12.75],0
s8,1,0.263978,1.247772,[4 7] ; [ 3 14],[2.75 8.25] ; [ 4.25 12.75],0
s1,1,0.304103,1.056114,[2 9] ; [ 1 16],[1.17857143 9.82142857] ; [ 1.82142857 15.17857143],0
p1,1,0.329929,0.949175,[ 1 10] ; [ 4 13],[1.96428571 9.03571429] ; [ 3.03571429 13.96428571],0
r1,1,0.39033,0.737913,[7 4] ; [8 9],[5.89285714 5.10714286] ; [9.10714286 7.89285714],0
b5,1,0.39033,0.737913,[7 4] ; [8 9],[5.89285714 5.10714286] ; [9.10714286 7.89285714],0
u2,1,0.427355,0.63,[1 1] ; [1 4],[0.57142857 1.42857143] ; [1.42857143 3.57142857],0
a7,1,0.453323,0.562329,[8 3] ; [10  7],[7.07142857 3.92857143] ; [10.92857143  6.07142857],0
b4,1,0.453323,0.562329,[8 3] ; [10  7],[7.07142857 3.92857143] ; [10.92857143  6.07142857],0
a3,1,0.502716,0.449198,[9 2] ; [12  5],[8.25 2.75] ; [12.75  4.25],0
s5,1,0.52518,0.403708,[4 7] ; [ 4 12],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
a2,1,0.544356,0.367526,[3 8] ; [ 3 14],[2.35714286 8.64285714] ; [ 3.64285714 13.35714286],0
a6,1,0.57649,0.311943,[7 4] ; [9 8],[6.28571429 4.71428571] ; [9.71428571 7.28571429],0
u1,1,0.635558,0.224599,[2 9] ; [ 2 15],[1.57142857 9.42857143] ; [ 2.42857143 14.57142857],0
a4,1,0.679365,0.170842,[6 5] ; [10  6],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
r2,1,0.702195,0.146199,[8 2] ; [11  4],[7.6 2.4] ; [11.4  3.6],0
n4,1,0.736268,0.113434,[9 2] ; [13  4],[8.64285714 2.35714286] ; [13.35714286  3.64285714],0
a5,1,0.736268,0.113434,[9 2] ; [13  4],[8.64285714 2.35714286] ; [13.35714286  3.64285714],0
u3,1,0.80915,0.058333,[1 1] ; [2 3],[0.85714286 1.14285714] ; [2.14285714 2.85714286],0
s4,1,0.823218,0.049911,[3 8] ; [ 4 13],[2.75 8.25] ; [ 4.25 12.75],0
d3,1,0.823218,0.049911,[10  1] ; [15  2],[9.82142857 1.17857143] ; [15.17857143  1.82142857],0
n1,1,0.838464,0.041558,[2 3] ; [5 6],[2.1875 2.8125] ; [4.8125 6.1875],0
d2,1,0.89466,0.017532,[8 3] ; [12  4],[8.14814815 2.85185185] ; [11.85185185  4.14814815],0
s3,1,0.954001,0.003327,[4 7] ; [ 6 11],[3.92857143 7.07142857] ; [ 6.07142857 10.92857143],0
