Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.8534,[37 68] ; [173  54],[66.41566265 38.58433735] ; [143.58433735  83.41566265],1
a6,1,0.0,42.78278,[42 63] ; [175  53],[68.42342342 36.57657658] ; [148.57657658  79.42342342],1
d4,1,0.0,28.080385,[59 45] ; [191  37],[78.31325301 25.68674699] ; [171.68674699  56.31325301],1
d5,1,2e-06,22.242186,[60 45] ; [186  42],[77.56756757 27.43243243] ; [168.43243243  59.56756757],1
a2,1,7e-06,20.213,[  4 101] ; [ 55 174],[18.54790419 86.45209581] ; [ 40.45209581 188.54790419],1
r1,1,8e-06,20.034277,[54 51] ; [174  55],[71.67664671 33.32335329] ; [156.32335329  72.67664671],1
r3,1,1.1e-05,19.294078,[79 26] ; [212  17],[91.48203593 13.51796407] ; [199.51796407  29.48203593],1
r4,1,2.2e-05,18.037771,[66 39] ; [192  37],[81.10778443 23.89221557] ; [176.89221557  52.10778443],1
p10,1,6.2e-05,16.040599,[52 52] ; [164  62],[68.07272727 35.92727273] ; [147.92727273  78.07272727],1
d1,1,7e-05,15.817538,[35 70] ; [130  99],[51.87125749 53.12874251] ; [113.12874251 115.87125749],1
u1,1,0.000677,11.550344,[  3 102] ; [ 36 193],[12.26047904 92.73952096] ; [ 26.73952096 202.26047904],1
v4,1,0.000936,10.950125,[82 22] ; [210  19],[91.1951952 12.8048048] ; [200.8048048  28.1951952],1
r2,1,0.001,10.827551,[79 24] ; [204  22],[88.59878419 14.40121581] ; [194.40121581  31.59878419],0
b5,1,0.001448,10.14358,[47 58] ; [145  84],[60.35928144 44.64071856] ; [131.64071856  97.35928144],0
a3,1,0.004762,7.967833,[55 50] ; [156  72],[66.53153153 38.46846847] ; [144.46846847  83.53153153],0
u3,1,0.015552,5.852814,[16 34] ; [38 32],[22.5 27.5] ; [31.5 38.5],0
v2,1,0.016128,5.788909,[26 74] ; [ 87 131],[35.53459119 64.46540881] ; [ 77.46540881 140.53459119],0
b1,1,0.017045,5.691726,[54 51] ; [ 86 143],[44.01197605 60.98802395] ; [ 95.98802395 133.01197605],0
p9,1,0.019775,5.431637,[61 41] ; [165  62],[70.0668693 31.9331307] ; [155.9331307  71.0668693],0
p2,1,0.029419,4.742912,[65 39] ; [170  59],[73.39339339 30.60660661] ; [161.60660661  67.39339339],0
a5,1,0.04934,3.863738,[56 49] ; [148  81],[64.13173653 40.86826347] ; [139.86826347  89.13173653],0
a4,1,0.055477,3.667703,[30 74] ; [ 91 138],[37.78978979 66.21021021] ; [ 83.21021021 145.78978979],0
n3,1,0.086167,2.944562,[23 20] ; [46 20],[27.22018349 15.77981651] ; [41.77981651 24.22018349],0
s6,1,0.089897,2.876226,[40 64] ; [110 117],[47.12990937 56.87009063] ; [102.87009063 124.12990937],0
s2,1,0.122166,2.389325,[30 74] ; [ 86 143],[36.22822823 67.77177177] ; [ 79.77177177 149.22822823],0
b4,1,0.127086,2.327749,[53 52] ; [136  93],[59.41616766 45.58383234] ; [129.58383234  99.41616766],0
p5,1,0.128634,2.308914,[ 7 98] ; [  7 221],[  4.41441441 100.58558559] ; [  9.58558559 218.41441441],0
p11,1,0.175604,1.834439,[66 39] ; [161  68],[71.36227545 33.63772455] ; [155.63772455  73.36227545],0
p4,1,0.185748,1.751021,[39 63] ; [105 123],[44.50909091 57.49090909] ; [ 99.49090909 128.50909091],0
