Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,8.5e-05,15.437592,[87 14] ; [30 22],[77.23529412 23.76470588] ; [39.76470588 12.23529412],1
b1,1,0.003846,8.355336,[32 69] ; [30 24],[40.4 60.6] ; [21.6 32.4],0
a5,1,0.003979,8.293427,[83 18] ; [33 21],[75.58709677 25.41290323] ; [40.41290323 13.58709677],0
n4,1,0.019468,5.459017,[81 20] ; [34 20],[74.93548387 26.06451613] ; [40.06451613 13.93548387],0
p9,1,0.021265,5.304943,[89 11] ; [38 13],[84.10596026 15.89403974] ; [42.89403974  8.10596026],0
n5,1,0.022091,5.238624,[76 25] ; [31 23],[69.72258065 31.27741935] ; [37.27741935 16.72258065],0
p12,1,0.037145,4.343736,[15 86] ; [ 2 51],[11.14935065 89.85064935] ; [ 5.85064935 47.14935065],0
s3,1,0.04115,4.169832,[89 10] ; [42 12],[84.76470588 14.23529412] ; [46.23529412  7.76470588],0
n6,1,0.066933,3.356668,[85 16] ; [38 15],[80.66883117 20.33116883] ; [42.33116883 10.66883117],0
s4,1,0.067046,3.353902,[20 80] ; [18 36],[24.67532468 75.32467532] ; [13.32467532 40.67532468],0
r3,1,0.084242,2.981108,[97  4] ; [48  6],[94.48387097  6.51612903] ; [50.51612903  3.48387097],0
a8,1,0.096547,2.761675,[12 80] ; [ 2 46],[ 9.2 82.8] ; [ 4.8 43.2],0
p1,1,0.096872,2.756293,[ 8 93] ; [ 9 45],[11.07741935 89.92258065] ; [ 5.92258065 48.07741935],0
a6,1,0.112935,2.512659,[62 39] ; [26 28],[57.34193548 43.65806452] ; [30.65806452 23.34193548],0
a3,1,0.118858,2.432308,[74 27] ; [33 21],[69.72258065 31.27741935] ; [37.27741935 16.72258065],0
d3,1,0.1426,2.149677,[61 40] ; [39 15],[65.16129032 35.83870968] ; [34.83870968 19.16129032],0
s1,1,0.149821,2.074074,[ 5 95] ; [ 6 47],[ 7.18954248 92.81045752] ; [ 3.81045752 49.18954248],0
v4,1,0.154674,2.025536,[96  5] ; [48  6],[93.83225806  7.16774194] ; [50.16774194  3.83225806],0
s7,1,0.167575,1.904505,[57 42] ; [32 14],[60.76551724 38.23448276] ; [28.23448276 17.76551724],0
b5,1,0.288248,1.127785,[72 29] ; [34 20],[69.07096774 31.92903226] ; [36.92903226 17.07096774],0
v2,1,0.346342,0.886815,[53 43] ; [24 27],[50.28571429 45.71428571] ; [26.71428571 24.28571429],0
r1,1,0.362508,0.829185,[73 27] ; [43 11],[75.32467532 24.67532468] ; [40.67532468 13.32467532],0
s5,1,0.424188,0.638683,[35 60] ; [21 27],[37.2027972 57.7972028] ; [18.7972028 29.2027972],0
d1,1,0.439026,0.598826,[68 33] ; [33 21],[65.81290323 35.18709677] ; [35.18709677 18.81290323],0
n2,1,0.450475,0.569457,[19  5] ; [16  7],[17.87234043  6.12765957] ; [17.12765957  5.87234043],0
p5,1,0.475008,0.510303,[ 6 92] ; [ 5 49],[ 7.09210526 90.90789474] ; [ 3.90789474 50.09210526],0
v1,1,0.480298,0.498187,[53 40] ; [27 26],[50.95890411 42.04109589] ; [29.04109589 23.95890411],0
d2,1,0.512003,0.429972,[61 39] ; [30 24],[59.09090909 40.90909091] ; [31.90909091 22.09090909],0
p8,1,0.515316,0.423257,[27 73] ; [12 42],[25.32467532 74.67532468] ; [13.67532468 40.32467532],0
a2,1,0.537634,0.379943,[23 78] ; [10 44],[21.50322581 79.49677419] ; [11.49677419 42.50322581],0
p3,1,0.549006,0.359101,[42 58] ; [20 34],[40.25974026 59.74025974] ; [21.74025974 32.25974026],0
a7,1,0.603917,0.269129,[75 26] ; [38 16],[73.63225806 27.36774194] ; [39.36774194 14.63225806],0
u3,1,0.614295,0.253968,[21  6] ; [15  6],[20.25  6.75] ; [15.75  5.25],0
d4,1,0.630979,0.230735,[85 16] ; [47  7],[86.01290323 14.98709677] ; [45.98709677  8.01290323],0
p6,1,0.634174,0.226443,[19 81] ; [12 42],[20.12987013 79.87012987] ; [10.87012987 43.12987013],0
n3,1,0.677132,0.173372,[18  6] ; [16  7],[17.36170213  6.63829787] ; [16.63829787  6.36170213],0
p2,1,0.701115,0.147314,[74 27] ; [38 16],[72.98064516 28.01935484] ; [39.01935484 14.98064516],0
r4,1,0.701267,0.147157,[90 11] ; [47  7],[89.27096774 11.72903226] ; [47.72903226  6.27096774],0
b2,1,0.706355,0.141945,[22 41] ; [ 8 18],[21.23595506 41.76404494] ; [ 8.76404494 17.23595506],0
b3,1,0.706355,0.141945,[22 41] ; [ 8 18],[21.23595506 41.76404494] ; [ 8.76404494 17.23595506],0
r2,1,0.739047,0.110966,[96  5] ; [51  2],[96.40909091  4.59090909] ; [50.59090909  2.40909091],0
a4,1,0.803474,0.061928,[47 54] ; [24 30],[46.26451613 54.73548387] ; [24.73548387 29.26451613],0
a1,1,0.805506,0.060628,[ 3 98] ; [ 2 52],[ 3.25806452 97.74193548] ; [ 1.74193548 52.25806452],0
v3,1,0.863562,0.029529,[36 57] ; [19 32],[35.52083333 57.47916667] ; [19.47916667 31.52083333],0
n1,1,0.891138,0.018732,[11 13] ; [11 12],[11.23404255 12.76595745] ; [10.76595745 12.23404255],0
u4,1,0.937085,0.006231,[ 4 97] ; [ 2 52],[ 3.90967742 97.09032258] ; [ 2.09032258 51.90967742],0
b4,1,0.942664,0.005173,[63 38] ; [34 20],[63.20645161 37.79354839] ; [33.79354839 20.20645161],0
s8,1,0.947256,0.004376,[55 45] ; [30 24],[55.19480519 44.80519481] ; [29.80519481 24.19480519],0
u1,1,0.95072,0.00382,[21 80] ; [11 43],[20.8516129 80.1483871] ; [11.1483871 42.8516129],0
u2,1,0.959196,0.002618,[16 11] ; [12  8],[16.08510638 10.91489362] ; [11.91489362  8.08510638],0
d5,1,0.964409,0.001991,[82 19] ; [44 10],[82.10322581 18.89677419] ; [43.89677419 10.10322581],0
p4,1,0.965281,0.001895,[52 49] ; [28 26],[52.12903226 48.87096774] ; [27.87096774 26.12903226],0
s6,1,0.992521,8.8e-05,[84 15] ; [45  8],[84.01973684 14.98026316] ; [44.98026316  8.01973684],0
