Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,58.216632,[207  45] ; [41 59],[177.54545455  74.45454545] ; [70.45454545 29.54545455],1
p3,1,0.0,26.230842,[146 107] ; [29 75],[124.01960784 128.98039216] ; [50.98039216 53.01960784],1
n5,1,1e-06,23.733121,[203  53] ; [56 48],[184.17777778  71.82222222] ; [74.82222222 29.17777778],1
p4,1,2.4e-05,17.829959,[162  92] ; [41 63],[144.02793296 109.97206704] ; [58.97206704 45.02793296],1
p8,1,3.4e-05,17.163957,[149 101] ; [36 66],[131.39204545 118.60795455] ; [53.60795455 48.39204545],1
p7,1,5.4e-05,16.307327,[180  70] ; [51 52],[163.59773371  86.40226629] ; [67.40226629 35.59773371],1
a5,1,6.1e-05,16.064156,[197  59] ; [58 46],[181.33333333  74.66666667] ; [73.66666667 30.33333333],1
n4,1,0.002342,9.260078,[208  48] ; [69 35],[196.97777778  59.02222222] ; [80.02222222 23.97777778],0
s8,1,0.002363,9.243969,[118 135] ; [30 73],[105.17977528 147.82022472] ; [42.82022472 60.17977528],0
p5,1,0.003705,8.422788,[ 37 216] ; [  4 100],[ 29.05602241 223.94397759] ; [11.94397759 92.05602241],0
s2,1,0.005853,7.595073,[125 128] ; [34 68],[113.31549296 139.68450704] ; [45.68450704 56.31549296],0
a3,1,0.006571,7.386556,[189  66] ; [62 42],[178.28690808  76.71309192] ; [72.71309192 31.28690808],0
s7,1,0.007488,7.151996,[116 127] ; [32 68],[104.85131195 138.14868805] ; [43.14868805 56.85131195],0
s6,1,0.008671,6.889305,[155  92] ; [49 54],[143.96571429 103.03428571] ; [60.03428571 42.96571429],0
v1,1,0.008781,6.866803,[136 113] ; [40 62],[124.85470085 124.14529915] ; [51.14529915 50.85470085],0
s3,1,0.018245,5.572476,[143 108] ; [44 58],[132.96600567 118.03399433] ; [54.03399433 47.96600567],0
n1,1,0.026436,4.927278,[24 20] ; [10 24],[19.17948718 24.82051282] ; [14.82051282 19.17948718],0
p6,1,0.039756,4.228273,[105 144] ; [31 71],[ 96.47863248 152.52136752] ; [39.52136752 62.47863248],0
p2,1,0.043247,4.08572,[208  44] ; [76 28],[201.03370787  50.96629213] ; [82.96629213 21.03370787],0
a2,1,0.04749,3.92795,[ 61 195] ; [15 89],[ 54.04444444 201.95555556] ; [21.95555556 82.04444444],0
