Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.012238,6.276125,[30  8] ; [15 15],[25.14705882 12.85294118] ; [19.85294118 10.14705882],0
v1,1,0.395458,0.722093,[13 26] ; [13 17],[14.69565217 24.30434783] ; [11.30434783 18.69565217],0
u1,1,0.40472,0.694257,[ 2 39] ; [ 3 27],[ 2.88732394 38.11267606] ; [ 2.11267606 27.88732394],0
s4,1,0.47602,0.507967,[ 8 33] ; [ 8 22],[ 9.23943662 31.76056338] ; [ 6.76056338 23.23943662],0
s2,1,0.500595,0.453674,[17 23] ; [10 19],[15.65217391 24.34782609] ; [11.34782609 17.65217391],0
s5,1,0.511587,0.430819,[ 9 30] ; [ 5 25],[ 7.91304348 31.08695652] ; [ 6.08695652 23.91304348],0
a3,1,0.519608,0.414671,[25 16] ; [16 14],[23.67605634 17.32394366] ; [17.32394366 12.67605634],0
r3,1,0.546701,0.363261,[27 12] ; [22  7],[28.10294118 10.89705882] ; [20.89705882  8.10294118],0
a2,1,0.562089,0.3361,[ 6 35] ; [ 3 27],[ 5.1971831 35.8028169] ; [ 3.8028169 26.1971831],0
v2,1,0.596585,0.280178,[17 22] ; [15 15],[18.08695652 20.91304348] ; [13.91304348 16.08695652],0
s8,1,0.598161,0.277778,[11 29] ; [10 20],[12. 28.] ; [ 9. 21.],0
n5,1,0.598161,0.277778,[27 13] ; [22  8],[28. 12.] ; [21.  9.],0
n4,1,0.682891,0.16689,[24 17] ; [19 11],[24.83098592 16.16901408] ; [18.16901408 11.83098592],0
r1,1,0.687452,0.161857,[ 9 31] ; [ 8 22],[ 9.71428571 30.28571429] ; [ 7.28571429 22.71428571],0
n6,1,0.687811,0.161466,[29 10] ; [21  9],[28.26086957 10.73913043] ; [21.73913043  8.26086957],0
v3,1,0.693049,0.155805,[11 29] ; [ 7 23],[10.28571429 29.71428571] ; [ 7.71428571 22.28571429],0
d3,1,0.704662,0.143668,[21 20] ; [14 16],[20.21126761 20.78873239] ; [14.78873239 15.21126761],0
a1,1,0.749267,0.102148,[ 2 39] ; [ 1 29],[ 1.73239437 39.26760563] ; [ 1.26760563 28.73239437],0
d4,1,0.766242,0.088384,[28 12] ; [20 10],[27.42857143 12.57142857] ; [20.57142857  9.42857143],0
p4,1,0.782441,0.076253,[20 20] ; [16 14],[20.57142857 19.42857143] ; [15.42857143 14.57142857],0
n1,1,0.785144,0.074323,[ 7 10] ; [6 7],[7.36666667 9.63333333] ; [5.63333333 7.36666667],0
p8,1,0.815379,0.054519,[18 21] ; [13 17],[17.52173913 21.47826087] ; [13.47826087 16.52173913],0
p2,1,0.821814,0.050721,[30  8] ; [23  7],[29.61764706  8.38235294] ; [23.38235294  6.61764706],0
s1,1,0.822001,0.050613,[ 1 40] ; [ 1 29],[ 1.15492958 39.84507042] ; [ 0.84507042 29.15492958],0
p7,1,0.829306,0.04648,[18 20] ; [15 15],[18.44117647 19.55882353] ; [14.55882353 15.44117647],0
a7,1,0.835928,0.042892,[19 21] ; [15 15],[19.42857143 20.57142857] ; [14.57142857 15.42857143],0
p3,1,0.884411,0.021135,[14 26] ; [10 20],[13.71428571 26.28571429] ; [10.28571429 19.71428571],0
a6,1,0.919132,0.010308,[21 20] ; [15 15],[20.78873239 20.21126761] ; [15.21126761 14.78873239],0
u2,1,0.960732,0.002424,[9 7] ; [8 6],[9.06666667 6.93333333] ; [7.93333333 6.06666667],0
p1,1,1.0,0.0,[ 4 36] ; [ 3 27],[ 4. 36.] ; [ 3. 27.],0
