Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,50.017169,[43 20] ; [ 31 132],[20.62831858 42.37168142] ; [ 53.37168142 109.62831858],1
s6,1,0.0,28.540553,[52 14] ; [ 69 103],[33.55462185 32.44537815] ; [87.44537815 84.55462185],1
s2,1,1e-06,25.198176,[41 24] ; [ 47 123],[24.34042553 40.65957447] ; [ 63.65957447 106.34042553],1
p10,1,0.000281,13.193527,[52 13] ; [91 77],[39.89270386 25.10729614] ; [103.10729614  64.89270386],1
d5,1,0.001665,9.886026,[47 19] ; [83 88],[36.20253165 29.79746835] ; [93.79746835 77.20253165],0
p4,1,0.001686,9.863621,[32 34] ; [ 46 124],[21.81355932 44.18644068] ; [ 56.18644068 113.81355932],0
v1,1,0.001848,9.69464,[38 25] ; [ 63 105],[27.54545455 35.45454545] ; [73.45454545 94.54545455],0
r4,1,0.002186,9.386754,[59  7] ; [121  51],[49.91596639 16.08403361] ; [130.08403361  41.91596639],0
s3,1,0.002963,8.830323,[41 24] ; [70 99],[30.83333333 34.16666667] ; [80.16666667 88.83333333],0
s5,1,0.004906,7.91381,[22 42] ; [ 29 139],[14.06896552 49.93103448] ; [ 36.93103448 131.06896552],0
a5,1,0.009153,6.792812,[42 24] ; [77 95],[33. 33.] ; [86. 86.],0
r1,1,0.01042,6.561632,[50 14] ; [103  68],[41.66808511 22.33191489] ; [111.33191489  59.66808511],0
n6,1,0.011962,6.316427,[55 11] ; [113  56],[47.18297872 18.81702128] ; [120.81702128  48.18297872],0
p9,1,0.017024,5.693873,[52 14] ; [105  63],[44.28205128 21.71794872] ; [112.71794872  55.28205128],0
u3,1,0.021344,5.298478,[15  5] ; [37 43],[10.4  9.6] ; [41.6 38.4],0
r3,1,0.022045,5.242246,[62  4] ; [139  30],[56.45106383  9.54893617] ; [144.54893617  24.45106383],0
a3,1,0.023882,5.103145,[46 20] ; [91 79],[38.31355932 27.68644068] ; [98.68644068 71.31355932],0
v2,1,0.027467,4.861207,[32 30] ; [ 59 107],[24.74561404 37.25438596] ; [66.25438596 99.74561404],0
v4,1,0.033595,4.515189,[62  4] ; [140  28],[56.97435897  9.02564103] ; [145.02564103  22.97435897],0
p7,1,0.058909,3.567843,[33 33] ; [ 61 106],[26.62660944 39.37339056] ; [67.37339056 99.62660944],0
p6,1,0.06162,3.493249,[17 49] ; [ 26 144],[12.02542373 53.97457627] ; [ 30.97457627 139.02542373],0
v3,1,0.062943,3.458084,[24 40] ; [ 42 125],[18.28571429 45.71428571] ; [ 47.71428571 119.28571429],0
u2,1,0.065612,3.389511,[13  6] ; [35 43],[9.40206186 9.59793814] ; [38.59793814 39.40206186],0
p3,1,0.075762,3.153556,[25 41] ; [ 45 127],[19.41176471 46.58823529] ; [ 50.58823529 121.41176471],0
d2,1,0.076878,3.129705,[17 49] ; [ 27 144],[12.25316456 53.74683544] ; [ 31.74683544 139.25316456],0
a2,1,0.090571,2.86419,[ 7 59] ; [  8 164],[ 4.15966387 61.84033613] ; [ 10.84033613 161.15966387],0
a8,1,0.16288,1.947283,[12 50] ; [ 20 145],[ 8.74008811 53.25991189] ; [ 23.25991189 141.74008811],0
n4,1,0.214332,1.54192,[47 18] ; [109  62],[42.96610169 22.03389831] ; [113.03389831  57.96610169],0
r2,1,0.292919,1.106155,[59  7] ; [142  27],[56.45106383  9.54893617] ; [144.54893617  24.45106383],0
p5,1,0.362474,0.829303,[ 4 61] ; [  6 166],[ 2.74261603 62.25738397] ; [  7.25738397 164.74261603],0
p12,1,0.368508,0.808688,[ 3 63] ; [  4 167],[ 1.94936709 64.05063291] ; [  5.05063291 165.94936709],0
b2,1,0.370708,0.80129,[18 27] ; [30 63],[15.65217391 29.34782609] ; [32.34782609 60.65217391],0
b3,1,0.370708,0.80129,[18 27] ; [30 63],[15.65217391 29.34782609] ; [32.34782609 60.65217391],0
p11,1,0.377113,0.780092,[44 22] ; [104  68],[41.04201681 24.95798319] ; [106.95798319  65.04201681],0
a4,1,0.445131,0.58302,[19 47] ; [ 41 130],[16.70886076 49.29113924] ; [ 43.29113924 127.70886076],0
d3,1,0.465534,0.532556,[23 43] ; [ 68 102],[25.44915254 40.55084746] ; [ 65.55084746 104.44915254],0
b5,1,0.471007,0.519613,[41 25] ; [98 74],[38.54621849 27.45378151] ; [100.45378151  71.54621849],0
n1,1,0.489007,0.47871,[ 8 11] ; [19 38],[ 6.75 12.25] ; [20.25 36.75],0
a1,1,0.48958,0.477449,[ 3 63] ; [ 12 160],[ 4.15966387 61.84033613] ; [ 10.84033613 161.15966387],0
p1,1,0.498466,0.458201,[ 5 61] ; [  9 162],[ 3.89873418 62.10126582] ; [ 10.10126582 160.89873418],0
a7,1,0.510361,0.433327,[40 26] ; [95 75],[37.75423729 28.24576271] ; [97.24576271 72.75423729],0
s4,1,0.519765,0.414359,[10 56] ; [ 32 139],[11.69620253 54.30379747] ; [ 30.30379747 140.69620253],0
a6,1,0.570711,0.321494,[38 28] ; [92 80],[36.05042017 29.94957983] ; [93.94957983 78.05042017],0
p2,1,0.615039,0.252903,[46 20] ; [114  58],[44.3697479 21.6302521] ; [115.6302521  56.3697479],0
d4,1,0.64007,0.218651,[35 31] ; [97 75],[36.60504202 29.39495798] ; [95.39495798 76.60504202],0
s1,1,0.67368,0.177328,[ 4 61] ; [  8 159],[ 3.36206897 61.63793103] ; [  8.63793103 158.36206897],0
b4,1,0.674525,0.176354,[36 30] ; [99 73],[37.43697479 28.56302521] ; [97.56302521 74.43697479],0
u1,1,0.701919,0.146484,[ 3 63] ; [  6 166],[ 2.49579832 63.50420168] ; [  6.50420168 165.49579832],0
b1,1,0.767672,0.087274,[27 39] ; [74 98],[28.00840336 37.99159664] ; [72.99159664 99.00840336],0
n5,1,0.796114,0.06676,[44 22] ; [109  59],[43.15384615 22.84615385] ; [109.84615385  58.15384615],0
n3,1,0.882264,0.021934,[14  5] ; [41 16],[13.75  5.25] ; [41.25 15.75],0
n2,1,0.938266,0.005998,[15  5] ; [44 14],[15.12820513  4.87179487] ; [43.87179487 14.12820513],0
