Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.953375,[361  14] ; [5 9],[352.8277635  22.1722365] ; [13.1722365  0.8277635],1
r2,1,1e-06,23.77673,[362  11] ; [10  4],[358.54263566  14.45736434] ; [13.45736434  0.54263566],1
r1,1,4.9e-05,16.502311,[315  58] ; [6 8],[309.3875969  63.6124031] ; [11.6124031  2.3875969],1
r3,1,0.000517,12.053932,[362  12] ; [11  3],[359.54123711  14.45876289] ; [13.45876289  0.54123711],1
a7,1,0.001126,10.608591,[280  94] ; [5 9],[274.71649485  99.28350515] ; [10.28350515  3.71649485],0
b1,1,0.020108,5.402517,[151 224] ; [10  4],[155.20565553 219.79434447] ; [5.79434447 8.20565553],0
d4,1,0.029511,4.737558,[320  54] ; [9 5],[317.12886598  56.87113402] ; [11.87113402  2.12886598],0
v3,1,0.044534,4.036198,[177 186] ; [ 3 11],[173.31564987 189.68435013] ; [6.68435013 7.31564987],0
p11,1,0.053854,3.717226,[332  43] ; [10  4],[329.69151671  45.30848329] ; [12.30848329  1.69151671],0
d1,1,0.068746,3.312701,[249 126] ; [6 8],[245.82262211 129.17737789] ; [9.17737789 4.82262211],0
a4,1,0.102405,2.667685,[190 184] ; [ 4 10],[187. 187.] ; [7. 7.],0
d5,1,0.115727,2.474222,[323  51] ; [10  4],[320.98453608  53.01546392] ; [12.01546392  1.98453608],0
p8,1,0.123518,2.372134,[259 114] ; [7 7],[256.37726098 116.62273902] ; [9.62273902 4.37726098],0
u1,1,0.143499,2.140027,[ 90 285] ; [ 1 13],[ 87.72493573 287.27506427] ; [ 3.27506427 10.72493573],0
n4,1,0.154423,2.02801,[320  55] ; [10  4],[318.12339332  56.87660668] ; [11.87660668  2.12339332],0
s1,1,0.223157,1.483955,[  8 365] ; [ 1 13],[  8.6744186 364.3255814] ; [ 0.3255814 13.6744186],0
a3,1,0.226973,1.459728,[291  82] ; [9 5],[289.14728682  83.85271318] ; [10.85271318  3.14728682],0
a2,1,0.236413,1.401856,[108 267] ; [ 2 12],[106.04113111 268.95886889] ; [ 3.95886889 10.04113111],0
p4,1,0.238695,1.388283,[313  62] ; [10  4],[311.37532134  63.62467866] ; [11.62467866  2.37532134],0
s4,1,0.275552,1.1889,[ 64 307] ; [ 4 10],[ 65.52727273 305.47272727] ; [ 2.47272727 11.52727273],0
u3,1,0.301803,1.06621,[53 31] ; [2 3],[51.91011236 32.08988764] ; [3.08988764 1.91011236],0
