Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,80.028691,[371   8] ; [46 21],[354.35650224  24.64349776] ; [62.64349776  4.35650224],1
r2,1,0.0,35.794906,[370   6] ; [53 11],[361.47272727  14.52727273] ; [61.52727273  2.47272727],1
u1,1,1e-06,23.695611,[112 267] ; [ 1 66],[ 96.02466368 282.97533632] ; [16.97533632 50.02466368],1
a4,1,5.2e-05,16.363145,[185 192] ; [15 52],[169.81981982 207.18018018] ; [30.18018018 36.81981982],1
a2,1,9.6e-05,15.221482,[130 249] ; [ 7 60],[116.41928251 262.58071749] ; [20.58071749 46.41928251],1
a5,1,0.000215,13.699268,[300  79] ; [39 28],[288.07399103  90.92600897] ; [50.92600897 16.07399103],1
d1,1,0.001308,10.330663,[253 126] ; [31 36],[241.33632287 137.66367713] ; [42.66367713 24.33632287],0
r3,1,0.001527,10.045658,[369   7] ; [61  6],[364.96613995  11.03386005] ; [65.03386005  1.96613995],0
d2,1,0.002446,9.180546,[199 177] ; [22 45],[187.57562077 188.42437923] ; [33.42437923 33.57562077],0
a3,1,0.012415,6.250634,[281  96] ; [40 27],[272.56081081 104.43918919] ; [48.43918919 18.56081081],0
u3,1,0.019281,5.47589,[71 25] ; [13 13],[66.09836066 29.90163934] ; [17.90163934  8.09836066],0
p1,1,0.021877,5.255506,[ 38 338] ; [ 1 66],[ 33.10158014 342.89841986] ; [ 5.89841986 61.10158014],0
s8,1,0.028659,4.787972,[206 170] ; [27 40],[197.76072235 178.23927765] ; [35.23927765 31.76072235],0
s2,1,0.031825,4.607909,[253 123] ; [36 31],[245.29119639 130.70880361] ; [43.70880361 23.29119639],0
a8,1,0.031837,4.607262,[ 56 279] ; [ 4 60],[ 50.37593985 284.62406015] ; [ 9.62406015 54.37593985],0
a1,1,0.033648,4.512491,[ 16 363] ; [ 7 60],[ 19.54484305 359.45515695] ; [ 3.45515695 63.54484305],0
d5,1,0.034628,4.463432,[325  52] ; [51 16],[319.26126126  57.73873874] ; [56.73873874 10.26126126],0
v2,1,0.038949,4.263106,[228 135] ; [32 33],[220.51401869 142.48598131] ; [39.48598131 25.51401869],0
n5,1,0.046095,3.978119,[294  83] ; [44 22],[287.64334086  89.35665914] ; [50.35665914 15.64334086],0
s7,1,0.048252,3.901175,[221 142] ; [30 33],[213.88028169 149.11971831] ; [37.11971831 25.88028169],0
p4,1,0.061742,3.489957,[252 124] ; [37 30],[245.29119639 130.70880361] ; [43.70880361 23.29119639],0
a6,1,0.070381,3.274101,[296  80] ; [46 21],[290.27539503  85.72460497] ; [51.72460497 15.27539503],0
n4,1,0.091966,2.839617,[296  83] ; [46 21],[290.62331839  88.37668161] ; [51.37668161 15.62331839],0
s3,1,0.095678,2.776148,[264 106] ; [41 26],[258.23798627 111.76201373] ; [46.76201373 20.23798627],0
v4,1,0.108944,2.569469,[368   9] ; [63  4],[365.96171171  11.03828829] ; [65.03828829  1.96171171],0
b4,1,0.111905,2.527108,[227 152] ; [47 20],[232.83856502 146.16143498] ; [41.16143498 25.83856502],0
p7,1,0.139515,2.183304,[247 117] ; [38 27],[241.81818182 122.18181818] ; [43.18181818 21.81818182],0
n3,1,0.144702,2.127227,[59 17] ; [13  8],[56.41237113 19.58762887] ; [15.58762887  5.41237113],0
p11,1,0.186416,1.745714,[289  90] ; [56 11],[293.17264574  85.82735426] ; [51.82735426 15.17264574],0
s4,1,0.283231,1.151519,[ 73 299] ; [17 50],[ 76.2642369 295.7357631] ; [13.7357631 53.2642369],0
p8,1,0.300279,1.072954,[206 166] ; [32 34],[202.1369863 169.8630137] ; [35.8630137 30.1369863],0
n6,1,0.385713,0.752414,[328  47] ; [56 11],[325.7918552  49.2081448] ; [58.2081448  8.7918552],0
d3,1,0.38903,0.741972,[299  78] ; [50 17],[296.33558559  80.66441441] ; [52.66441441 14.33558559],0
p2,1,0.4061,0.69019,[325  53] ; [55 12],[322.78651685  55.21348315] ; [57.21348315  9.78651685],0
p6,1,0.420051,0.650173,[150 224] ; [23 43],[147.05 226.95] ; [25.95 40.05],0
v3,1,0.447759,0.57632,[147 217] ; [23 42],[144.24242424 219.75757576] ; [25.75757576 39.24242424],0
n1,1,0.458051,0.550653,[28 47] ; [ 6 15],[26.5625 48.4375] ; [ 7.4375 13.5625],0
s5,1,0.544874,0.36658,[156 214] ; [24 39],[153.81062356 216.18937644] ; [26.18937644 36.81062356],0
p5,1,0.634679,0.225769,[ 49 328] ; [10 56],[ 50.20993228 326.79006772] ; [ 8.79006772 57.20993228],0
n2,1,0.653347,0.201706,[58 18] ; [17  4],[58.7628866 17.2371134] ; [16.2371134  4.7628866],0
p10,1,0.659314,0.194359,[315  60] ; [56  9],[316.19318182  58.80681818] ; [54.80681818 10.19318182],0
s1,1,0.685282,0.16424,[ 15 358] ; [ 2 65],[ 14.41136364 358.58863636] ; [ 2.58863636 64.41136364],0
p9,1,0.720031,0.128463,[328  45] ; [57  9],[327.11845103  45.88154897] ; [57.88154897  8.11845103],0
d4,1,0.724273,0.124435,[326  51] ; [59  8],[326.90315315  50.09684685] ; [58.09684685  8.90315315],0
b5,1,0.728528,0.120467,[252 127] ; [46 21],[253.23318386 125.76681614] ; [44.76681614 22.23318386],0
v1,1,0.769415,0.085931,[211 157] ; [36 29],[209.92147806 158.07852194] ; [37.07852194 27.92147806],0
u4,1,0.871616,0.026117,[ 10 369] ; [ 2 65],[ 10.19730942 368.80269058] ; [ 1.80269058 65.19730942],0
b3,1,0.899307,0.016012,[ 77 147] ; [13 26],[ 76.6539924 147.3460076] ; [13.3460076 25.6539924],0
b2,1,0.899307,0.016012,[ 77 147] ; [13 26],[ 76.6539924 147.3460076] ; [13.3460076 25.6539924],0
u2,1,0.91175,0.012283,[61 34] ; [17  9],[61.23966942 33.76033058] ; [16.76033058  9.23966942],0
b1,1,0.929449,0.007839,[128 251] ; [23 44],[128.3161435 250.6838565] ; [22.6838565 44.3161435],0
p12,1,0.973713,0.001086,[ 40 338] ; [ 7 60],[ 39.92359551 338.07640449] ; [ 7.07640449 59.92359551],0
p3,1,0.994295,5.1e-05,[192 186] ; [34 33],[191.97303371 186.02696629] ; [34.02696629 32.97303371],0
