Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,4e-06,21.209461,[19 28] ; [81 22],[31.33333333 15.66666667] ; [68.66666667 34.33333333],1
p11,1,0.000137,14.543741,[21 30] ; [75 28],[31.79220779 19.20779221] ; [64.20779221 38.79220779],1
p7,1,0.000759,11.338887,[11 40] ; [50 50],[20.60264901 30.39735099] ; [40.39735099 59.60264901],1
p8,1,0.00088,11.065179,[ 7 44] ; [41 61],[16. 35.] ; [32. 70.],1
v4,1,0.001393,10.2156,[38 13] ; [94  7],[44.28947368  6.71052632] ; [87.71052632 13.28947368],0
p10,1,0.002561,9.096671,[20 29] ; [68 34],[28.55629139 20.44370861] ; [59.44370861 42.55629139],0
a6,1,0.003306,8.630401,[21 30] ; [68 35],[29.47402597 21.52597403] ; [59.52597403 43.47402597],0
a7,1,0.012653,6.216985,[29 22] ; [78 24],[35.66666667 15.33333333] ; [71.33333333 30.66666667],0
b1,1,0.015317,5.879603,[25 26] ; [30 73],[18.21428571 32.78571429] ; [36.78571429 66.21428571],0
r3,1,0.01988,5.422386,[42  9] ; [97  6],[46.03246753  4.96753247] ; [92.96753247 10.03246753],0
n6,1,0.032601,4.566621,[24 27] ; [67 36],[30.13636364 20.86363636] ; [60.86363636 42.13636364],0
s1,1,0.069738,3.28918,[ 5 46] ; [  3 100],[ 2.64935065 48.35064935] ; [ 5.35064935 97.64935065],0
r4,1,0.071634,3.245173,[35 16] ; [84 19],[39.40909091 11.59090909] ; [79.59090909 23.40909091],0
s6,1,0.100272,2.701205,[18 31] ; [52 50],[22.71523179 26.28476821] ; [47.28476821 54.71523179],0
s8,1,0.138555,2.193936,[ 9 41] ; [30 73],[12.74509804 37.25490196] ; [26.25490196 76.74509804],0
d3,1,0.15594,2.013158,[28 23] ; [68 34],[32. 19.] ; [64. 38.],0
r1,1,0.158852,1.985124,[32 19] ; [76 27],[35.76623377 15.23376623] ; [72.23376623 30.76623377],0
a8,1,0.159208,1.981737,[ 1 50] ; [ 7 85],[ 2.85314685 48.14685315] ; [ 5.14685315 86.85314685],0
a4,1,0.213993,1.544206,[21 30] ; [32 71],[17.55194805 33.44805195] ; [35.44805195 67.55194805],0
n1,1,0.214143,1.543191,[ 8 14] ; [ 6 23],[ 6.03921569 15.96078431] ; [ 7.96078431 21.03921569],0
n3,1,0.236375,1.402082,[12  8] ; [22  7],[13.87755102  6.12244898] ; [20.12244898  8.87755102],0
p3,1,0.243283,1.36147,[ 8 42] ; [25 78],[10.78431373 39.21568627] ; [22.21568627 80.78431373],0
d2,1,0.26804,1.226752,[22 29] ; [35 68],[18.87662338 32.12337662] ; [38.12337662 64.87662338],0
s4,1,0.310621,1.028033,[13 38] ; [19 84],[10.5974026 40.4025974] ; [21.4025974 81.5974026],0
d4,1,0.313009,1.017937,[44  7] ; [82 21],[41.72727273  9.27272727] ; [84.27272727 18.72727273],0
u2,1,0.314048,1.013575,[8 9] ; [24 15],[9.71428571 7.28571429] ; [22.28571429 16.71428571],0
r2,1,0.317248,1.000259,[42  7] ; [92  9],[43.77333333  5.22666667] ; [90.22666667 10.77333333],0
v1,1,0.339623,0.911854,[16 34] ; [40 60],[18.66666667 31.33333333] ; [37.33333333 62.66666667],0
s3,1,0.345124,0.891303,[19 31] ; [47 55],[21.71052632 28.28947368] ; [44.28947368 57.71052632],0
p1,1,0.376954,0.780612,[ 3 48] ; [ 3 99],[ 2. 49.] ; [ 4. 98.],0
d1,1,0.392964,0.729751,[26 25] ; [45 58],[23.51298701 27.48701299] ; [47.48701299 55.51298701],0
s5,1,0.472791,0.515445,[ 9 38] ; [24 74],[10.69655172 36.30344828] ; [22.30344828 75.69655172],0
d5,1,0.518696,0.416485,[39 12] ; [73 29],[37.33333333 13.66666667] ; [74.66666667 27.33333333],0
a1,1,0.526356,0.401421,[ 1 50] ; [ 4 99],[ 1.65584416 49.34415584] ; [ 3.34415584 99.65584416],0
a5,1,0.531833,0.390888,[26 25] ; [58 45],[27.81818182 23.18181818] ; [56.18181818 46.81818182],0
u1,1,0.533826,0.387103,[ 3 48] ; [ 9 94],[ 3.97402597 47.02597403] ; [ 8.02597403 94.97402597],0
