Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,133.518695,[128 176] ; [308  55],[198.71664168 105.28335832] ; [237.28335832 125.71664168],1
p8,1,0.0,44.945035,[133 165] ; [255 107],[175.18787879 122.81212121] ; [212.81212121 149.18787879],1
p7,1,0.0,44.779813,[167 129] ; [290  70],[206.20731707  89.79268293] ; [250.79268293 109.20731707],1
p6,1,0.0,37.507047,[ 85 218] ; [185 174],[123.58006042 179.41993958] ; [146.41993958 212.58006042],1
p5,1,0.0,32.921455,[ 16 290] ; [ 74 288],[ 41.22754491 264.77245509] ; [ 48.77245509 313.22754491],1
s7,1,3e-06,21.907374,[126 173] ; [208 135],[155.55451713 143.44548287] ; [178.44548287 164.55451713],1
u1,1,7e-06,20.298148,[ 33 273] ; [ 88 275],[ 55.34529148 250.65470852] ; [ 65.65470852 297.34529148],1
p1,1,8e-06,20.04583,[ 11 295] ; [ 49 313],[ 27.48502994 278.51497006] ; [ 32.51497006 329.48502994],1
n4,1,1.9e-05,18.336244,[217  88] ; [307  55],[239.6101949  65.3898051] ; [284.3898051  77.6101949],1
s8,1,2e-05,18.151827,[116 189] ; [197 164],[143.34084084 161.65915916] ; [169.65915916 191.34084084],1
s5,1,7.5e-05,15.678979,[ 84 213] ; [150 196],[108.08398134 188.91601866] ; [125.91601866 220.08398134],1
v3,1,9.4e-05,15.254593,[ 94 203] ; [164 187],[118.25 178.75] ; [139.75 211.25],1
a3,1,0.00016,14.246562,[203 102] ; [287  74],[224.3993994  80.6006006] ; [265.6006006  95.3993994],1
p12,1,0.000192,13.911979,[ 13 292] ; [ 45 317],[ 26.52173913 278.47826087] ; [ 31.47826087 330.52173913],1
d2,1,0.000283,13.179754,[123 183] ; [197 166],[146.367713 159.632287] ; [173.632287 189.367713],1
a5,1,0.00031,13.006027,[210  96] ; [293  70],[230.07174888  75.92825112] ; [272.92825112  90.07174888],1
b1,1,0.000311,13.005208,[ 84 222] ; [148 215],[106.11659193 199.88340807] ; [125.88340807 237.11659193],1
