Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,65.50915,[213  55] ; [42 72],[178.90052356  89.09947644] ; [76.09947644 37.90052356],1
d3,1,0.0,44.644605,[215  54] ; [52 62],[187.52741514  81.47258486] ; [79.47258486 34.52741514],1
u1,1,1e-06,23.939559,[ 81 188] ; [  8 106],[ 62.50913838 206.49086162] ; [26.49086162 87.50913838],1
b5,1,2e-06,22.481244,[183  86] ; [48 66],[162.24281984 106.75718016] ; [68.75718016 45.24281984],1
a2,1,4e-06,21.472577,[ 93 176] ; [ 13 101],[ 74.44908616 194.55091384] ; [31.55091384 82.44908616],1
b1,1,0.001186,10.512691,[ 96 173] ; [61 53],[110.2689295 158.7310705] ; [46.7310705 67.2689295],0
d1,1,0.003964,8.300043,[196  73] ; [66 48],[184.0156658  84.9843342] ; [77.9843342 36.0156658],0
p2,1,0.014908,5.927331,[234  35] ; [87 26],[226.04450262  42.95549738] ; [94.95549738 18.04450262],0
b4,1,0.021426,5.291826,[164 105] ; [55 59],[153.81462141 115.18537859] ; [65.18537859 48.81462141],0
b2,1,0.029915,4.71417,[ 72 111] ; [44 38],[ 80.10566038 102.89433962] ; [35.89433962 46.10566038],0
b3,1,0.029915,4.71417,[ 72 111] ; [44 38],[ 80.10566038 102.89433962] ; [35.89433962 46.10566038],0
v2,1,0.048076,3.907315,[167  91] ; [58 50],[158.60655738  99.39344262] ; [66.39344262 41.60655738],0
d4,1,0.084992,2.966755,[235  34] ; [91 22],[229.56544503  39.43455497] ; [96.43455497 16.56544503],0
r4,1,0.091597,2.846077,[262   7] ; [107   7],[259.16710183   9.83289817] ; [109.83289817   4.16710183],0
r1,1,0.099366,2.715695,[234  32] ; [93 21],[228.9  37.1] ; [98.1 15.9],0
n1,1,0.133102,2.255944,[21 30] ; [17 12],[24.225 26.775] ; [13.775 15.225],0
d5,1,0.161031,1.964514,[236  33] ; [93 20],[231.67801047  37.32198953] ; [97.32198953 15.67801047],0
n4,1,0.193483,1.690895,[215  53] ; [97 16],[219.46456693  48.53543307] ; [92.53543307 20.46456693],0
u3,1,0.209138,1.577387,[42 14] ; [14  9],[39.69620253 16.30379747] ; [16.30379747  6.69620253],0
p4,1,0.226126,1.465068,[184  84] ; [71 43],[178.90052356  89.09947644] ; [76.09947644 37.90052356],0
p9,1,0.240171,1.379589,[245  23] ; [98 14],[241.90526316  26.09473684] ; [101.09473684  10.90526316],0
p10,1,0.283445,1.1505,[235  32] ; [94 18],[231.77572559  35.22427441] ; [97.22427441 14.77572559],0
s7,1,0.291366,1.1133,[194  61] ; [90 21],[197.86885246  57.13114754] ; [86.13114754 24.86885246],0
n2,1,0.312655,1.019425,[40 12] ; [20 10],[38.04878049 13.95121951] ; [21.95121951  8.04878049],0
s2,1,0.326014,0.964665,[190  76] ; [87 27],[193.9  72.1] ; [83.1 30.9],0
v3,1,0.377495,0.778845,[117 138] ; [56 54],[120.8630137 134.1369863] ; [52.1369863 57.8630137],0
a8,1,0.424852,0.636856,[ 43 196] ; [16 94],[ 40.40401146 198.59598854] ; [18.59598854 91.40401146],0
n5,1,0.440468,0.595064,[213  54] ; [94 19],[215.70789474  51.29210526] ; [91.29210526 21.70789474],0
a1,1,0.485654,0.48614,[ 14 255] ; [  8 106],[ 15.45169713 253.54830287] ; [  6.54830287 107.45169713],0
p3,1,0.491731,0.472735,[155 114] ; [70 44],[158.02872063 110.97127937] ; [66.97127937 47.02872063],0
p11,1,0.512843,0.428262,[214  55] ; [94 20],[216.32375979  52.67624021] ; [91.67624021 22.32375979],0
a5,1,0.561739,0.336702,[217  52] ; [89 25],[214.91906005  54.08093995] ; [91.08093995 22.91906005],0
