Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.622451,[332  20] ; [9 7],[326.17391304  25.82608696] ; [14.82608696  1.17391304],1
r1,1,9.9e-05,15.150377,[302  49] ; [8 8],[296.48501362  54.51498638] ; [13.51498638  2.48501362],1
r2,1,0.000463,12.260809,[339  10] ; [12  3],[336.53571429  12.46428571] ; [14.46428571  0.53571429],1
v4,1,0.000783,11.281193,[340  10] ; [13  3],[337.56830601  12.43169399] ; [15.43169399  0.56830601],1
s1,1,0.001137,10.589892,[ 18 330] ; [ 4 12],[ 21.03296703 326.96703297] ; [ 0.96703297 15.03296703],0
d4,1,0.001783,9.760703,[309  39] ; [10  6],[304.97802198  43.02197802] ; [14.02197802  1.97802198],0
p10,1,0.003128,8.731344,[308  42] ; [10  6],[304.09836066  45.90163934] ; [13.90163934  2.09836066],0
p9,1,0.009902,6.652491,[311  36] ; [11  5],[307.80716253  39.19283747] ; [14.19283747  1.80716253],0
d5,1,0.013663,6.08112,[298  51] ; [10  6],[294.49863014  54.50136986] ; [13.50136986  2.49863014],0
s6,1,0.027601,4.852846,[301  42] ; [11  5],[298.09470752  44.90529248] ; [13.90529248  2.09470752],0
p1,1,0.032271,4.584062,[ 31 318] ; [ 4 12],[ 33.46575342 315.53424658] ; [ 1.53424658 14.46575342],0
p7,1,0.036086,4.393038,[234 106] ; [7 9],[230.16853933 109.83146067] ; [10.83146067  5.16853933],0
p11,1,0.049446,3.86014,[289  63] ; [10  6],[286.  66.] ; [13.  3.],0
v2,1,0.058741,3.57257,[208 132] ; [ 6 10],[204.38202247 135.61797753] ; [9.61797753 6.38202247],0
b5,1,0.076741,3.132598,[208 144] ; [13  3],[211.39130435 140.60869565] ; [9.60869565 6.39130435],0
s4,1,0.077131,3.124347,[ 67 279] ; [ 6 10],[ 69.77348066 276.22651934] ; [ 3.22651934 12.77348066],0
a2,1,0.135464,2.228746,[105 247] ; [ 2 14],[102.34782609 249.65217391] ; [ 4.65217391 11.34782609],0
d1,1,0.143272,2.142464,[238 114] ; [8 8],[235.30434783 116.69565217] ; [10.69565217  5.30434783],0
a7,1,0.164295,1.934243,[253  97] ; [9 7],[250.54644809  99.45355191] ; [11.45355191  4.54644809],0
d3,1,0.175754,1.833162,[251  98] ; [9 7],[248.60273973 100.39726027] ; [11.39726027  4.60273973],0
v3,1,0.17655,1.826425,[164 174] ; [ 5 11],[161.36158192 176.63841808] ; [7.63841808 8.36158192],0
p2,1,0.208204,1.583868,[301  48] ; [12  4],[299.27945205  49.72054795] ; [13.72054795  2.27945205],0
s8,1,0.245315,1.349788,[225 125] ; [8 8],[222.81420765 127.18579235] ; [10.18579235  5.81420765],0
u3,1,0.263967,1.24783,[50 27] ; [1 2],[49.0875 27.9125] ; [1.9125 1.0875],0
u1,1,0.2644,1.245569,[ 87 265] ; [ 2 14],[ 85.13043478 266.86956522] ; [ 3.86956522 12.13043478],0
u2,1,0.3117,1.023458,[48 29] ; [1 2],[47.1625 29.8375] ; [1.8375 1.1625],0
n1,1,0.321992,0.980838,[25 32] ; [5 3],[26.30769231 30.69230769] ; [3.69230769 4.30769231],0
v1,1,0.379157,0.773434,[208 133] ; [8 8],[206.31932773 134.68067227] ; [9.68067227 6.31932773],0
s7,1,0.420822,0.648019,[257  82] ; [10  5],[255.68644068  83.31355932] ; [11.31355932  3.68644068],0
p12,1,0.46583,0.53185,[ 43 306] ; [ 1 15],[ 42.07123288 306.92876712] ; [ 1.92876712 14.07123288],0
n3,1,0.488393,0.480065,[43 15] ; [5 3],[42.18181818 15.81818182] ; [5.81818182 2.18181818],0
b1,1,0.528885,0.396534,[148 204] ; [8 8],[149.2173913 202.7826087] ; [6.7826087 9.2173913],0
a4,1,0.540699,0.374246,[181 170] ; [7 9],[179.80381471 171.19618529] ; [8.19618529 7.80381471],0
p3,1,0.586294,0.296169,[198 150] ; [8 8],[196.94505495 151.05494505] ; [9.05494505 6.94505495],0
p4,1,0.603224,0.270161,[239 109] ; [10  6],[238.05494505 109.94505495] ; [10.94505495  5.05494505],0
d2,1,0.611309,0.258273,[197 152] ; [8 8],[196.01369863 152.98630137] ; [8.98630137 7.01369863],0
s5,1,0.64744,0.209143,[158 176] ; [8 7],[158.86532951 175.13467049] ; [7.13467049 7.86532951],0
b4,1,0.669417,0.182285,[201 151] ; [10  6],[201.82608696 150.17391304] ; [9.17391304 6.82608696],0
p8,1,0.699508,0.148985,[190 156] ; [8 8],[189.24861878 156.75138122] ; [8.75138122 7.24861878],0
p6,1,0.724338,0.124375,[157 188] ; [8 8],[157.68698061 187.31301939] ; [7.31301939 8.68698061],0
n6,1,0.739754,0.110343,[318  30] ; [15  1],[318.36263736  29.63736264] ; [14.63736264  1.36263736],0
p5,1,0.758848,0.094245,[ 53 293] ; [ 2 14],[ 52.56906077 293.43093923] ; [ 2.43093923 13.56906077],0
a3,1,0.798063,0.065462,[275  75] ; [13  3],[275.40983607  74.59016393] ; [12.59016393  3.40983607],0
n2,1,0.799241,0.064684,[45 12] ; [6 2],[44.72307692 12.27692308] ; [6.27692308 1.72307692],0
n5,1,0.80685,0.059776,[313  37] ; [14  2],[312.70491803  37.29508197] ; [14.29508197  1.70491803],0
a5,1,0.822678,0.050222,[277  74] ; [13  3],[277.35694823  73.64305177] ; [12.64305177  3.35694823],0
s3,1,0.85551,0.033158,[307  41] ; [13  2],[306.7768595  41.2231405] ; [13.2231405  1.7768595],0
b2,1,0.922296,0.009514,[ 90 136] ; [5 8],[ 89.83263598 136.16736402] ; [5.16736402 7.83263598],0
b3,1,0.922296,0.009514,[ 90 136] ; [5 8],[ 89.83263598 136.16736402] ; [5.16736402 7.83263598],0
a6,1,0.972159,0.001218,[219 129] ; [10  6],[218.93406593 129.06593407] ; [10.06593407  5.93406593],0
a1,1,1.0,0.0,[ 22 330] ; [ 1 15],[ 22. 330.] ; [ 1. 15.],0
