Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,2e-06,22.751098,[45 43] ; [132  33],[61.56521739 26.43478261] ; [115.43478261  49.56521739],1
b2,1,0.131088,2.27957,[27 32] ; [33 65],[22.5477707 36.4522293] ; [37.4522293 60.5477707],0
b3,1,0.131088,2.27957,[27 32] ; [33 65],[22.5477707 36.4522293] ; [37.4522293 60.5477707],0
n5,1,0.155391,2.018514,[58 30] ; [122  42],[62.85714286 25.14285714] ; [117.14285714  46.85714286],0
a3,1,0.171613,1.868799,[71 16] ; [122  43],[66.63095238 20.36904762] ; [126.36904762  38.63095238],0
p1,1,0.173218,1.854872,[11 77] ; [ 12 152],[ 8.03174603 79.96825397] ; [ 14.96825397 149.03174603],0
d2,1,0.198041,1.656759,[56 30] ; [93 71],[51.256 34.744] ; [97.744 66.256],0
u4,1,0.20779,1.58676,[ 4 84] ; [  3 162],[ 2.43478261 85.56521739] ; [  4.56521739 160.43478261],0
p3,1,0.21107,1.564069,[24 63] ; [ 58 106],[28.42231076 58.57768924] ; [ 53.57768924 110.42231076],0
u1,1,0.231607,1.430966,[21 67] ; [ 29 136],[17.39130435 70.60869565] ; [ 32.60869565 132.39130435],0
n2,1,0.292394,1.108563,[27 14] ; [35 11],[29.2183908 11.7816092] ; [32.7816092 13.2183908],0
v3,1,0.30641,1.046086,[31 50] ; [ 51 110],[27.44628099 53.55371901] ; [ 54.55371901 106.44628099],0
n3,1,0.319477,0.991084,[21 16] ; [31 15],[23.18072289 13.81927711] ; [28.81927711 17.18072289],0
d4,1,0.326502,0.962721,[71 17] ; [141  24],[73.73913043 14.26086957] ; [138.26086957  26.73913043],0
d3,1,0.337098,0.921436,[55 33] ; [113  52],[58.43478261 29.56521739] ; [109.56521739  55.43478261],0
s4,1,0.35351,0.860816,[16 70] ; [ 23 140],[13.46987952 72.53012048] ; [ 25.53012048 137.46987952],0
a8,1,0.359421,0.839914,[ 6 78] ; [ 16 132],[ 7.96551724 76.03448276] ; [ 14.03448276 133.96551724],0
b4,1,0.439257,0.598222,[50 38] ; [102  63],[52.86956522 35.13043478] ; [99.13043478 65.86956522],0
s1,1,0.459972,0.545963,[ 5 83] ; [  6 157],[ 3.85657371 84.14342629] ; [  7.14342629 155.85657371],0
s8,1,0.487453,0.482143,[33 55] ; [ 54 109],[30.50199203 57.49800797] ; [ 56.49800797 106.50199203],0
u2,1,0.540173,0.37522,[8 9] ; [24 19],[9.06666667 7.93333333] ; [22.93333333 20.06666667],0
n1,1,0.641461,0.216837,[18 22] ; [18 27],[16.94117647 23.05882353] ; [19.05882353 25.94117647],0
s7,1,0.658373,0.195506,[33 49] ; [67 88],[34.59915612 47.40084388] ; [65.40084388 89.59915612],0
s5,1,0.691335,0.157644,[22 62] ; [ 37 118],[20.73640167 63.26359833] ; [ 38.26359833 116.73640167],0
a6,1,0.830177,0.045999,[63 25] ; [116  49],[62.26086957 25.73913043] ; [116.73913043  48.26086957],0
p12,1,0.865517,0.028681,[ 7 81] ; [ 12 151],[ 6.66135458 81.33864542] ; [ 12.33864542 150.66135458],0
d1,1,0.868486,0.027417,[54 34] ; [103  62],[54.60869565 33.39130435] ; [102.39130435  62.60869565],0
p5,1,0.926076,0.008609,[ 6 80] ; [ 11 154],[ 5.8247012 80.1752988] ; [ 11.1752988 153.8247012],0
