Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00016,14.245417,[ 75 169] ; [27 18],[ 86.11764706 157.88235294] ; [15.88235294 29.11764706],1
p4,1,0.000195,13.877878,[ 90 154] ; [30 15],[101.31487889 142.68512111] ; [18.68512111 26.31487889],1
s7,1,0.001241,10.428883,[ 81 148] ; [27 17],[ 90.59340659 138.40659341] ; [17.40659341 26.59340659],0
p3,1,0.003978,8.293934,[ 67 178] ; [22 23],[ 75.18965517 169.81034483] ; [13.81034483 31.18965517],0
p1,1,0.00808,7.015649,[ 15 229] ; [ 8 37],[ 19.41868512 224.58131488] ; [ 3.58131488 41.41868512],0
p2,1,0.013469,6.106392,[155  90] ; [37  8],[162.20689655  82.79310345] ; [29.79310345 15.20689655],0
d1,1,0.0375,4.327575,[157  88] ; [36  9],[163.05172414  81.94827586] ; [29.94827586 15.05172414],0
p9,1,0.038447,4.285153,[172  67] ; [39  6],[177.56690141  61.43309859] ; [33.43309859 11.56690141],0
a4,1,0.042013,4.134695,[117 127] ; [29 16],[123.26643599 120.73356401] ; [22.73356401 22.26643599],0
p8,1,0.045481,4.00073,[ 53 191] ; [16 29],[ 58.25605536 185.74394464] ; [10.74394464 34.25605536],0
s2,1,0.05165,3.787062,[105 138] ; [26 18],[110.91637631 132.08362369] ; [20.08362369 23.91637631],0
n4,1,0.057707,3.602087,[167  78] ; [37  8],[172.34482759  72.65517241] ; [31.65517241 13.34482759],0
u4,1,0.081605,3.032639,[  5 240] ; [ 3 42],[  6.75862069 238.24137931] ; [ 1.24137931 43.75862069],0
r2,1,0.088296,2.905165,[218  25] ; [43  1],[220.98606272  22.01393728] ; [40.01393728  3.98606272],0
v4,1,0.09864,2.727393,[213  32] ; [43  2],[216.27586207  28.72413793] ; [39.72413793  5.27586207],0
v1,1,0.118253,2.440302,[ 96 140] ; [23 20],[100.65949821 135.34050179] ; [18.34050179 24.65949821],0
n3,1,0.118675,2.43472,[44 32] ; [14  4],[46.89361702 29.10638298] ; [11.10638298  6.89361702],0
u1,1,0.131426,2.275581,[ 42 203] ; [12 33],[ 45.62068966 199.37931034] ; [ 8.37931034 36.62068966],0
d2,1,0.131963,2.269257,[127 116] ; [29 16],[131.625 111.375] ; [24.375 20.625],0
n1,1,0.133839,2.247404,[30 47] ; [10  7],[32.76595745 44.23404255] ; [7.23404255 9.76595745],0
r1,1,0.141103,2.165887,[183  61] ; [29 16],[178.98961938  65.01038062] ; [33.01038062 11.98961938],0
n5,1,0.156313,2.009535,[152  92] ; [33 12],[156.19377163  87.80622837] ; [28.80622837 16.19377163],0
s6,1,0.159751,1.976584,[134 108] ; [30 15],[138.28571429 103.71428571] ; [25.71428571 19.28571429],0
b4,1,0.191541,1.705726,[161  84] ; [25 20],[157.13793103  87.86206897] ; [28.86206897 16.13793103],0
v2,1,0.235148,1.409447,[113 121] ; [25 18],[116.57761733 117.42238267] ; [21.42238267 21.57761733],0
r4,1,0.245624,1.348021,[194  51] ; [39  6],[196.84482759  48.15517241] ; [36.15517241  8.84482759],0
s1,1,0.262292,1.25662,[  8 235] ; [ 3 41],[  9.31358885 233.68641115] ; [ 1.68641115 42.31358885],0
b3,1,0.330366,0.947461,[53 86] ; [13 14],[55.26506024 83.73493976] ; [10.73493976 16.26506024],0
b2,1,0.330366,0.947461,[53 86] ; [13 14],[55.26506024 83.73493976] ; [10.73493976 16.26506024],0
a8,1,0.346007,0.888049,[ 21 208] ; [ 2 40],[ 19.43542435 209.56457565] ; [ 3.56457565 38.43542435],0
n6,1,0.349702,0.874537,[185  59] ; [37  8],[187.43252595  56.56747405] ; [34.56747405 10.43252595],0
a5,1,0.353072,0.862384,[174  71] ; [35 10],[176.56896552  68.43103448] ; [32.43103448 12.56896552],0
b1,1,0.371809,0.797611,[ 99 146] ; [15 30],[ 96.31034483 148.68965517] ; [17.68965517 27.31034483],0
s5,1,0.375282,0.786102,[ 58 173] ; [13 28],[ 60.29779412 170.70220588] ; [10.70220588 30.29779412],0
s4,1,0.384392,0.756609,[ 37 206] ; [ 9 35],[ 38.94773519 204.05226481] ; [ 7.05226481 36.94773519],0
a1,1,0.425279,0.635683,[ 12 233] ; [ 1 44],[ 10.98275862 234.01724138] ; [ 2.01724138 42.98275862],0
d3,1,0.474287,0.511972,[178  67] ; [35 10],[179.94827586  65.05172414] ; [33.05172414 11.94827586],0
s3,1,0.4902,0.476088,[116 127] ; [24 21],[118.125 124.875] ; [21.875 23.125],0
a3,1,0.490794,0.474785,[167  78] ; [33 12],[168.96551724  76.03448276] ; [31.03448276 13.96551724],0
r3,1,0.506689,0.440898,[221  24] ; [42  3],[222.18965517  22.81034483] ; [40.81034483  4.18965517],0
a7,1,0.508419,0.437319,[179  66] ; [35 10],[180.79310345  64.20689655] ; [33.20689655 11.79310345],0
d5,1,0.526056,0.402004,[209  36] ; [40  5],[210.36206897  34.63793103] ; [38.63793103  6.36206897],0
b5,1,0.589924,0.290463,[153  92] ; [30 15],[154.60344828  90.39655172] ; [28.39655172 16.60344828],0
p5,1,0.647188,0.209463,[ 15 227] ; [ 2 43],[ 14.33449477 227.66550523] ; [ 2.66550523 42.33449477],0
p12,1,0.659262,0.194422,[ 17 225] ; [ 4 41],[ 17.70731707 224.29268293] ; [ 3.29268293 41.70731707],0
u3,1,0.671528,0.17982,[47 31] ; [8 4],[47.66666667 30.33333333] ; [7.33333333 4.66666667],0
u2,1,0.709,0.139278,[47 30] ; [8 4],[47.58426966 29.41573034] ; [7.41573034 4.58426966],0
v3,1,0.773196,0.083058,[ 75 156] ; [13 30],[ 74.18978102 156.81021898] ; [13.81021898 29.18978102],0
a6,1,0.827276,0.04761,[162  83] ; [29 16],[161.36206897  83.63793103] ; [29.63793103 15.36206897],0
n2,1,0.88952,0.019296,[50 27] ; [12  6],[50.25263158 26.74736842] ; [11.74736842  6.25263158],0
p10,1,0.898724,0.016199,[163  78] ; [30 15],[162.63286713  78.36713287] ; [30.36713287 14.63286713],0
p11,1,0.901441,0.015337,[161  84] ; [30 15],[161.36206897  83.63793103] ; [29.63793103 15.36206897],0
a2,1,0.973254,0.001124,[ 55 190] ; [10 35],[ 54.9137931 190.0862069] ; [10.0862069 34.9137931],0
