Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,50.240152,[119   4] ; [17 17],[106.5477707  16.4522293] ; [29.4522293  4.5477707],1
r3,1,0.0,44.033319,[121   2] ; [23 15],[110.01242236  12.98757764] ; [33.98757764  4.01242236],1
r1,1,0.0,30.616678,[102  21] ; [14 24],[88.62111801 34.37888199] ; [27.37888199 10.62111801],1
v4,1,1.8e-05,18.348242,[113   9] ; [24 13],[105.11949686  16.88050314] ; [31.88050314  5.11949686],1
p11,1,0.000798,11.245391,[91 32] ; [17 21],[82.50931677 40.49068323] ; [25.49068323 12.50931677],1
p7,1,0.001422,10.176744,[72 51] ; [11 27],[63.40993789 59.59006211] ; [19.59006211 18.40993789],0
a6,1,0.002814,8.924117,[79 44] ; [14 24],[71.04968944 51.95031056] ; [21.95031056 16.04968944],0
p6,1,0.008012,7.03076,[31 87] ; [ 2 34],[25.28571429 92.71428571] ; [ 7.71428571 28.28571429],0
n2,1,0.008421,6.941722,[25 10] ; [ 7 13],[20.36363636 14.63636364] ; [11.63636364  8.36363636],0
u3,1,0.009426,6.740316,[25 16] ; [ 4 13],[20.5 20.5] ; [8.5 8.5],0
p8,1,0.018717,5.527754,[55 67] ; [ 9 29],[48.8 73.2] ; [15.2 22.8],0
b1,1,0.032323,4.581306,[44 79] ; [21 17],[49.65838509 73.34161491] ; [15.34161491 22.65838509],0
a5,1,0.040266,4.206636,[75 48] ; [16 22],[69.52173913 53.47826087] ; [21.47826087 16.52173913],0
p9,1,0.040604,4.192486,[82 40] ; [18 19],[76.72955975 45.27044025] ; [23.27044025 13.72955975],0
s8,1,0.049604,3.854782,[27 95] ; [ 3 35],[22.875 99.125] ; [ 7.125 30.875],0
p3,1,0.062484,3.470204,[47 76] ; [ 8 29],[42.28125 80.71875] ; [12.71875 24.28125],0
p4,1,0.064994,3.405141,[49 73] ; [ 9 29],[44.225 77.775] ; [13.775 24.225],0
d3,1,0.076128,3.145677,[87 36] ; [21 17],[82.50931677 40.49068323] ; [25.49068323 12.50931677],0
n6,1,0.095149,2.785028,[77 46] ; [18 20],[72.57763975 50.42236025] ; [22.42236025 15.57763975],0
p2,1,0.112466,2.519228,[93 29] ; [24 14],[89.2125 32.7875] ; [27.7875 10.2125],0
d1,1,0.120952,2.404948,[63 60] ; [14 24],[58.82608696 64.17391304] ; [18.17391304 19.82608696],0
p10,1,0.130732,2.283787,[70 52] ; [16 21],[65.98742138 56.01257862] ; [20.01257862 16.98742138],0
d5,1,0.132203,2.266442,[93 30] ; [24 14],[89.38509317 33.61490683] ; [27.61490683 10.38509317],0
n3,1,0.139071,2.188207,[27  8] ; [11  8],[24.62962963 10.37037037] ; [13.37037037  5.62962963],0
b4,1,0.165798,1.920534,[72 51] ; [27 11],[75.63354037 47.36645963] ; [23.36645963 14.63354037],0
n4,1,0.176993,1.822697,[54 69] ; [12 26],[50.42236025 72.57763975] ; [15.57763975 22.42236025],0
v3,1,0.201901,1.628571,[33 81] ; [ 7 31],[30. 84.] ; [10. 28.],0
s1,1,0.219956,1.504658,[  4 119] ; [ 3 35],[  5.34782609 117.65217391] ; [ 1.65217391 36.34782609],0
s6,1,0.253893,1.301754,[44 77] ; [10 28],[41.09433962 79.90566038] ; [12.90566038 25.09433962],0
a3,1,0.26975,1.218019,[82 41] ; [21 16],[79.18125 43.81875] ; [23.81875 13.18125],0
s4,1,0.270452,1.214455,[ 14 109] ; [ 2 36],[ 12.22360248 110.77639752] ; [ 3.77639752 34.22360248],0
v2,1,0.293479,1.103591,[60 59] ; [15 22],[57.21153846 61.78846154] ; [17.78846154 19.21153846],0
u2,1,0.329964,0.94904,[25 16] ; [8 9],[23.32758621 17.67241379] ; [9.67241379 7.32758621],0
s7,1,0.369808,0.80431,[29 90] ; [ 6 29],[27.04545455 91.95454545] ; [ 7.95454545 27.04545455],0
a7,1,0.378665,0.775032,[90 33] ; [25 13],[87.85714286 35.14285714] ; [27.14285714 10.85714286],0
