Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,41.076605,[ 6 57] ; [56 36],[25.2 37.8] ; [36.8 55.2],1
a3,1,0.0,33.979871,[21 41] ; [74 18],[38.24675325 23.75324675] ; [56.75324675 35.24675325],1
d2,1,4.1e-05,16.810224,[16 48] ; [53 38],[28.49032258 35.50967742] ; [40.50967742 50.49032258],1
d1,1,5.3e-05,16.344932,[15 49] ; [52 41],[27.31210191 36.68789809] ; [39.68789809 53.31210191],1
d5,1,0.000226,13.602816,[34 29] ; [75 17],[44.30322581 18.69677419] ; [64.69677419 27.30322581],1
a6,1,0.000378,12.639708,[27 37] ; [65 27],[37.74358974 26.25641026] ; [54.25641026 37.74358974],1
a7,1,0.000634,11.672872,[32 31] ; [71 21],[41.86451613 21.13548387] ; [61.13548387 30.86451613],1
d3,1,0.000645,11.642095,[26 36] ; [64 28],[36.23376623 25.76623377] ; [53.76623377 38.23376623],1
n4,1,0.000781,11.285364,[27 37] ; [63 28],[37.16129032 26.83870968] ; [52.83870968 38.16129032],1
u1,1,0.001113,10.629551,[ 2 62] ; [20 73],[ 8.96815287 55.03184713] ; [13.03184713 79.96815287],0
r2,1,0.002663,9.024981,[48 15] ; [83  6],[54.29605263  8.70394737] ; [76.70394737 12.29605263],0
r4,1,0.006317,7.45763,[34 30] ; [69 24],[41.98726115 22.01273885] ; [61.01273885 31.98726115],0
r1,1,0.006693,7.353596,[35 29] ; [68 22],[42.80519481 21.19480519] ; [60.19480519 29.80519481],0
v4,1,0.028823,4.778125,[46 17] ; [80 12],[51.21290323 11.78709677] ; [74.78709677 17.21290323],0
r3,1,0.034717,4.459028,[42 21] ; [75 17],[47.55483871 15.44516129] ; [69.44516129 22.55483871],0
d4,1,0.035913,4.40123,[38 25] ; [70 22],[43.89677419 19.10322581] ; [64.10322581 27.89677419],0
b4,1,0.037937,4.307823,[39 25] ; [41 52],[32.61146497 31.38853503] ; [47.38853503 45.61146497],0
s6,1,0.041705,4.147149,[24 38] ; [51 41],[30.19480519 31.80519481] ; [44.80519481 47.19480519],0
n6,1,0.058153,3.589302,[34 30] ; [62 29],[39.63870968 24.36129032] ; [56.36129032 34.63870968],0
u2,1,0.083233,3.000607,[21 21] ; [ 5 14],[17.90163934 24.09836066] ; [ 8.09836066 10.90163934],0
a8,1,0.092433,2.831484,[ 3 54] ; [12 73],[ 6.02112676 50.97887324] ; [ 8.97887324 76.02112676],0
p7,1,0.109708,2.558424,[17 45] ; [36 54],[21.61842105 40.38157895] ; [31.38157895 58.61842105],0
