Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.9e-05,18.28806,[30 31] ; [10 59],[18.76923077 42.23076923] ; [21.23076923 47.76923077],1
d4,1,0.024971,5.02588,[54  8] ; [49 20],[48.7480916 13.2519084] ; [54.2519084 14.7480916],0
a4,1,0.050568,3.822509,[33 29] ; [25 44],[27.45038168 34.54961832] ; [30.54961832 38.45038168],0
a8,1,0.053465,3.729316,[ 5 50] ; [ 1 66],[ 2.70491803 52.29508197] ; [ 3.29508197 63.70491803],0
r1,1,0.054421,3.699744,[52 10] ; [48 21],[47.32824427 14.67175573] ; [52.67175573 16.32824427],0
b4,1,0.069892,3.285553,[42 20] ; [36 33],[36.91603053 25.08396947] ; [41.08396947 27.91603053],0
v1,1,0.099185,2.718605,[35 27] ; [29 40],[30.29007634 31.70992366] ; [33.70992366 35.29007634],0
d1,1,0.105206,2.624791,[41 21] ; [36 33],[36.44274809 25.55725191] ; [40.55725191 28.44274809],0
a7,1,0.11142,2.533967,[48 14] ; [44 24],[43.87692308 18.12307692] ; [48.12307692 19.87692308],0
n1,1,0.141815,2.158152,[1 9] ; [ 8 15],[2.72727273 7.27272727] ; [ 6.27272727 16.72727273],0
p1,1,0.163935,1.937547,[ 3 59] ; [ 8 61],[ 5.20610687 56.79389313] ; [ 5.79389313 63.20610687],0
p2,1,0.167494,1.905228,[45 17] ; [57 12],[48.27480916 13.72519084] ; [53.72519084 15.27480916],0
p9,1,0.188826,1.726755,[56  6] ; [56 12],[53.41538462  8.58461538] ; [58.58461538  9.41538462],0
u2,1,0.190998,1.709901,[ 4 13] ; [10 13],[ 5.95 11.05] ; [ 8.05 14.95],0
d2,1,0.194031,1.686741,[34 28] ; [30 39],[30.29007634 31.70992366] ; [33.70992366 35.29007634],0
d3,1,0.198876,1.650613,[49 13] ; [47 21],[45.78461538 16.21538462] ; [50.21538462 17.78461538],0
u1,1,0.237107,1.397711,[15 47] ; [11 58],[12.30534351 49.69465649] ; [13.69465649 55.30534351],0
r3,1,0.243658,1.359306,[59  3] ; [61  7],[57.23076923  4.76923077] ; [62.76923077  5.23076923],0
n5,1,0.244922,1.352037,[44 18] ; [55 14],[46.85496183 15.14503817] ; [52.14503817 16.85496183],0
d5,1,0.29207,1.110057,[52 10] ; [52 16],[49.6 12.4] ; [54.4 13.6],0
s1,1,0.306967,1.043681,[ 2 60] ; [ 5 64],[ 3.3129771 58.6870229] ; [ 3.6870229 65.3129771],0
b1,1,0.309696,1.03197,[19 43] ; [27 42],[21.77099237 40.22900763] ; [24.22900763 44.77099237],0
p8,1,0.352823,0.863277,[29 31] ; [39 30],[31.62790698 28.37209302] ; [36.37209302 32.62790698],0
p10,1,0.355075,0.855236,[54  8] ; [56 13],[52.0610687  9.9389313] ; [57.9389313 11.0610687],0
r4,1,0.357074,0.848156,[57  5] ; [60  9],[55.3740458  6.6259542] ; [61.6259542  7.3740458],0
s3,1,0.397207,0.716765,[44 17] ; [45 24],[41.76153846 19.23846154] ; [47.23846154 21.76153846],0
u3,1,0.433357,0.613811,[9 8] ; [15  8],[10.2  6.8] ; [13.8  9.2],0
a2,1,0.455549,0.556809,[15 47] ; [13 56],[13.2519084 48.7480916] ; [14.7480916 54.2519084],0
a3,1,0.463063,0.538481,[45 17] ; [46 23],[43.06870229 18.93129771] ; [47.93129771 21.06870229],0
b2,1,0.470376,0.521092,[ 5 26] ; [ 9 30],[ 6.2 24.8] ; [ 7.8 31.2],0
b3,1,0.470376,0.521092,[ 5 26] ; [ 9 30],[ 6.2 24.8] ; [ 7.8 31.2],0
v4,1,0.482134,0.494031,[60  2] ; [65  4],[59.16030534  2.83969466] ; [65.83969466  3.16030534],0
s7,1,0.513947,0.426023,[35 27] ; [41 25],[36.8125 25.1875] ; [39.1875 26.8125],0
