Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,74.274824,[207  42] ; [190 196],[155.67401575  93.32598425] ; [241.32598425 144.67401575],1
p7,1,0.0,71.991014,[207  37] ; [197 185],[157.46964856  86.53035144] ; [246.53035144 135.46964856],1
p8,1,0.0,48.086117,[177  70] ; [168 218],[134.62085308 112.37914692] ; [210.37914692 175.62085308],1
p3,1,0.0,42.982238,[168  81] ; [159 230],[127.62225705 121.37774295] ; [199.37774295 189.62225705],1
s8,1,0.0,28.755127,[148  99] ; [148 240],[115.13700787 131.86299213] ; [180.86299213 207.13700787],1
s7,1,0.0,25.913049,[153  85] ; [162 213],[122.30016313 115.69983687] ; [192.69983687 182.30016313],1
p5,1,5e-06,20.707135,[ 50 199] ; [ 30 355],[ 31.41955836 217.58044164] ; [ 48.58044164 336.41955836],1
p2,1,2.2e-05,18.047581,[228  21] ; [306  82],[208.73783359  40.26216641] ; [325.26216641  62.73783359],1
v1,1,3.5e-05,17.12713,[160  85] ; [182 194],[134.92753623 110.07246377] ; [207.07246377 168.92753623],1
n4,1,3.8e-05,16.967442,[222  27] ; [296  93],[202.1661442  46.8338558] ; [315.8338558  73.1661442],1
p9,1,4e-05,16.860416,[232  16] ; [313  68],[214.88076312  33.11923688] ; [330.11923688  50.88076312],1
s6,1,5.3e-05,16.342323,[190  50] ; [246 139],[167.424  72.576] ; [268.576 116.424],1
s2,1,8.6e-05,15.426441,[155  91] ; [182 205],[130.96682464 115.03317536] ; [206.03317536 180.96682464],1
s5,1,0.000235,13.527766,[108 127] ; [118 260],[ 86.63947798 148.36052202] ; [139.36052202 238.63947798],1
p1,1,0.002502,9.139075,[ 31 218] ; [ 22 366],[ 20.71742543 228.28257457] ; [ 32.28257457 355.71742543],0
p12,1,0.005435,7.728835,[ 31 216] ; [ 24 364],[ 21.39370079 225.60629921] ; [ 33.60629921 354.39370079],0
p10,1,0.011117,6.446466,[219  28] ; [313  73],[207.5892575  39.4107425] ; [324.4107425  61.5892575],0
s3,1,0.013858,6.056095,[152  95] ; [198 186],[137.00475436 109.99524564] ; [212.99524564 171.00475436],0
a1,1,0.014176,6.016065,[ 21 228] ; [ 15 375],[ 14.02816901 234.97183099] ; [ 21.97183099 368.02816901],0
n5,1,0.015718,5.834182,[210  38] ; [298  90],[198.08805031  49.91194969] ; [309.91194969  78.08805031],0
r2,1,0.022741,5.188187,[238   6] ; [360  25],[231.9745628  12.0254372] ; [366.0254372  18.9745628],0
r4,1,0.025154,5.01324,[234  15] ; [346  44],[226.00938967  22.99061033] ; [353.99061033  36.00938967],0
u1,1,0.034535,4.468001,[ 67 182] ; [ 77 313],[ 56.11267606 192.88732394] ; [ 87.88732394 302.11267606],0
v4,1,0.053234,3.736563,[241   6] ; [367  22],[236.12578616  10.87421384] ; [371.87421384  17.12578616],0
d5,1,0.068608,3.316013,[227  22] ; [337  53],[219.77464789  29.22535211] ; [344.22535211  45.77464789],0
d1,1,0.071149,3.256302,[187  62] ; [267 123],[176.91079812  72.08920188] ; [277.08920188 112.91079812],0
a4,1,0.07633,3.141367,[136 113] ; [184 204],[125.08634223 123.91365777] ; [194.91365777 193.08634223],0
a5,1,0.093436,2.814152,[203  46] ; [296  94],[194.44600939  54.55399061] ; [304.55399061  85.44600939],0
s1,1,0.09545,2.779972,[ 10 239] ; [  7 377],[  6.68720379 242.31279621] ; [ 10.31279621 373.68720379],0
d3,1,0.127314,2.324958,[200  49] ; [293  97],[192.10798122  56.89201878] ; [300.89201878  89.10798122],0
u4,1,0.140739,2.169857,[ 10 238] ; [  8 382],[  6.9968652 241.0031348] ; [ 11.0031348 378.9968652],0
b2,1,0.153688,2.035255,[76 89] ; [ 87 137],[69.13881748 95.86118252] ; [ 93.86118252 130.13881748],0
b3,1,0.153688,2.035255,[76 89] ; [ 87 137],[69.13881748 95.86118252] ; [ 93.86118252 130.13881748],0
a2,1,0.155545,2.017009,[ 76 173] ; [ 99 291],[ 68.19248826 180.80751174] ; [106.80751174 283.19248826],0
p11,1,0.16026,1.971768,[209  40] ; [310  80],[202.23943662  46.76056338] ; [316.76056338  73.23943662],0
a6,1,0.180115,1.796679,[163  85] ; [276 114],[170.64576803  77.35423197] ; [268.35423197 121.64576803],0
u3,1,0.19475,1.681316,[35 19] ; [54 46],[31.20779221 22.79220779] ; [57.79220779 42.20779221],0
r3,1,0.208819,1.579599,[239   7] ; [371  19],[235.94339623  10.05660377] ; [374.05660377  15.94339623],0
a3,1,0.221714,1.493244,[194  53] ; [289 100],[187.58018868  59.41981132] ; [295.41981132  93.58018868],0
b1,1,0.251046,1.317473,[ 98 151] ; [136 254],[ 91.18309859 157.81690141] ; [142.81690141 247.18309859],0
d2,1,0.279096,1.171488,[145 104] ; [209 179],[138.37676609 110.62323391] ; [215.62323391 172.37676609],0
s4,1,0.287814,1.12982,[ 45 198] ; [ 59 327],[ 40.17806041 202.82193959] ; [ 63.82193959 322.17806041],0
r1,1,0.380891,0.767824,[207  41] ; [314  75],[202.83830455  45.16169545] ; [318.16169545  70.83830455],0
v2,1,0.456841,0.553623,[148  96] ; [215 158],[143.55267423 100.44732577] ; [219.44732577 153.55267423],0
n1,1,0.544019,0.368142,[19 28] ; [32 59],[17.36956522 29.63043478] ; [33.63043478 57.36956522],0
n2,1,0.559168,0.341147,[32 15] ; [67 25],[33.47482014 13.52517986] ; [65.52517986 26.47482014],0
a7,1,0.560548,0.338756,[187  61] ; [286 104],[183.86206897  64.13793103] ; [289.13793103 100.86206897],0
b4,1,0.591247,0.288401,[146 103] ; [237 153],[149.24413146  99.75586854] ; [233.75586854 156.24413146],0
v3,1,0.592569,0.28635,[104 138] ; [153 222],[100.8006483 141.1993517] ; [156.1993517 218.8006483],0
n3,1,0.631407,0.230158,[33 13] ; [63 30],[31.76978417 14.23021583] ; [64.23021583 28.76978417],0
b5,1,0.715731,0.13262,[149 100] ; [239 151],[151.19248826  97.80751174] ; [236.80751174 153.19248826],0
a8,1,0.777389,0.079933,[ 34 190] ; [ 51 305],[ 32.82758621 191.17241379] ; [ 52.17241379 303.82758621],0
u2,1,0.947067,0.004408,[30 25] ; [54 44],[30.19607843 24.80392157] ; [53.80392157 44.19607843],0
