Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,28.852807,[15 55] ; [73 45],[32.76595745 37.23404255] ; [55.23404255 62.76595745],1
v1,1,0.00082,11.195575,[36 35] ; [88 30],[46.58201058 24.41798942] ; [77.41798942 40.58201058],1
d3,1,0.088467,2.902045,[67  5] ; [100  18],[63.28421053  8.71578947] ; [103.71578947  14.28421053],0
s4,1,0.092763,2.82576,[23 48] ; [25 92],[18.12765957 52.87234043] ; [29.87234043 87.12765957],0
p6,1,0.093617,2.811049,[41 31] ; [51 64],[35.42245989 36.57754011] ; [56.57754011 58.42245989],0
p7,1,0.101249,2.685763,[47 23] ; [89 25],[51.73913043 18.26086957] ; [84.26086957 29.73913043],0
a3,1,0.106525,2.605036,[58 14] ; [105  13],[61.76842105 10.23157895] ; [101.23157895  16.76842105],0
a7,1,0.116997,2.457072,[46 26] ; [88 30],[50.77894737 21.22105263] ; [83.22105263 34.77894737],0
p12,1,0.132689,2.260756,[ 6 65] ; [19 99],[ 9.39153439 61.60846561] ; [ 15.60846561 102.39153439],0
s1,1,0.137782,2.202552,[ 4 67] ; [  2 115],[ 2.26595745 68.73404255] ; [  3.73404255 113.26595745],0
b4,1,0.15293,2.042783,[41 31] ; [80 39],[45.61256545 26.38743455] ; [75.38743455 43.61256545],0
n5,1,0.187859,1.734328,[54 18] ; [97 20],[57.52380952 14.47619048] ; [93.47619048 23.52380952],0
u1,1,0.209636,1.573936,[18 54] ; [40 79],[21.86387435 50.13612565] ; [36.13612565 82.86387435],0
s7,1,0.242939,1.363458,[42 26] ; [80 34],[45.58241758 22.41758242] ; [76.41758242 37.58241758],0
a4,1,0.244823,1.352608,[49 23] ; [71 48],[45.23560209 26.76439791] ; [74.76439791 44.23560209],0
p5,1,0.246715,1.341808,[12 60] ; [28 90],[15.15789474 56.84210526] ; [24.84210526 93.15789474],0
p8,1,0.248674,1.330739,[40 32] ; [73 41],[43.74193548 28.25806452] ; [69.25806452 44.74193548],0
n6,1,0.263502,1.250264,[62 10] ; [105  10],[64.29946524  7.70053476] ; [102.70053476  12.29946524],0
s3,1,0.279959,1.167288,[54 17] ; [79 36],[50.7688172 20.2311828] ; [82.2311828 32.7688172],0
b1,1,0.284716,1.144438,[31 41] ; [42 77],[27.51832461 44.48167539] ; [45.48167539 73.51832461],0
a8,1,0.285422,1.141092,[ 5 62] ; [13 90],[ 7.09411765 59.90588235] ; [10.90588235 92.09411765],0
b5,1,0.301752,1.066435,[35 37] ; [67 52],[38.45026178 33.54973822] ; [63.54973822 55.45026178],0
a6,1,0.311864,1.022764,[46 26] ; [83 34],[49.14285714 22.85714286] ; [79.85714286 37.14285714],0
n4,1,0.331032,0.944856,[55 17] ; [97 21],[57.6 14.4] ; [94.4 23.6],0
p11,1,0.354818,0.856153,[54 18] ; [96 23],[56.54450262 15.45549738] ; [93.45549738 25.54450262],0
a5,1,0.359282,0.8404,[63  9] ; [109  10],[64.83769634  7.16230366] ; [107.16230366  11.83769634],0
s2,1,0.406964,0.687653,[49 22] ; [88 30],[51.46560847 19.53439153] ; [85.53439153 32.46560847],0
p3,1,0.43813,0.601174,[44 28] ; [78 39],[46.47619048 25.52380952] ; [75.52380952 41.47619048],0
d2,1,0.445146,0.582982,[51 21] ; [88 28],[53.23404255 18.76595745] ; [85.76595745 30.23404255],0
r3,1,0.458056,0.550641,[67  4] ; [114   4],[67.99470899  3.00529101] ; [113.00529101   4.99470899],0
s8,1,0.545944,0.364633,[43 29] ; [75 42],[44.95238095 27.04761905] ; [73.04761905 43.95238095],0
r4,1,0.593442,0.285002,[68  4] ; [110   9],[67.09947644  4.90052356] ; [110.90052356   8.09947644],0
d5,1,0.603756,0.269368,[69  2] ; [116   2],[69.4973545  1.5026455] ; [115.5026455   2.4973545],0
p2,1,0.622152,0.242855,[64  8] ; [102  16],[62.90526316  9.09473684] ; [103.09473684  14.90526316],0
n3,1,0.635454,0.224737,[12  5] ; [17  5],[12.64102564  4.35897436] ; [16.35897436  5.64102564],0
u3,1,0.662521,0.190476,[10  4] ; [11  3],[10.5  3.5] ; [10.5  3.5],0
p10,1,0.675019,0.175787,[66  6] ; [106  12],[65.17894737  6.82105263] ; [106.82105263  11.17894737],0
r1,1,0.699792,0.148689,[62 10] ; [103  14],[62.85714286  9.14285714] ; [102.14285714  14.85714286],0
d4,1,0.71975,0.128732,[70  1] ; [116   1],[70.24468085  0.75531915] ; [115.75531915   1.24468085],0
a2,1,0.725111,0.123648,[26 46] ; [46 73],[27.14136126 44.85863874] ; [44.85863874 74.14136126],0
p4,1,0.728979,0.120051,[53 19] ; [88 28],[54. 18.] ; [87. 29.],0
p9,1,0.797947,0.065539,[65  7] ; [106  10],[65.4893617  6.5106383] ; [105.5106383  10.4893617],0
p1,1,0.815886,0.054214,[10 62] ; [ 15 103],[ 9.47368421 62.52631579] ; [ 15.52631579 102.47368421],0
u2,1,0.86324,0.02967,[8 6] ; [7 6],[7.77777778 6.22222222] ; [7.22222222 5.77777778],0
r2,1,0.869607,0.026948,[71  1] ; [116   2],[70.86315789  1.13684211] ; [116.13684211   1.86315789],0
n2,1,0.900154,0.015742,[15  3] ; [18  4],[14.85  3.15] ; [18.15  3.85],0
b2,1,0.926944,0.008407,[22 26] ; [36 44],[21.75 26.25] ; [36.25 43.75],0
b3,1,0.926944,0.008407,[22 26] ; [36 44],[21.75 26.25] ; [36.25 43.75],0
n1,1,0.949062,0.004081,[10  8] ; [12 10],[9.9 8.1] ; [12.1  9.9],0
s6,1,0.951106,0.00376,[61 10] ; [101  17],[60.85714286 10.14285714] ; [101.14285714  16.85714286],0
a1,1,0.952974,0.003478,[ 5 67] ; [  8 111],[ 4.90052356 67.09947644] ; [  8.09947644 110.90052356],0
v4,1,0.98124,0.000553,[69  3] ; [113   5],[68.96842105  3.03157895] ; [113.03157895   4.96842105],0
