Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,131.613921,[ 18 129] ; [141  46],[69.97904192 77.02095808] ; [89.02095808 97.97904192],1
s6,1,0.0,62.319411,[58 88] ; [150  33],[92.30395137 53.69604863] ; [115.69604863  67.30395137],1
s7,1,0.0,42.34244,[ 37 103] ; [114  67],[65.85669782 74.14330218] ; [85.14330218 95.85669782],1
s8,1,1e-06,23.399252,[ 35 112] ; [93 94],[56.33532934 90.66467066] ; [ 71.66467066 115.33532934],1
s4,1,0.001109,10.636367,[ 18 128] ; [ 50 136],[ 29.90361446 116.09638554] ; [ 38.09638554 147.90361446],0
r1,1,0.001557,10.009594,[96 51] ; [150  36],[108.59459459  38.40540541] ; [137.40540541  48.59459459],0
s5,1,0.00435,8.131432,[ 32 113] ; [ 65 112],[ 43.68012422 101.31987578] ; [ 53.31987578 123.68012422],0
u1,1,0.007616,7.121677,[ 13 134] ; [ 36 151],[ 21.56586826 125.43413174] ; [ 27.43413174 159.56586826],0
p2,1,0.020008,5.411234,[113  33] ; [162  24],[120.93373494  25.06626506] ; [154.06626506  31.93373494],0
r2,1,0.026634,4.91435,[128  18] ; [173  10],[133.57446809  12.42553191] ; [167.42553191  15.57446809],0
d2,1,0.043298,4.083715,[56 90] ; [92 94],[65.08433735 80.91566265] ; [ 82.91566265 103.08433735],0
n4,1,0.047225,3.93736,[98 49] ; [143  44],[106.06886228  40.93113772] ; [134.93113772  52.06886228],0
p3,1,0.066508,3.367172,[56 91] ; [90 97],[64.25748503 82.74251497] ; [ 81.74251497 105.25748503],0
p4,1,0.088961,2.893076,[70 77] ; [106  80],[77.69369369 69.30630631] ; [98.30630631 87.69369369],0
d1,1,0.09485,2.790075,[73 74] ; [110  77],[80.54191617 66.45808383] ; [102.45808383  84.54191617],0
n5,1,0.106542,2.604781,[93 52] ; [134  51],[99.74242424 45.25757576] ; [127.25757576  57.74242424],0
a1,1,0.107369,2.59252,[  8 139] ; [  4 183],[  5.28143713 141.71856287] ; [  6.71856287 180.28143713],0
s1,1,0.126621,2.333447,[  3 142] ; [ 10 177],[  5.67771084 139.32228916] ; [  7.32228916 179.67771084],0
p7,1,0.139412,2.184441,[81 65] ; [115  66],[87.51070336 58.48929664] ; [108.48929664  72.51070336],0
p6,1,0.174741,1.841788,[ 41 104] ; [ 66 121],[46.73192771 98.26807229] ; [ 60.26807229 126.73192771],0
b4,1,0.193318,1.692148,[76 71] ; [110  77],[81.86227545 65.13772455] ; [104.13772455  82.86227545],0
a2,1,0.208823,1.579564,[ 27 120] ; [ 45 142],[ 31.68862275 115.31137725] ; [ 40.31137725 146.68862275],0
n2,1,0.217796,1.518835,[31 15] ; [37 10],[33.6344086 12.3655914] ; [34.3655914 12.6344086],0
u3,1,0.224553,1.475035,[20 28] ; [29 25],[23.05882353 24.94117647] ; [25.94117647 28.05882353],0
a7,1,0.298297,1.081792,[101  45] ; [139  48],[105.22522523  40.77477477] ; [134.77477477  52.22522523],0
p12,1,0.302671,1.062389,[  7 140] ; [ 14 172],[  9.27027027 137.72972973] ; [ 11.72972973 174.27027027],0
n3,1,0.312911,1.018351,[32 14] ; [37 10],[34.12903226 11.87096774] ; [34.87096774 12.12903226],0
d4,1,0.34599,0.888111,[114  33] ; [152  34],[117.42342342  29.57657658] ; [148.57657658  37.42342342],0
v2,1,0.352543,0.864281,[55 84] ; [ 81 100],[59.075 79.925] ; [ 76.925 104.075],0
p11,1,0.381455,0.766007,[119  28] ; [144  43],[115.75149701  31.24850299] ; [147.24850299  39.75149701],0
r4,1,0.4031,0.699059,[126  21] ; [166  21],[128.51497006  18.48502994] ; [163.48502994  23.51497006],0
d3,1,0.441035,0.593588,[98 47] ; [133  53],[101.19335347  43.80664653] ; [129.80664653  56.19335347],0
b5,1,0.469139,0.524004,[86 61] ; [102  85],[82.74251497 64.25748503] ; [105.25748503  81.74251497],0
n1,1,0.46938,0.523436,[14 31] ; [18 29],[15.65217391 29.34782609] ; [16.34782609 30.65217391],0
a3,1,0.508095,0.437988,[98 49] ; [131  56],[100.78742515  46.21257485] ; [128.21257485  58.78742515],0
a4,1,0.512917,0.428111,[60 87] ; [ 83 104],[62.93712575 84.06287425] ; [ 80.06287425 106.93712575],0
a6,1,0.545552,0.365346,[99 48] ; [131  55],[101.53153153  45.46846847] ; [128.46846847  57.53153153],0
a8,1,0.588625,0.292496,[ 15 120] ; [ 23 152],[ 16.5483871 118.4516129] ; [ 21.4516129 153.5483871],0
d5,1,0.59362,0.284726,[111  35] ; [146  40],[113.01807229  32.98192771] ; [143.98192771  42.01807229],0
u2,1,0.604597,0.268117,[27 22] ; [27 27],[25.68932039 23.31067961] ; [28.31067961 25.68932039],0
a5,1,0.651066,0.204559,[102  45] ; [134  53],[103.86826347  43.13173653] ; [132.13173653  54.86826347],0
n6,1,0.6845,0.165105,[120  27] ; [155  31],[121.3963964  25.6036036] ; [153.6036036  32.3963964],0
u4,1,0.708192,0.14009,[  1 146] ; [  2 185],[  1.32035928 145.67964072] ; [  1.67964072 185.32035928],0
p1,1,0.712454,0.135838,[ 11 136] ; [ 12 174],[ 10.15315315 136.84684685] ; [ 12.84684685 173.15315315],0
p8,1,0.736798,0.112961,[71 75] ; [87 99],[69.48192771 76.51807229] ; [88.51807229 97.48192771],0
b3,1,0.755836,0.096692,[23 54] ; [33 70],[23.95555556 53.04444444] ; [32.04444444 70.95555556],0
b2,1,0.755836,0.096692,[23 54] ; [33 70],[23.95555556 53.04444444] ; [32.04444444 70.95555556],0
b1,1,0.807235,0.059533,[50 97] ; [ 66 121],[51.05389222 95.94610778] ; [ 64.94610778 122.05389222],0
r3,1,0.812616,0.056194,[139   8] ; [176   9],[139.47289157   7.52710843] ; [175.52710843   9.47289157],0
p10,1,0.831981,0.045013,[126  20] ; [162  24],[126.65060241  19.34939759] ; [161.34939759  24.65060241],0
v4,1,0.936278,0.006392,[137  10] ; [172  13],[136.81626506  10.18373494] ; [172.18373494  12.81626506],0
p5,1,0.938167,0.006018,[ 13 134] ; [ 16 170],[ 12.8018018 134.1981982] ; [ 16.1981982 169.8018018],0
v3,1,0.967797,0.00163,[ 39 104] ; [ 49 132],[ 38.83950617 104.16049383] ; [ 49.16049383 131.83950617],0
