Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,29.691145,[55 19] ; [10 34],[40.76271186 33.23728814] ; [24.23728814 19.76271186],1
a4,1,5e-06,20.927884,[45 28] ; [ 8 36],[33.06837607 39.93162393] ; [19.93162393 24.06837607],1
n6,1,8e-06,19.857108,[71  3] ; [28 15],[62.61538462 11.38461538] ; [36.38461538  6.61538462],1
d2,1,1.1e-05,19.288298,[46 28] ; [ 9 35],[34.49152542 39.50847458] ; [20.50847458 23.49152542],1
d5,1,9.8e-05,15.169974,[66  8] ; [25 18],[57.55555556 16.44444444] ; [33.44444444  9.55555556],1
n4,1,0.000128,14.670328,[65  9] ; [25 19],[56.44067797 17.55932203] ; [33.55932203 10.44067797],1
r1,1,0.000295,13.102792,[64 10] ; [25 19],[55.81355932 18.18644068] ; [33.18644068 10.81355932],1
u1,1,0.001624,9.93248,[18 56] ; [ 1 43],[11.91525424 62.08474576] ; [ 7.08474576 36.91525424],0
a3,1,0.002796,8.935713,[54 20] ; [20 24],[46.40677966 27.59322034] ; [27.59322034 16.40677966],0
p10,1,0.003801,8.376335,[62 11] ; [27 17],[55.52991453 17.47008547] ; [33.47008547 10.52991453],0
v1,1,0.007801,7.078515,[49 24] ; [18 25],[42.1637931 30.8362069] ; [24.8362069 18.1637931],0
p9,1,0.010083,6.620126,[66  8] ; [31 13],[60.83050847 13.16949153] ; [36.16949153  7.83050847],0
s8,1,0.012196,6.282126,[44 29] ; [16 28],[37.43589744 35.56410256] ; [22.56410256 21.43589744],0
a6,1,0.01477,5.943665,[52 22] ; [21 23],[45.77966102 28.22033898] ; [27.22033898 16.77966102],0
n5,1,0.014824,5.937247,[63 11] ; [29 15],[57.69491525 16.30508475] ; [34.30508475  9.69491525],0
s6,1,0.018781,5.521815,[56 17] ; [24 19],[50.34482759 22.65517241] ; [29.65517241 13.34482759],0
d3,1,0.019279,5.476045,[59 15] ; [25 17],[53.5862069 20.4137931] ; [30.4137931 11.5862069],0
p4,1,0.033263,4.532173,[50 24] ; [21 23],[44.52542373 29.47457627] ; [26.47457627 17.52542373],0
d4,1,0.033511,4.519467,[64 10] ; [31 13],[59.57627119 14.42372881] ; [35.42372881  8.57627119],0
s7,1,0.041501,4.155443,[43 30] ; [16 25],[37.78070175 35.21929825] ; [21.21929825 19.78070175],0
v4,1,0.043565,4.073336,[73  1] ; [40  4],[70.86440678  3.13559322] ; [42.13559322  1.86440678],0
r4,1,0.055264,3.674099,[69  5] ; [36  8],[65.84745763  8.15254237] ; [39.15254237  4.84745763],0
a7,1,0.069506,3.294644,[55 19] ; [25 18],[50.5982906 23.4017094] ; [29.4017094 13.5982906],0
s2,1,0.08781,2.914072,[45 28] ; [20 24],[40.55555556 32.44444444] ; [24.44444444 19.55555556],0
s5,1,0.089387,2.885377,[28 41] ; [11 33],[23.81415929 45.18584071] ; [15.18584071 28.81415929],0
a8,1,0.114899,2.485515,[ 7 60] ; [ 9 33],[ 9.83486239 57.16513761] ; [ 6.16513761 35.83486239],0
r2,1,0.13138,2.276127,[71  2] ; [40  4],[69.25641026  3.74358974] ; [41.74358974  2.25641026],0
p7,1,0.147817,2.094635,[51 20] ; [36  7],[54.18421053 16.81578947] ; [32.81578947 10.18421053],0
b1,1,0.161721,1.958061,[21 53] ; [18 26],[24.45762712 49.54237288] ; [14.54237288 29.45762712],0
s3,1,0.186001,1.74901,[45 27] ; [22 22],[41.5862069 30.4137931] ; [25.4137931 18.5862069],0
n1,1,0.194319,1.684564,[ 6 13] ; [9 8],[ 7.91666667 11.08333333] ; [7.08333333 9.91666667],0
v3,1,0.222451,1.488488,[26 45] ; [11 32],[23.04385965 47.95614035] ; [13.95614035 29.04385965],0
a1,1,0.413979,0.667344,[ 4 70] ; [ 1 43],[ 3.13559322 70.86440678] ; [ 1.86440678 42.13559322],0
b4,1,0.41537,0.663379,[46 28] ; [24 20],[43.89830508 30.10169492] ; [26.10169492 17.89830508],0
u2,1,0.42872,0.626289,[11  9] ; [16  8],[12.27272727  7.72727273] ; [14.72727273  9.27272727],0
p1,1,0.470686,0.520365,[ 8 66] ; [ 3 41],[ 6.89830508 67.10169492] ; [ 4.10169492 39.89830508],0
p8,1,0.473229,0.514427,[37 37] ; [25 19],[38.88135593 35.11864407] ; [23.11864407 20.88135593],0
u3,1,0.507122,0.44,[12  8] ; [12 12],[10.90909091  9.09090909] ; [13.09090909 10.90909091],0
p12,1,0.508656,0.436831,[ 3 71] ; [ 3 41],[ 3.76271186 70.23728814] ; [ 2.23728814 41.76271186],0
s1,1,0.586245,0.296247,[ 5 66] ; [ 2 42],[ 4.32173913 66.67826087] ; [ 2.67826087 41.32173913],0
p5,1,0.64413,0.213381,[ 5 69] ; [ 4 40],[ 5.6440678 68.3559322] ; [ 3.3559322 40.6440678],0
p2,1,0.720081,0.128415,[64 10] ; [37  7],[63.33898305 10.66101695] ; [37.66101695  6.33898305],0
v2,1,0.774642,0.081972,[38 34] ; [21 21],[37.26315789 34.73684211] ; [21.73684211 20.26315789],0
r3,1,0.798508,0.065167,[68  6] ; [41  3],[68.3559322  5.6440678] ; [40.6440678  3.3559322],0
n3,1,0.835975,0.042867,[14  5] ; [12  5],[13.72222222  5.27777778] ; [12.27777778  4.72222222],0
b2,1,0.841165,0.040162,[20 26] ; [ 9 13],[19.61764706 26.38235294] ; [ 9.38235294 12.61764706],0
b3,1,0.841165,0.040162,[20 26] ; [ 9 13],[19.61764706 26.38235294] ; [ 9.38235294 12.61764706],0
b5,1,0.86093,0.030692,[51 23] ; [31 13],[51.42372881 22.57627119] ; [30.57627119 13.42372881],0
p11,1,0.88856,0.019635,[58 16] ; [34 10],[57.69491525 16.30508475] ; [34.30508475  9.69491525],0
s4,1,0.956814,0.002932,[12 60] ; [ 7 36],[11.89565217 60.10434783] ; [ 7.10434783 35.89565217],0
n2,1,0.96888,0.001522,[14  6] ; [12  5],[14.05405405  5.94594595] ; [11.94594595  5.05405405],0
