Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.667676,[34  6] ; [ 8 34],[20.48780488 19.51219512] ; [21.51219512 20.48780488],1
p11,1,0.004576,8.039966,[35  6] ; [24 18],[29.14457831 11.85542169] ; [29.85542169 12.14457831],0
p6,1,0.163361,1.942838,[ 9 28] ; [ 5 36],[ 6.64102564 30.35897436] ; [ 7.35897436 33.64102564],0
b1,1,0.422877,0.642307,[15 26] ; [19 23],[16.79518072 24.20481928] ; [17.20481928 24.79518072],0
p1,1,0.499708,0.455556,[ 6 35] ; [ 4 37],[ 5. 36.] ; [ 5. 36.],0
